Evaluation Number,Fitness Value,Computing Time
2,[0.24732552715643472],0.516547441482544
3,[0.2459824840508264],0.7755935192108154
4,[0.2459824840508264],1.0263991355895996
5,[0.2459824840508264],1.2791991233825684
6,[0.2459824840508264],1.5474634170532227
7,[0.24559195833728661],1.8438196182250977
8,[0.24559195833728661],2.1422295570373535
9,[0.24559195833728661],2.4509878158569336
10,[0.24559195833728661],2.752626657485962
11,[0.24559195833728661],3.055140495300293
12,[0.24559195833728661],3.3522000312805176
13,[0.24559195833728661],3.624194383621216
14,[0.24559195833728661],3.9102652072906494
15,[0.24559195833728661],4.203873157501221
16,[0.24559195833728661],4.495243310928345
17,[0.24519960133690802],4.768392562866211
18,[0.2439393231195248],5.012108325958252
19,[0.2439393231195248],5.2691872119903564
20,[0.2439393231195248],5.527007579803467
21,[0.2439393231195248],5.780690431594849
22,[0.2439393231195248],6.030133247375488
23,[0.2439393231195248],6.285285711288452
24,[0.2439393231195248],6.535415887832642
25,[0.2439393231195248],6.777618169784546
26,[0.2439393231195248],7.028791666030884
27,[0.2439393231195248],7.2918009757995605
28,[0.2439393231195248],7.545833110809326
29,[0.2439393231195248],7.8007800579071045
30,[0.23551676886230638],8.054179191589355
31,[0.23551676886230638],8.304237842559814
32,[0.23551676886230638],8.558486223220825
33,[0.23551676886230638],8.819531202316284
34,[0.23551676886230638],9.074253559112549
35,[0.23551676886230638],9.324852228164673
36,[0.23551676886230638],9.567142724990845
37,[0.23551676886230638],9.819076538085938
38,[0.23551676886230638],10.07837986946106
39,[0.23551676886230638],10.365056276321411
40,[0.23551676886230638],10.64309549331665
41,[0.23551676886230638],10.897828102111816
42,[0.23551676886230638],11.148231267929077
43,[0.23551676886230638],11.405771255493164
44,[0.23551676886230638],11.661416292190552
45,[0.23551676886230638],11.9126718044281
46,[0.23551676886230638],12.167769193649292
47,[0.23551676886230638],12.416375875473022
48,[0.23551676886230638],12.667271375656128
49,[0.23551676886230638],12.923032522201538
50,[0.23551676886230638],13.184268951416016
51,[0.23551676886230638],13.435784339904785
52,[0.23551676886230638],13.683495283126831
53,[0.23551676886230638],13.92727255821228
54,[0.23551676886230638],14.177491188049316
55,[0.23551676886230638],14.441854476928711
56,[0.23551676886230638],14.697744846343994
57,[0.23551676886230638],14.952473163604736
58,[0.23551676886230638],15.195003509521484
59,[0.23551676886230638],15.465440034866333
60,[0.23551676886230638],15.727818012237549
61,[0.23551676886230638],15.985405921936035
62,[0.23551676886230638],16.232706785202026
63,[0.23551676886230638],16.47572350502014
64,[0.23551676886230638],16.726317644119263
65,[0.23551676886230638],16.98724126815796
66,[0.23551676886230638],17.244659185409546
67,[0.23551676886230638],17.49040198326111
68,[0.23551676886230638],17.740477561950684
69,[0.23551676886230638],17.99625062942505
70,[0.23551676886230638],18.258244037628174
71,[0.23551676886230638],18.502386569976807
72,[0.23551676886230638],18.743911743164062
73,[0.23551676886230638],18.995312452316284
74,[0.23284699896373118],19.2355215549469
75,[0.23284699896373118],19.472923278808594
76,[0.23284699896373118],19.715070724487305
77,[0.23284699896373118],19.977928400039673
78,[0.23284699896373118],20.213340997695923
79,[0.23284699896373118],20.465039491653442
80,[0.23284699896373118],20.717194318771362
81,[0.23284699896373118],20.966671228408813
82,[0.23284699896373118],21.220880270004272
83,[0.23284699896373118],21.467929363250732
84,[0.23284699896373118],21.71325993537903
85,[0.23284699896373118],21.970256567001343
86,[0.23284699896373118],22.22845721244812
87,[0.23284699896373118],22.482758283615112
88,[0.23284699896373118],22.73291826248169
89,[0.23284699896373118],22.985357761383057
90,[0.23284699896373118],23.230573177337646
91,[0.23284699896373118],23.476975202560425
92,[0.23284699896373118],23.7277512550354
93,[0.23284699896373118],23.977267742156982
94,[0.23284699896373118],24.225423574447632
95,[0.23284699896373118],24.480541467666626
96,[0.23284699896373118],24.729652166366577
97,[0.23284699896373118],24.97923731803894
98,[0.23284699896373118],25.230838537216187
99,[0.23284699896373118],25.48497200012207
100,[0.23284699896373118],25.750266551971436
101,[0.23284699896373118],26.00931715965271
102,[0.23284699896373118],26.25838875770569
103,[0.23284699896373118],26.511935710906982
104,[0.23284699896373118],26.760720252990723
105,[0.23284699896373118],27.018858194351196
106,[0.23284699896373118],27.272680044174194
107,[0.23284699896373118],27.526421546936035
108,[0.23284699896373118],27.77089214324951
109,[0.23284699896373118],28.018115043640137
110,[0.23284699896373118],28.26667809486389
111,[0.23284699896373118],28.523345232009888
112,[0.23284699896373118],28.773801565170288
113,[0.23284699896373118],29.031623125076294
114,[0.23284699896373118],29.272217750549316
115,[0.23284699896373118],29.52876353263855
116,[0.23284699896373118],29.771371126174927
117,[0.23284699896373118],30.01488208770752
118,[0.23284699896373118],30.263214111328125
119,[0.23284699896373118],30.50671887397766
120,[0.23284699896373118],30.754668474197388
121,[0.23284699896373118],31.014631986618042
122,[0.23284699896373118],31.270119428634644
123,[0.23284699896373118],31.524912118911743
124,[0.23284699896373118],31.788995265960693
125,[0.23284699896373118],32.04648017883301
126,[0.23284699896373118],32.29904651641846
127,[0.23284699896373118],32.54554200172424
128,[0.23284699896373118],32.79486846923828
129,[0.23284699896373118],33.05784034729004
130,[0.23284699896373118],33.31475830078125
131,[0.23284699896373118],33.5889356136322
132,[0.23284699896373118],33.85057020187378
133,[0.23284699896373118],34.10822582244873
134,[0.23284699896373118],34.345407247543335
135,[0.23284699896373118],34.59452414512634
136,[0.23284699896373118],34.84705877304077
137,[0.23284699896373118],35.097944259643555
138,[0.23284699896373118],35.354881286621094
139,[0.23284699896373118],35.609992027282715
140,[0.23284699896373118],35.86198925971985
141,[0.23284699896373118],36.111215114593506
