Evaluation Number,Fitness Value,Computing Time
2,[0.2547586874415148],0.8018853664398193
3,[0.23684253091951668],1.2189886569976807
4,[0.23684253091951668],1.632997751235962
5,[0.23684253091951668],2.0496208667755127
6,[0.23684253091951668],2.468287229537964
7,[0.23227936626741982],2.899193048477173
8,[0.23227936626741982],3.311046600341797
9,[0.23227936626741982],3.7180275917053223
10,[0.23227936626741982],4.118966341018677
11,[0.23227936626741982],4.522150278091431
12,[0.23227936626741982],4.918921232223511
13,[0.23227936626741982],5.338669538497925
14,[0.23227936626741982],5.733723163604736
15,[0.23227936626741982],6.1458353996276855
16,[0.23227936626741982],6.557443380355835
17,[0.23227936626741982],6.9669506549835205
18,[0.23227936626741982],7.369962930679321
19,[0.23227936626741982],7.789248704910278
20,[0.23227936626741982],8.19444227218628
21,[0.23227936626741982],8.584895610809326
22,[0.23227936626741982],9.00021743774414
23,[0.23227936626741982],9.40434980392456
24,[0.23227936626741982],9.815642595291138
25,[0.23227936626741982],10.234470129013062
26,[0.23227936626741982],10.64880108833313
27,[0.23227936626741982],11.048799991607666
28,[0.23227936626741982],11.473546028137207
29,[0.23227936626741982],11.8840172290802
30,[0.23227936626741982],12.302828311920166
31,[0.23227936626741982],12.716624975204468
32,[0.23227936626741982],13.132547378540039
33,[0.22694683119138595],13.536142349243164
34,[0.22694683119138595],13.95568561553955
35,[0.22694683119138595],14.370501518249512
36,[0.22694683119138595],14.786570310592651
37,[0.22694683119138595],15.186301946640015
38,[0.22694683119138595],15.595058917999268
39,[0.22694683119138595],16.00950837135315
40,[0.22283300607150275],16.428413152694702
41,[0.22283300607150275],16.82809066772461
42,[0.22283300607150275],17.24314522743225
43,[0.22283300607150275],17.664085626602173
44,[0.22283300607150275],18.073623180389404
45,[0.22283300607150275],18.497864723205566
46,[0.22283300607150275],18.895480155944824
47,[0.22283300607150275],19.31255555152893
48,[0.22283300607150275],19.72485089302063
49,[0.22283300607150275],20.13615846633911
50,[0.22283300607150275],20.53950786590576
51,[0.22283300607150275],20.94529438018799
52,[0.22283300607150275],21.358019590377808
53,[0.22283300607150275],21.751793384552002
54,[0.22283300607150275],22.157349348068237
55,[0.22283300607150275],22.561439037322998
56,[0.22283300607150275],22.963416814804077
57,[0.22283300607150275],23.37863540649414
58,[0.22283300607150275],23.79460120201111
59,[0.22283300607150275],24.19873809814453
60,[0.22283300607150275],24.611652374267578
61,[0.22283300607150275],25.009289979934692
62,[0.22283300607150275],25.440427780151367
63,[0.22283300607150275],25.850862979888916
64,[0.22283300607150275],26.266433715820312
65,[0.22283300607150275],26.67020273208618
66,[0.22283300607150275],27.084129333496094
67,[0.22283300607150275],27.495049476623535
68,[0.22283300607150275],27.921493768692017
69,[0.22283300607150275],28.341517686843872
70,[0.22283300607150275],28.753825426101685
71,[0.22283300607150275],29.158071517944336
72,[0.22283300607150275],29.568320751190186
73,[0.22283300607150275],29.99341058731079
74,[0.22283300607150275],30.417675971984863
75,[0.22283300607150275],30.83875823020935
76,[0.22283300607150275],31.237770318984985
77,[0.22283300607150275],31.64207911491394
78,[0.22283300607150275],32.04854989051819
79,[0.22283300607150275],32.45111441612244
80,[0.22283300607150275],32.8675696849823
81,[0.22283300607150275],33.28812384605408
82,[0.22283300607150275],33.70234680175781
83,[0.22283300607150275],34.11292219161987
84,[0.22283300607150275],34.51730442047119
85,[0.22283300607150275],34.922142028808594
86,[0.22283300607150275],35.32593584060669
87,[0.22283300607150275],35.74012207984924
88,[0.22283300607150275],36.14810132980347
89,[0.22283300607150275],36.54482650756836
90,[0.22283300607150275],36.957403898239136
91,[0.22283300607150275],37.374964475631714
92,[0.22283300607150275],37.79202485084534
93,[0.22283300607150275],38.20069885253906
94,[0.22283300607150275],38.60630702972412
95,[0.22283300607150275],39.0167670249939
96,[0.22283300607150275],39.422635555267334
97,[0.22283300607150275],39.83761215209961
98,[0.22283300607150275],40.244569301605225
99,[0.22283300607150275],40.64264440536499
100,[0.22283300607150275],41.05127000808716
101,[0.22283300607150275],41.470081090927124
102,[0.22283300607150275],41.890907526016235
103,[0.22283300607150275],42.306949853897095
104,[0.22283300607150275],42.72752618789673
105,[0.22283300607150275],43.13125467300415
106,[0.22283300607150275],43.5560736656189
107,[0.22283300607150275],43.986663818359375
108,[0.22283300607150275],44.40400767326355
109,[0.22283300607150275],44.8146607875824
110,[0.22283300607150275],45.22607207298279
111,[0.22283300607150275],45.63875412940979
112,[0.22283300607150275],46.047701358795166
113,[0.22283300607150275],46.46241855621338
114,[0.22283300607150275],46.862536668777466
115,[0.22283300607150275],47.27317714691162
116,[0.22283300607150275],47.69053649902344
117,[0.22283300607150275],48.09120035171509
118,[0.22283300607150275],48.49271893501282
119,[0.22283300607150275],48.88908410072327
120,[0.22283300607150275],49.295098543167114
121,[0.22283300607150275],49.71789193153381
122,[0.22283300607150275],50.113991260528564
123,[0.22283300607150275],50.52842330932617
124,[0.22283300607150275],50.92917013168335
125,[0.22283300607150275],51.341325998306274
126,[0.22283300607150275],51.74291110038757
127,[0.22283300607150275],52.15449261665344
128,[0.22283300607150275],52.545613288879395
129,[0.22283300607150275],52.92933773994446
130,[0.22283300607150275],53.35086965560913
131,[0.22283300607150275],53.76580309867859
132,[0.22283300607150275],54.167012453079224
133,[0.22283300607150275],54.567936182022095
134,[0.22283300607150275],54.98437809944153
135,[0.22283300607150275],55.39662957191467
136,[0.22283300607150275],55.80915880203247
137,[0.22283300607150275],56.21959710121155
138,[0.22283300607150275],56.62812542915344
139,[0.22283300607150275],57.04501128196716
140,[0.22283300607150275],57.456432580947876
141,[0.22283300607150275],57.842575550079346
142,[0.22283300607150275],58.2553288936615
143,[0.22283300607150275],58.664588928222656
144,[0.22283300607150275],59.081218242645264
145,[0.22283300607150275],59.491578578948975
146,[0.22283300607150275],59.8952841758728
147,[0.22283300607150275],60.29158091545105
148,[0.22283300607150275],60.703453540802
149,[0.22283300607150275],61.117666244506836
150,[0.22283300607150275],61.52217245101929
151,[0.22283300607150275],61.92126107215881
152,[0.22283300607150275],62.32777261734009
153,[0.22283300607150275],62.72549080848694
154,[0.22283300607150275],63.134310245513916
155,[0.22283300607150275],63.55402207374573
156,[0.22283300607150275],63.95373344421387
157,[0.22283300607150275],64.36418414115906
158,[0.22283300607150275],64.77276086807251
159,[0.22283300607150275],65.17257952690125
160,[0.22283300607150275],65.5722336769104
161,[0.22283300607150275],65.97390842437744
162,[0.22283300607150275],66.37509369850159
163,[0.22283300607150275],66.78039693832397
164,[0.22283300607150275],67.17653155326843
165,[0.22283300607150275],67.57199335098267
166,[0.22283300607150275],67.98093509674072
167,[0.22283300607150275],68.3899154663086
168,[0.22283300607150275],68.79137468338013
169,[0.22283300607150275],69.19489598274231
170,[0.22283300607150275],69.60881519317627
171,[0.22283300607150275],70.01636075973511
172,[0.22283300607150275],70.43276119232178
173,[0.22283300607150275],70.83269429206848
174,[0.22283300607150275],71.23247623443604
175,[0.22283300607150275],71.64654207229614
176,[0.22283300607150275],72.05826687812805
177,[0.22283300607150275],72.46158504486084
178,[0.22283300607150275],72.87899374961853
179,[0.22283300607150275],73.29138565063477
180,[0.22283300607150275],73.69252967834473
181,[0.22283300607150275],74.09523630142212
182,[0.22283300607150275],74.50766181945801
183,[0.22283300607150275],74.91866183280945
184,[0.22283300607150275],75.32600688934326
185,[0.22283300607150275],75.7195975780487
186,[0.22283300607150275],76.12433528900146
187,[0.22283300607150275],76.53533959388733
188,[0.22283300607150275],76.95093965530396
189,[0.22283300607150275],77.35126209259033
190,[0.22283300607150275],77.77392101287842
191,[0.22283300607150275],78.17949295043945
192,[0.22283300607150275],78.58706045150757
193,[0.22283300607150275],78.98762202262878
194,[0.22283300607150275],79.3840560913086
195,[0.22283300607150275],79.79516577720642
196,[0.22283300607150275],80.20587801933289
197,[0.22283300607150275],80.6321177482605
198,[0.22283300607150275],81.02754592895508
199,[0.22283300607150275],81.42205500602722
200,[0.22283300607150275],81.8377583026886
201,[0.22283300607150275],82.24037313461304
202,[0.22283300607150275],82.64422821998596
203,[0.22283300607150275],83.05908179283142
204,[0.22283300607150275],83.4862072467804
205,[0.22283300607150275],83.90163397789001
206,[0.22283300607150275],84.29750633239746
207,[0.22283300607150275],84.70263624191284
208,[0.22283300607150275],85.11511182785034
209,[0.22283300607150275],85.53050351142883
210,[0.22283300607150275],85.94330286979675
211,[0.22283300607150275],86.3452398777008
212,[0.22283300607150275],86.77012205123901
213,[0.22283300607150275],87.15764665603638
214,[0.22283300607150275],87.5811288356781
215,[0.22283300607150275],87.97608757019043
216,[0.22283300607150275],88.37619018554688
217,[0.22283300607150275],88.78397846221924
218,[0.22283300607150275],89.19619250297546
219,[0.22283300607150275],89.5987195968628
220,[0.22283300607150275],89.99896693229675
221,[0.22283300607150275],90.39590358734131
222,[0.22283300607150275],90.78859281539917
223,[0.22283300607150275],91.17780947685242
224,[0.22283300607150275],91.59198212623596
225,[0.22283300607150275],92.00658297538757
226,[0.22283300607150275],92.41053986549377
227,[0.22283300607150275],92.81506848335266
228,[0.22283300607150275],93.22075819969177
