,sub_problem,sub_fval,solution,qaoa_time
0,"[775, 606, 1604, 1905, 1819, 631, 221]",0.2524866113653783,[0. 0. 1. 0. 0. 0. 1.],0.7550866603851318
1,"[1201, 1658, 303, 1878, 935, 583, 801]",0.25196304581840734,[1. 1. 0. 0. 1. 0. 1.],0.6621670722961426
2,"[449, 1785, 177, 1546, 1809, 821, 323]",0.2512914747565493,[0. 0. 0. 0. 0. 0. 1.],0.6705672740936279
3,"[959, 1869, 24, 99, 33, 546, 564]",0.24940151493751725,[1. 1. 1. 0. 1. 0. 0.],0.6641628742218018
4,"[164, 1225, 1174, 832, 1209, 960, 1166]",0.24888424482945382,[1. 0. 0. 1. 0. 1. 1.],0.669154167175293
5,"[1456, 1846, 1263, 1088, 1707, 1573, 1092]",0.24725631886110766,[1. 0. 1. 1. 0. 1. 0.],0.6803774833679199
6,"[270, 1175, 1313, 1913, 1605, 1290, 981]",0.24678727088812433,[0. 1. 0. 0. 1. 0. 1.],0.7597763538360596
7,"[1375, 663, 878, 1587, 1090, 102, 584]",0.24559424896844442,[1. 0. 1. 0. 0. 1. 0.],0.7066738605499268
8,"[1899, 905, 1027, 239, 1298, 476, 133]",0.24492966436030003,[0. 0. 0. 0. 1. 1. 0.],0.7076807022094727
9,"[484, 370, 1368, 1087, 757, 767, 1656]",0.24356534108385278,[1. 1. 0. 0. 1. 0. 1.],0.7057726383209229
10,"[1306, 1535, 1539, 1720, 758, 900, 347]",0.24283995678538334,[0. 1. 0. 1. 1. 0. 0.],0.7085282802581787
11,"[840, 1370, 927, 1724, 1181, 293, 88]",0.24273686544149703,[0. 0. 0. 0. 0. 1. 0.],0.7078800201416016
12,"[290, 1649, 378, 1732, 1320, 1165, 1880]",0.24217954274573905,[0. 0. 0. 0. 0. 1. 0.],0.70536208152771
13,"[1344, 511, 1075, 1838, 1295, 858, 1752]",0.24078836519677901,[0. 0. 1. 0. 1. 0. 1.],0.7033829689025879
14,"[288, 1129, 44, 1817, 29, 513, 1622]",0.2384327828386195,[0. 0. 1. 1. 1. 0. 1.],0.70292067527771
15,"[928, 872, 1183, 530, 1315, 586, 1496]",0.23777221989034428,[1. 1. 0. 1. 0. 0. 0.],0.6957089900970459
16,"[1052, 47, 1442, 42, 850, 348, 1601]",0.2371245153982467,[1. 1. 0. 0. 0. 0. 0.],0.6931705474853516
17,"[159, 478, 1632, 1655, 109, 1078, 1719]",0.23618267520990877,[0. 0. 0. 1. 1. 0. 0.],0.6952133178710938
18,"[1275, 1484, 1533, 523, 162, 839, 1626]",0.23430869788455783,[1. 0. 0. 1. 0. 1. 0.],0.7033917903900146
19,"[1253, 717, 1674, 1363, 1152, 362, 748]",0.2340481330918523,[1. 1. 0. 0. 0. 0. 0.],0.8000807762145996
20,"[1872, 1879, 366, 516, 16, 1564, 1020]",0.23337179392815627,[0. 1. 0. 0. 1. 0. 0.],0.7184414863586426
21,"[461, 298, 1382, 1882, 1054, 504, 1711]",0.23255004299952617,[0. 0. 0. 1. 0. 0. 1.],0.7142477035522461
22,"[1160, 1074, 1596, 1782, 1576, 957, 192]",0.23171727375790677,[0. 0. 0. 0. 0. 1. 0.],0.7222416400909424
23,"[645, 1512, 964, 549, 421, 705, 426]",0.23057817862025035,[0. 1. 0. 0. 0. 0. 0.],0.7131264209747314
24,"[325, 914, 1775, 316, 854, 1717, 346]",0.22930114539189864,[0. 1. 0. 0. 0. 0. 0.],0.7053031921386719
25,"[387, 254, 1600, 271, 857, 1039, 330]",0.22792256719799672,[0. 0. 0. 0. 0. 1. 1.],0.7040982246398926
26,"[74, 415, 1634, 1553, 459, 203, 1593]",0.2273493378958435,[0. 1. 0. 0. 0. 1. 0.],0.7016041278839111
27,"[1334, 1113, 1426, 538, 944, 422, 673]",0.22693691976139374,[1. 0. 0. 1. 1. 1. 1.],0.707648515701294
28,"[1704, 186, 1581, 906, 1681, 953, 46]",0.22600399143707123,[0. 0. 0. 0. 0. 0. 1.],0.704063892364502
29,"[1335, 264, 112, 285, 1246, 1793, 1277]",0.22543373065371844,[0. 0. 1. 1. 0. 0. 0.],0.7054343223571777
30,"[1669, 14, 846, 21, 947, 352, 552]",0.22509465513638033,[0. 0. 1. 1. 0. 0. 1.],0.6986892223358154
31,"[432, 992, 1614, 282, 1877, 356, 736]",0.2247434719929257,[0. 1. 0. 0. 1. 0. 1.],0.6939253807067871
32,"[1816, 773, 80, 209, 1273, 1207, 1631]",0.2240742999169576,[0. 0. 1. 0. 0. 0. 0.],0.7798342704772949
33,"[514, 896, 1748, 1910, 53, 1764, 451]",0.22384335137933725,[1. 1. 0. 1. 1. 1. 0.],0.727686882019043
34,"[1057, 1895, 1770, 1544, 258, 1772, 213]",0.2226795323192208,[0. 0. 0. 1. 0. 1. 0.],0.723013162612915
35,"[966, 355, 1003, 399, 1871, 1820, 1250]",0.22191092921339847,[1. 0. 0. 1. 1. 0. 1.],0.719895601272583
36,"[537, 722, 581, 732, 971, 765, 796]",0.22122675648394546,[1. 1. 1. 0. 1. 0. 0.],0.7117059230804443
37,"[825, 540, 1408, 262, 1588, 577, 1676]",0.22023381605179898,[0. 0. 0. 0. 0. 0. 0.],0.7152793407440186
38,"[1519, 551, 752, 497, 1870, 635, 1768]",0.21990595067330254,[1. 1. 0. 0. 0. 1. 1.],0.7098422050476074
39,"[1221, 682, 1110, 1244, 1073, 1699, 974]",0.2191553297731132,[1. 0. 1. 1. 1. 1. 0.],0.7129664421081543
40,"[707, 1682, 669, 261, 1333, 671, 1258]",0.21846559124947812,[0. 0. 1. 0. 1. 1. 1.],0.7167234420776367
41,"[1168, 417, 219, 1401, 1188, 1447, 812]",0.2178649569510693,[0. 0. 0. 1. 1. 0. 0.],0.7103607654571533
42,"[242, 8, 277, 1032, 1141, 1529, 734]",0.21770996002129056,[0. 0. 1. 0. 1. 0. 1.],0.6912810802459717
43,"[1640, 672, 843, 1435, 1860, 585, 1550]",0.21687038891936666,[0. 1. 1. 1. 0. 1. 0.],0.6940021514892578
44,"[1053, 593, 1422, 1391, 105, 119, 1346]",0.21578324653614464,[1. 0. 1. 1. 0. 1. 0.],0.6921029090881348
45,"[587, 972, 1886, 1276, 423, 1154, 869]",0.21473499949275884,[1. 0. 0. 0. 1. 0. 0.],0.7530591487884521
46,"[1610, 425, 1013, 648, 1180, 69, 13]",0.21360851736420947,[0. 0. 1. 0. 0. 0. 1.],0.679377555847168
47,"[140, 1742, 868, 833, 1397, 438, 779]",0.21245060943995597,[1. 0. 0. 0. 1. 0. 1.],0.6830918788909912
48,"[38, 477, 662, 1157, 1469, 34, 768]",0.2117900302736069,[0. 0. 0. 1. 1. 1. 1.],0.6996815204620361
49,"[1493, 1153, 1635, 1462, 1885, 1685, 1657]",0.21108080639971016,[1. 1. 1. 0. 0. 0. 1.],0.7210879325866699
50,"[150, 594, 1297, 693, 1243, 1549, 1590]",0.2101440666152916,[0. 1. 1. 1. 0. 0. 0.],0.7204298973083496
51,"[392, 1703, 138, 1026, 136, 633, 1621]",0.2092382045617009,[1. 0. 1. 0. 0. 0. 1.],0.7218809127807617
52,"[1829, 1511, 952, 1228, 888, 1265, 1584]",0.20814386958927938,[1. 1. 0. 1. 0. 0. 1.],0.7148895263671875
53,"[431, 232, 294, 241, 1383, 393, 744]",0.2075237492024346,[1. 1. 0. 0. 0. 0. 1.],0.7112259864807129
54,"[1863, 1420, 781, 1440, 918, 223, 1206]",0.20690463879770143,[0. 0. 0. 1. 0. 0. 0.],0.7048702239990234
55,"[166, 1361, 163, 1503, 1714, 664, 73]",0.20600708385750008,[0. 1. 0. 0. 0. 0. 1.],0.7181687355041504
56,"[1636, 1854, 598, 43, 1095, 731, 1837]",0.20485404910860866,[0. 0. 0. 1. 1. 1. 0.],0.7229170799255371
57,"[1702, 1031, 351, 819, 342, 1569, 1226]",0.204349152450425,[0. 0. 1. 0. 1. 0. 1.],0.719045877456665
58,"[1121, 1898, 656, 1646, 1066, 353, 746]",0.20374155575474434,[0. 0. 0. 0. 0. 1. 1.],0.7963693141937256
59,"[1423, 1483, 879, 643, 873, 1133, 441]",0.20346221492266112,[0. 1. 1. 0. 1. 0. 0.],0.730294942855835
60,"[597, 1404, 829, 188, 1901, 500, 1208]",0.20272609740261044,[1. 0. 0. 0. 0. 1. 1.],0.7177989482879639
61,"[753, 1815, 368, 1755, 202, 204, 610]",0.20206675316323436,[1. 0. 0. 1. 1. 1. 1.],0.7031347751617432
62,"[473, 376, 314, 309, 55, 215, 1759]",0.20095520029975023,[0. 0. 1. 1. 0. 1. 0.],0.6731812953948975
63,"[1414, 37, 1522, 1212, 1796, 359, 550]",0.2003440555275366,[0. 1. 0. 0. 1. 0. 1.],0.6685547828674316
64,"[612, 210, 291, 1381, 1495, 82, 616]",0.19968855787877557,[1. 0. 0. 0. 1. 0. 0.],0.6668057441711426
65,"[116, 571, 1876, 315, 1718, 1002, 529]",0.19863018635897822,[0. 0. 0. 0. 0. 0. 0.],0.6836864948272705
66,"[1182, 1665, 1354, 260, 1919, 1235, 710]",0.19738949606768635,[1. 0. 0. 1. 1. 0. 0.],0.7049176692962646
67,"[919, 125, 863, 246, 755, 1448, 1473]",0.1967969122236059,[0. 0. 0. 0. 0. 0. 1.],0.7121644020080566
68,"[418, 1911, 462, 132, 1424, 1042, 40]",0.19623642534988187,[0. 1. 0. 1. 0. 0. 0.],0.7175126075744629
69,"[1318, 411, 1586, 1475, 181, 691, 153]",0.19527907794555077,[0. 1. 1. 0. 1. 1. 0.],0.7174534797668457
70,"[358, 104, 984, 1389, 1289, 1070, 1119]",0.19504689894722663,[0. 0. 1. 0. 1. 0. 0.],0.7194299697875977
71,"[1524, 68, 1285, 1264, 1625, 942, 1700]",0.1947906201843715,[1. 0. 1. 1. 0. 0. 1.],0.7920799255371094
72,"[931, 737, 227, 398, 916, 1691, 472]",0.1942100125428863,[1. 0. 0. 1. 0. 1. 1.],0.6915333271026611
73,"[1279, 1470, 236, 1662, 1271, 165, 1715]",0.19370744384893182,[0. 0. 0. 1. 0. 0. 0.],0.7055327892303467
74,"[924, 795, 574, 1084, 809, 624, 1202]",0.19244354971578467,[0. 0. 0. 1. 1. 0. 0.],0.7137899398803711
75,"[249, 428, 1617, 1280, 644, 1142, 1380]",0.1922455996841788,[1. 0. 1. 1. 0. 1. 1.],0.72418212890625
76,"[3, 369, 1769, 1434, 1780, 572, 1082]",0.19140574305626554,[1. 0. 0. 0. 1. 0. 0.],0.7275485992431641
77,"[750, 320, 1441, 724, 1248, 1351, 1623]",0.1907736083686866,[1. 1. 0. 0. 1. 0. 1.],0.7116332054138184
78,"[1485, 1900, 904, 48, 811, 1098, 305]",0.19032706154876233,[0. 0. 0. 0. 0. 0. 1.],0.7032976150512695
79,"[1429, 940, 468, 1562, 582, 1379, 611]",0.18990103317811527,[1. 0. 1. 0. 1. 1. 0.],0.68894362449646
80,"[915, 785, 893, 996, 1369, 1062, 617]",0.18860661822224495,[0. 0. 0. 1. 0. 0. 1.],0.6847310066223145
81,"[1630, 391, 1574, 1836, 1723, 1722, 1406]",0.18785956737190823,[1. 0. 1. 0. 0. 1. 0.],0.6761031150817871
