Evaluation Number,Fitness Value,Computing Time
2,[0.2505954911753635],0.6779789924621582
3,[0.2492567461927298],1.00492525100708
4,[0.23720597895809484],1.34684419631958
5,[0.23720597895809484],1.679675817489624
6,[0.23720597895809484],2.011406660079956
7,[0.23720597895809484],2.3519809246063232
8,[0.23720597895809484],2.6880667209625244
9,[0.23720597895809484],3.017963409423828
10,[0.23720597895809484],3.3524861335754395
11,[0.23720597895809484],3.676501750946045
12,[0.23720597895809484],4.012554407119751
13,[0.23720597895809484],4.351278305053711
14,[0.23720597895809484],4.686120271682739
15,[0.23720597895809484],5.02811074256897
16,[0.23720597895809484],5.360246896743774
17,[0.23720597895809484],5.678164720535278
18,[0.23720597895809484],6.010923862457275
19,[0.23720597895809484],6.350464344024658
20,[0.23720597895809484],6.689911842346191
21,[0.23720597895809484],7.018820524215698
22,[0.23720597895809484],7.348111867904663
23,[0.23720597895809484],7.6776123046875
24,[0.23720597895809484],8.00688099861145
25,[0.23720597895809484],8.333115577697754
26,[0.23720597895809484],8.664717435836792
27,[0.23720597895809484],9.00354528427124
28,[0.23720597895809484],9.340339422225952
29,[0.23720597895809484],9.67304515838623
30,[0.23720597895809484],10.008543968200684
31,[0.23720597895809484],10.334433794021606
32,[0.23720597895809484],10.672972679138184
33,[0.23720597895809484],11.00827956199646
34,[0.23720597895809484],11.347307682037354
35,[0.23720597895809484],11.672611713409424
36,[0.23720597895809484],12.015985012054443
37,[0.23720597895809484],12.34569787979126
38,[0.23720597895809484],12.67781114578247
39,[0.23720597895809484],13.005885601043701
40,[0.23720597895809484],13.33689284324646
41,[0.23720597895809484],13.662553071975708
42,[0.23720597895809484],13.98263669013977
43,[0.23720597895809484],14.31476616859436
44,[0.23720597895809484],14.643657445907593
45,[0.23720597895809484],14.980174779891968
46,[0.23720597895809484],15.309195518493652
47,[0.23720597895809484],15.648243188858032
48,[0.23720597895809484],15.986228942871094
49,[0.23720597895809484],16.33431887626648
50,[0.23720597895809484],16.683237552642822
51,[0.23720597895809484],17.021063089370728
52,[0.23720597895809484],17.365577936172485
53,[0.23720597895809484],17.714243412017822
54,[0.23720597895809484],18.048632860183716
55,[0.23720597895809484],18.37867259979248
56,[0.23720597895809484],18.710063219070435
57,[0.23720597895809484],19.052064418792725
58,[0.23720597895809484],19.380028247833252
59,[0.23720597895809484],19.721728086471558
60,[0.23720597895809484],20.062207460403442
61,[0.23720597895809484],20.392459869384766
62,[0.2352520553678343],20.734397649765015
63,[0.2352520553678343],21.07590627670288
64,[0.2352520553678343],21.414652347564697
65,[0.2352520553678343],21.760388612747192
66,[0.2352520553678343],22.093785047531128
67,[0.2352520553678343],22.427912712097168
68,[0.2352520553678343],22.767838954925537
69,[0.2352520553678343],23.104387998580933
70,[0.23256556889401125],23.44200849533081
71,[0.23256556889401125],23.78108811378479
72,[0.23256556889401125],24.115682125091553
73,[0.23256556889401125],24.45233917236328
74,[0.23256556889401125],24.78909397125244
75,[0.23256556889401125],25.15119433403015
76,[0.23256556889401125],25.47967290878296
77,[0.23256556889401125],25.811094760894775
78,[0.23256556889401125],26.15510106086731
79,[0.23256556889401125],26.482841968536377
80,[0.23256556889401125],26.808308839797974
81,[0.23256556889401125],27.149540901184082
82,[0.23256556889401125],27.485166788101196
83,[0.23256556889401125],27.82365870475769
84,[0.23256556889401125],28.1552312374115
85,[0.23256556889401125],28.4956796169281
86,[0.23256556889401125],28.826925039291382
87,[0.23256556889401125],29.17824935913086
88,[0.23256556889401125],29.501554250717163
89,[0.23256556889401125],29.828911304473877
90,[0.23256556889401125],30.17198133468628
91,[0.23256556889401125],30.50953245162964
92,[0.23256556889401125],30.845329523086548
93,[0.23256556889401125],31.179100513458252
94,[0.23256556889401125],31.517067909240723
95,[0.23256556889401125],31.84575605392456
96,[0.23256556889401125],32.19298720359802
97,[0.23256556889401125],32.518213510513306
98,[0.23256556889401125],32.85827708244324
99,[0.23256556889401125],33.19127702713013
100,[0.23256556889401125],33.528751611709595
101,[0.23256556889401125],33.86847281455994
102,[0.23256556889401125],34.19851207733154
103,[0.23256556889401125],34.51815176010132
104,[0.23256556889401125],34.85034418106079
105,[0.23256556889401125],35.19219398498535
106,[0.23256556889401125],35.516332387924194
107,[0.23256556889401125],35.84413480758667
108,[0.23256556889401125],36.17048478126526
109,[0.23256556889401125],36.50992250442505
