Evaluation Number,Fitness Value,Computing Time
2,[0.24566091288155623],1.5611567497253418
3,[0.19780882865615837],2.2883107662200928
4,[0.19780882865615837],3.0657973289489746
5,[0.19212667387724341],3.8194689750671387
6,[0.19212667387724341],4.599772930145264
7,[0.19212667387724341],5.387432336807251
8,[0.19212667387724341],6.171659231185913
9,[0.19212667387724341],6.94754433631897
10,[0.19212667387724341],7.708055257797241
11,[0.19212667387724341],8.433415174484253
12,[0.19212667387724341],9.238380432128906
13,[0.19212667387724341],10.040183305740356
14,[0.15764006781205345],10.773458480834961
15,[0.15764006781205345],11.529239177703857
16,[0.15764006781205345],12.2705819606781
17,[0.15764006781205345],13.000269412994385
18,[0.15764006781205345],13.733396768569946
19,[0.15764006781205345],14.482310056686401
20,[0.15764006781205345],15.208526611328125
21,[0.15764006781205345],15.932616710662842
22,[0.15764006781205345],16.678788900375366
23,[0.15764006781205345],17.41484785079956
24,[0.15764006781205345],18.148993968963623
25,[0.15764006781205345],18.883817672729492
26,[0.15764006781205345],19.611139059066772
27,[0.15764006781205345],20.342179536819458
28,[0.15764006781205345],21.074103355407715
29,[0.15764006781205345],21.833237171173096
30,[0.15764006781205345],22.57575273513794
31,[0.15764006781205345],23.29371738433838
32,[0.15764006781205345],24.02185606956482
33,[0.15764006781205345],24.773545742034912
34,[0.15764006781205345],25.51578450202942
35,[0.15764006781205345],26.246520280838013
36,[0.15764006781205345],27.007039546966553
37,[0.15764006781205345],27.744014978408813
38,[0.15764006781205345],28.480716705322266
39,[0.15764006781205345],29.2284255027771
40,[0.15764006781205345],29.984233379364014
41,[0.15764006781205345],30.73976421356201
42,[0.15764006781205345],31.479474306106567
43,[0.15764006781205345],32.22857856750488
44,[0.15764006781205345],32.96791338920593
45,[0.15764006781205345],33.70850086212158
46,[0.15764006781205345],34.46468925476074
47,[0.15764006781205345],35.194711685180664
48,[0.15764006781205345],35.91688299179077
49,[0.15764006781205345],36.65392279624939
50,[0.15764006781205345],37.37715673446655
51,[0.15764006781205345],38.10766673088074
52,[0.15764006781205345],38.86343312263489
53,[0.15764006781205345],39.60366702079773
54,[0.15764006781205345],40.33848857879639
55,[0.15764006781205345],41.07273578643799
56,[0.15764006781205345],41.802889823913574
57,[0.15764006781205345],42.55931997299194
58,[0.15764006781205345],43.273497581481934
59,[0.15764006781205345],44.01208806037903
60,[0.15764006781205345],44.757792949676514
61,[0.15764006781205345],45.501365661621094
62,[0.15764006781205345],46.2407431602478
63,[0.15764006781205345],46.979838371276855
64,[0.15764006781205345],47.71838855743408
65,[0.15764006781205345],48.46448993682861
66,[0.15764006781205345],49.21628546714783
67,[0.15764006781205345],49.936081647872925
68,[0.15764006781205345],50.67739772796631
69,[0.15764006781205345],51.41112923622131
70,[0.15764006781205345],52.150023221969604
71,[0.15764006781205345],52.891138792037964
72,[0.15764006781205345],53.63100624084473
73,[0.15764006781205345],54.37666130065918
74,[0.15764006781205345],55.13731670379639
75,[0.15764006781205345],55.86073422431946
76,[0.15764006781205345],56.592474699020386
77,[0.15764006781205345],57.33533334732056
78,[0.15764006781205345],58.06194043159485
79,[0.15764006781205345],58.789833307266235
80,[0.15764006781205345],59.540908336639404
81,[0.15764006781205345],60.349390268325806
82,[0.15764006781205345],61.1207320690155
83,[0.15764006781205345],61.88891839981079
84,[0.15764006781205345],62.73053455352783
85,[0.15764006781205345],63.557392597198486
86,[0.15764006781205345],64.44884729385376
87,[0.15764006781205345],65.23312616348267
88,[0.15764006781205345],66.00789475440979
89,[0.15764006781205345],66.74687814712524
90,[0.15764006781205345],67.48285818099976
91,[0.15764006781205345],68.22432899475098
92,[0.15764006781205345],68.9497971534729
93,[0.15764006781205345],69.67074728012085
94,[0.15764006781205345],70.46762800216675
95,[0.15764006781205345],71.22894763946533
96,[0.15764006781205345],71.95697212219238
97,[0.15764006781205345],72.673659324646
98,[0.15764006781205345],73.41337037086487
99,[0.15764006781205345],74.13614535331726
100,[0.15764006781205345],74.86244177818298
101,[0.15764006781205345],75.61723232269287
102,[0.15764006781205345],76.34063386917114
103,[0.15764006781205345],77.09329295158386
104,[0.15764006781205345],77.83718013763428
105,[0.15764006781205345],78.59704875946045
106,[0.15764006781205345],79.31671619415283
107,[0.15764006781205345],80.02189779281616
108,[0.15764006781205345],80.74693989753723
109,[0.15764006781205345],81.48258876800537
110,[0.15764006781205345],82.21321225166321
111,[0.15764006781205345],82.94379186630249
112,[0.15764006781205345],83.67038416862488
113,[0.15764006781205345],84.39723372459412
114,[0.15764006781205345],85.1341700553894
115,[0.15764006781205345],85.84753727912903
116,[0.15764006781205345],86.60100364685059
117,[0.15764006781205345],87.32764458656311
118,[0.15764006781205345],88.05680441856384
119,[0.15764006781205345],88.78157687187195
120,[0.15764006781205345],89.49634838104248
121,[0.15764006781205345],90.26518964767456
122,[0.15764006781205345],90.99962592124939
123,[0.15764006781205345],91.73310732841492
124,[0.15764006781205345],92.4515426158905
125,[0.15764006781205345],93.18237280845642
126,[0.15764006781205345],93.91363453865051
127,[0.15764006781205345],94.64075469970703
128,[0.15764006781205345],95.36204075813293
129,[0.15764006781205345],96.0799150466919
130,[0.15764006781205345],96.80831098556519
131,[0.15764006781205345],97.5355212688446
132,[0.15764006781205345],98.27082872390747
133,[0.15764006781205345],99.02071452140808
134,[0.15764006781205345],99.73984622955322
135,[0.15764006781205345],100.48066282272339
136,[0.15764006781205345],101.2192440032959
