Evaluation Number,Fitness Value,Computing Time
2,[0.24740642186991607],0.5581047534942627
3,[0.24740642186991607],0.8369276523590088
4,[0.2458480279938806],1.1221275329589844
5,[0.2406998557833876],1.402989387512207
6,[0.2406998557833876],1.6704261302947998
7,[0.2406998557833876],1.962580680847168
8,[0.2406998557833876],2.249997138977051
9,[0.2406998557833876],2.532898426055908
10,[0.2406998557833876],2.8143227100372314
11,[0.2406998557833876],3.0905067920684814
12,[0.2406998557833876],3.372840166091919
13,[0.2406998557833876],3.649061918258667
14,[0.2406998557833876],3.934011697769165
15,[0.2406998557833876],4.221015691757202
16,[0.2406998557833876],4.492708206176758
17,[0.2406998557833876],4.764480113983154
18,[0.2406998557833876],5.039738178253174
19,[0.2406998557833876],5.313931465148926
20,[0.2406998557833876],5.590430498123169
21,[0.2406998557833876],5.873471260070801
22,[0.2406998557833876],6.153140068054199
23,[0.2406998557833876],6.4350926876068115
24,[0.2406998557833876],6.709845066070557
25,[0.2406998557833876],6.989975929260254
26,[0.2406998557833876],7.263636112213135
27,[0.2406998557833876],7.540780305862427
28,[0.2406998557833876],7.823987007141113
29,[0.2406998557833876],8.101720333099365
30,[0.23765016712667275],8.385900735855103
31,[0.23765016712667275],8.665350437164307
32,[0.23765016712667275],8.929157733917236
33,[0.23765016712667275],9.199350118637085
34,[0.23765016712667275],9.474909782409668
35,[0.23765016712667275],9.756856203079224
36,[0.23765016712667275],10.031714677810669
37,[0.23765016712667275],10.306951761245728
38,[0.23765016712667275],10.58350682258606
39,[0.23765016712667275],10.858870506286621
40,[0.23765016712667275],11.141544818878174
41,[0.23765016712667275],11.422240018844604
42,[0.23765016712667275],11.704250574111938
43,[0.23765016712667275],11.984357118606567
44,[0.23765016712667275],12.269018173217773
45,[0.23765016712667275],12.548671245574951
46,[0.23765016712667275],12.830573320388794
47,[0.23765016712667275],13.119481086730957
48,[0.23765016712667275],13.394070148468018
49,[0.23765016712667275],13.68082594871521
50,[0.23765016712667275],13.962252140045166
51,[0.23765016712667275],14.236040830612183
52,[0.23765016712667275],14.507397651672363
53,[0.23765016712667275],14.784196138381958
54,[0.23765016712667275],15.06346869468689
55,[0.23765016712667275],15.345911741256714
56,[0.23765016712667275],15.622351169586182
57,[0.23765016712667275],15.897506475448608
58,[0.23765016712667275],16.182445287704468
59,[0.23765016712667275],16.464906930923462
60,[0.23765016712667275],16.750890731811523
61,[0.23765016712667275],17.03870964050293
62,[0.23765016712667275],17.31881356239319
63,[0.23765016712667275],17.590704202651978
64,[0.23765016712667275],17.887967824935913
65,[0.23765016712667275],18.1801974773407
66,[0.23765016712667275],18.45768690109253
67,[0.23765016712667275],18.74126362800598
68,[0.23765016712667275],19.00435781478882
69,[0.23765016712667275],19.28130793571472
70,[0.23765016712667275],19.55099630355835
71,[0.23765016712667275],19.830435514450073
72,[0.23765016712667275],20.11157727241516
73,[0.23765016712667275],20.384740352630615
74,[0.23765016712667275],20.656804084777832
75,[0.23765016712667275],20.942508697509766
76,[0.23765016712667275],21.21857261657715
77,[0.23765016712667275],21.490918397903442
78,[0.23765016712667275],21.778202533721924
79,[0.23765016712667275],22.048561811447144
80,[0.23765016712667275],22.3210928440094
81,[0.23765016712667275],22.592284440994263
82,[0.23765016712667275],22.889765739440918
83,[0.23765016712667275],23.179988384246826
84,[0.23765016712667275],23.461586952209473
85,[0.23765016712667275],23.730761766433716
86,[0.23765016712667275],24.002741813659668
87,[0.23765016712667275],24.271862506866455
88,[0.23765016712667275],24.54821515083313
89,[0.23765016712667275],24.830620050430298
90,[0.23765016712667275],25.122902154922485
91,[0.23765016712667275],25.408345222473145
92,[0.23765016712667275],25.687932014465332
93,[0.23765016712667275],25.964741468429565
94,[0.23765016712667275],26.249990463256836
95,[0.23765016712667275],26.52748203277588
96,[0.23765016712667275],26.811874389648438
97,[0.23765016712667275],27.081925868988037
98,[0.23765016712667275],27.35843253135681
99,[0.23765016712667275],27.642457246780396
100,[0.23765016712667275],27.91796588897705
101,[0.23765016712667275],28.200125455856323
102,[0.23765016712667275],28.473117351531982
103,[0.23765016712667275],28.765931606292725
104,[0.23765016712667275],29.03818368911743
105,[0.23294790100959495],29.321009159088135
106,[0.23294790100959495],29.59155797958374
107,[0.23294790100959495],29.88233494758606
108,[0.23294790100959495],30.159199237823486
109,[0.23294790100959495],30.423569202423096
110,[0.23294790100959495],30.70462131500244
111,[0.23294790100959495],30.986902713775635
112,[0.23294790100959495],31.268380641937256
113,[0.23294790100959495],31.55128026008606
114,[0.23294790100959495],31.824836015701294
115,[0.23294790100959495],32.09795665740967
116,[0.23294790100959495],32.37654399871826
117,[0.23294790100959495],32.646289587020874
118,[0.23294790100959495],32.93506908416748
119,[0.23294790100959495],33.20167684555054
120,[0.23294790100959495],33.47908401489258
121,[0.23294790100959495],33.76126766204834
122,[0.23294790100959495],34.04638695716858
123,[0.23294790100959495],34.32647633552551
124,[0.23294790100959495],34.594046115875244
125,[0.23294790100959495],34.87041258811951
126,[0.23294790100959495],35.145087003707886
127,[0.23294790100959495],35.4285843372345
128,[0.23294790100959495],35.70709776878357
129,[0.23294790100959495],35.982534885406494
130,[0.23294790100959495],36.26932215690613
131,[0.23294790100959495],36.551472425460815
132,[0.23294790100959495],36.81738471984863
133,[0.23294790100959495],37.10708832740784
134,[0.23294790100959495],37.384469985961914
135,[0.23294790100959495],37.66695547103882
136,[0.23294790100959495],37.95702362060547
137,[0.23294790100959495],38.24433612823486
138,[0.23294790100959495],38.50885796546936
139,[0.23294790100959495],38.79296660423279
140,[0.23294790100959495],39.05951189994812
141,[0.23294790100959495],39.33444786071777
142,[0.23294790100959495],39.61083912849426
143,[0.23294790100959495],39.87081027030945
144,[0.23294790100959495],40.14516544342041
145,[0.23294790100959495],40.41440153121948
146,[0.23294790100959495],40.68879556655884
