Evaluation Number,Fitness Value,Computing Time
2,[0.22461667947399255],0.02910161018371582
3,[0.22461667947399255],0.046692848205566406
4,[0.22461667947399255],0.06329464912414551
5,[0.22461667947399255],0.07789039611816406
6,[0.20718251820899905],0.09252595901489258
7,[0.20718251820899905],0.1079556941986084
8,[0.20718251820899905],0.12027645111083984
9,[0.20718251820899905],0.1342027187347412
10,[0.20718251820899905],0.1500685214996338
11,[0.20718251820899905],0.16373896598815918
12,[0.20718251820899905],0.1767103672027588
13,[0.20718251820899905],0.19219136238098145
