,sub_problem,sub_fval,solution,qaoa_time
0,"[1313, 1305, 1271, 33, 673, 1322, 1004]",0.25465656352837646,[0. 1. 0. 0. 0. 0. 0.],0.8297755718231201
1,"[234, 260, 1907, 120, 1419, 532, 811]",0.2526373925921649,[1. 1. 0. 0. 1. 0. 1.],0.6774399280548096
2,"[1463, 1077, 1372, 1763, 342, 666, 901]",0.2513192962072681,[1. 1. 1. 1. 1. 0. 0.],0.6543776988983154
3,"[420, 719, 233, 451, 1084, 184, 1672]",0.25100775641405393,[0. 1. 1. 1. 0. 1. 0.],0.6608948707580566
4,"[659, 667, 1041, 140, 482, 359, 503]",0.2508679931252728,[1. 1. 0. 0. 0. 0. 0.],0.6709890365600586
5,"[1609, 1083, 850, 1461, 108, 401, 520]",0.2506148438819014,[1. 0. 0. 0. 0. 0. 0.],0.6633808612823486
6,"[299, 367, 541, 186, 1836, 1884, 996]",0.25035040150462445,[0. 1. 1. 1. 0. 1. 0.],0.679619312286377
7,"[1337, 225, 1156, 474, 716, 150, 331]",0.2501348320457491,[1. 1. 1. 0. 1. 1. 0.],0.7521281242370605
8,"[1901, 1493, 761, 1479, 1024, 1220, 1825]",0.24957643219725953,[1. 0. 1. 1. 1. 0. 1.],0.6771256923675537
9,"[956, 1017, 1786, 674, 1675, 577, 1253]",0.24938184067265506,[1. 0. 0. 0. 0. 1. 0.],0.6712071895599365
10,"[1460, 1653, 467, 1307, 1105, 742, 1265]",0.24931099742598817,[0. 1. 0. 0. 1. 0. 1.],0.667834997177124
11,"[1483, 1454, 754, 987, 998, 1912, 1033]",0.24882908885164792,[0. 0. 0. 1. 0. 0. 0.],0.6727166175842285
12,"[1135, 1065, 1247, 1630, 501, 886, 962]",0.2471245476078671,[0. 0. 1. 1. 0. 1. 1.],0.6681094169616699
13,"[1772, 1001, 59, 9, 422, 906, 1215]",0.247119457226924,[1. 1. 0. 1. 1. 1. 0.],0.667963981628418
14,"[1626, 1650, 1741, 944, 169, 251, 223]",0.2434661585687272,[1. 1. 0. 1. 1. 1. 0.],0.6700458526611328
15,"[1118, 625, 1742, 1582, 1318, 1623, 1743]",0.2429900118058943,[1. 0. 0. 1. 0. 0. 1.],0.6735579967498779
16,"[1810, 122, 276, 454, 829, 1094, 510]",0.242760645064177,[0. 0. 0. 0. 1. 0. 0.],0.671696662902832
17,"[686, 1223, 718, 777, 293, 1445, 53]",0.24173983761661583,[0. 0. 0. 0. 1. 1. 1.],0.6594583988189697
18,"[264, 978, 190, 46, 1270, 894, 1038]",0.24050497496086912,[1. 0. 1. 0. 0. 1. 1.],0.6757724285125732
19,"[862, 1390, 296, 404, 253, 546, 694]",0.24029234500802502,[0. 0. 0. 0. 1. 0. 1.],0.6713378429412842
20,"[737, 259, 366, 241, 1352, 135, 1632]",0.24014749283672374,[0. 0. 0. 0. 1. 0. 0.],0.6559915542602539
21,"[926, 1914, 1416, 36, 1655, 302, 411]",0.2399178368634189,[0. 0. 0. 1. 1. 1. 0.],0.7614254951477051
22,"[927, 531, 1003, 267, 965, 290, 39]",0.23919698067348402,[0. 1. 1. 1. 0. 0. 1.],0.6657571792602539
23,"[1339, 1671, 1000, 248, 1205, 1236, 656]",0.2390177538393542,[1. 1. 0. 0. 0. 1. 0.],0.6628208160400391
24,"[179, 1097, 1082, 1622, 1081, 40, 19]",0.23852570085272026,[1. 1. 1. 0. 1. 1. 1.],0.6716527938842773
25,"[369, 895, 615, 1450, 56, 1534, 98]",0.23630447246748953,[1. 1. 1. 1. 1. 0. 0.],0.6779329776763916
26,"[1679, 1315, 1402, 1456, 1380, 832, 1131]",0.2355817012002467,[1. 1. 0. 0. 0. 1. 1.],0.6698563098907471
27,"[1701, 816, 1593, 1034, 1327, 1448, 1285]",0.23379021191343288,[0. 1. 0. 1. 1. 1. 0.],0.6766107082366943
28,"[1106, 180, 428, 171, 893, 842, 514]",0.23373053739145871,[0. 1. 1. 1. 0. 1. 1.],0.6679141521453857
29,"[642, 1136, 565, 1731, 1028, 914, 1440]",0.2327764736237104,[0. 0. 0. 0. 0. 0. 1.],0.6686913967132568
30,"[1451, 1833, 1714, 1420, 1364, 1556, 837]",0.2324227739730942,[1. 1. 0. 0. 1. 1. 0.],0.6667745113372803
31,"[635, 887, 1329, 176, 1530, 455, 465]",0.23216348435231837,[1. 0. 1. 0. 0. 1. 1.],0.6613962650299072
32,"[882, 822, 1018, 18, 559, 1711, 1471]",0.23206430553994653,[1. 0. 1. 0. 1. 0. 0.],0.661107063293457
33,"[1345, 159, 1819, 935, 518, 810, 795]",0.23149465188037532,[1. 1. 1. 1. 0. 0. 1.],0.6712179183959961
34,"[758, 528, 1343, 959, 863, 1633, 144]",0.23110744328343596,[1. 0. 1. 1. 1. 0. 1.],0.6803543567657471
35,"[1567, 78, 1123, 793, 1495, 1500, 35]",0.22885950055942514,[0. 0. 1. 1. 1. 1. 1.],0.7500617504119873
36,"[513, 61, 664, 1078, 1905, 1551, 114]",0.22714965121485658,[1. 0. 0. 1. 1. 0. 0.],0.6442523002624512
37,"[1902, 583, 1899, 240, 93, 182, 319]",0.2261969524191402,[0. 1. 0. 0. 1. 0. 1.],0.669896125793457
38,"[283, 824, 1809, 291, 507, 1476, 1308]",0.22589479532320406,[0. 1. 0. 0. 0. 1. 1.],0.650275707244873
39,"[217, 1139, 244, 995, 1344, 1849, 879]",0.22565895721269552,[0. 1. 0. 0. 0. 1. 0.],0.677187442779541
40,"[1399, 1697, 703, 381, 1353, 1026, 506]",0.22529325866522681,[1. 1. 1. 0. 1. 0. 0.],0.6783039569854736
41,"[1876, 458, 1526, 1896, 484, 1588, 1919]",0.22503988059476882,[0. 1. 0. 0. 0. 0. 0.],0.6749796867370605
42,"[549, 1005, 1408, 442, 1080, 1023, 695]",0.22465030153321447,[0. 1. 0. 0. 0. 0. 0.],0.6644117832183838
