Evaluation Number,Fitness Value,Computing Time
2,[0.2373422389895794],0.6635029315948486
3,[0.2373422389895794],0.996091365814209
4,[0.2373422389895794],1.3103833198547363
5,[0.23266379120456826],1.6379780769348145
6,[0.23266379120456826],1.978464126586914
7,[0.23266379120456826],2.3097336292266846
8,[0.23266379120456826],2.6292715072631836
9,[0.23266379120456826],2.960224151611328
10,[0.23266379120456826],3.3056719303131104
11,[0.23266379120456826],3.628965139389038
12,[0.23266379120456826],3.969886302947998
13,[0.23266379120456826],4.313902139663696
14,[0.23266379120456826],4.635960817337036
15,[0.23266379120456826],4.978151082992554
16,[0.23266379120456826],5.305070638656616
17,[0.23266379120456826],5.63460898399353
18,[0.23266379120456826],5.9773170948028564
19,[0.23266379120456826],6.320103645324707
20,[0.23266379120456826],6.660950183868408
21,[0.23266379120456826],6.990007162094116
22,[0.23266379120456826],7.324582576751709
23,[0.23266379120456826],7.675161361694336
24,[0.23266379120456826],8.006091594696045
25,[0.23266379120456826],8.332851886749268
26,[0.23266379120456826],8.658214569091797
27,[0.23266379120456826],8.998328447341919
28,[0.23266379120456826],9.33004117012024
29,[0.23266379120456826],9.659822702407837
30,[0.23266379120456826],9.982475280761719
31,[0.23266379120456826],10.303206443786621
32,[0.23266379120456826],10.625618934631348
33,[0.23266379120456826],10.967255115509033
34,[0.23266379120456826],11.308698654174805
35,[0.23266379120456826],11.647935390472412
36,[0.23266379120456826],11.974669218063354
37,[0.23266379120456826],12.30877423286438
38,[0.23266379120456826],12.631409883499146
39,[0.23266379120456826],12.984545707702637
40,[0.23266379120456826],13.32706356048584
41,[0.23266379120456826],13.672770261764526
42,[0.23266379120456826],14.006130456924438
43,[0.23266379120456826],14.350117921829224
44,[0.23266379120456826],14.702104330062866
45,[0.23266379120456826],15.03184461593628
46,[0.23266379120456826],15.372081756591797
47,[0.23266379120456826],15.711608171463013
48,[0.23266379120456826],16.041080713272095
49,[0.23266379120456826],16.37702465057373
50,[0.23266379120456826],16.71298885345459
51,[0.23266379120456826],17.04915452003479
52,[0.23266379120456826],17.38416886329651
53,[0.23266379120456826],17.71113157272339
54,[0.23266379120456826],18.027267456054688
55,[0.23266379120456826],18.36100697517395
56,[0.23266379120456826],18.699817419052124
57,[0.23266379120456826],19.023049354553223
58,[0.23266379120456826],19.359886407852173
59,[0.23266379120456826],19.681732654571533
60,[0.23266379120456826],20.006458520889282
61,[0.23266379120456826],20.34266686439514
62,[0.23266379120456826],20.671653985977173
63,[0.23266379120456826],21.006168603897095
64,[0.23266379120456826],21.341246843338013
65,[0.23266379120456826],21.689208984375
66,[0.23266379120456826],22.035348892211914
67,[0.23266379120456826],22.367542266845703
68,[0.23266379120456826],22.69959592819214
69,[0.23266379120456826],23.028390884399414
70,[0.23266379120456826],23.359371423721313
71,[0.23266379120456826],23.701890230178833
72,[0.23266379120456826],24.027183771133423
73,[0.23266379120456826],24.356435537338257
74,[0.23266379120456826],24.691020011901855
75,[0.23266379120456826],25.020040273666382
76,[0.23266379120456826],25.35810899734497
77,[0.23266379120456826],25.684462070465088
78,[0.23126382407968676],26.021307945251465
79,[0.23126382407968676],26.351648807525635
80,[0.23126382407968676],26.683110237121582
81,[0.23126382407968676],27.012259244918823
82,[0.23126382407968676],27.34919261932373
83,[0.23126382407968676],27.676170349121094
84,[0.23126382407968676],28.01236128807068
85,[0.23126382407968676],28.346731662750244
86,[0.23126382407968676],28.678084135055542
87,[0.23126382407968676],29.03320074081421
