Evaluation Number,Fitness Value,Computing Time
2,[0.3103135186131757],0.029471397399902344
3,[0.27416672891435334],0.04180550575256348
4,[0.24770764230477807],0.056632041931152344
5,[0.2197624231552484],0.06818366050720215
6,[0.2197624231552484],0.08060145378112793
7,[0.2197624231552484],0.09345316886901855
8,[0.2197624231552484],0.10721564292907715
9,[0.2197624231552484],0.12094616889953613
10,[0.2197624231552484],0.13216352462768555
11,[0.2168934648317168],0.1438441276550293
12,[0.21497868285726873],0.15427708625793457
13,[0.21497868285726873],0.166229248046875
