Evaluation Number,Fitness Value,Computing Time
2,[0.2597877729101087],1.4819118976593018
3,[0.2159219268374125],2.2264702320098877
4,[0.2159219268374125],2.941727638244629
5,[0.2159219268374125],3.6600427627563477
6,[0.1968422299592554],4.382028102874756
7,[0.1968422299592554],5.104953289031982
8,[0.1968422299592554],5.836339473724365
9,[0.1968422299592554],6.574012994766235
10,[0.1968422299592554],7.277613401412964
11,[0.1968422299592554],8.025034427642822
12,[0.1968422299592554],8.755431652069092
13,[0.1968422299592554],9.476086378097534
14,[0.1968422299592554],10.200215816497803
15,[0.1968422299592554],10.927445650100708
16,[0.1968422299592554],11.650954723358154
17,[0.1968422299592554],12.376205921173096
18,[0.1968422299592554],13.095351219177246
19,[0.1968422299592554],13.834152221679688
20,[0.1968422299592554],14.565770864486694
21,[0.1968422299592554],15.284541130065918
22,[0.18513597466633785],16.019408702850342
23,[0.18513597466633785],16.72521662712097
24,[0.18513597466633785],17.454086542129517
25,[0.18513597466633785],18.18241572380066
26,[0.18513597466633785],18.90016794204712
27,[0.18513597466633785],19.626489400863647
28,[0.18513597466633785],20.357335329055786
29,[0.18513597466633785],21.0888614654541
30,[0.18513597466633785],21.807239055633545
31,[0.18513597466633785],22.54411768913269
32,[0.18513597466633785],23.280921459197998
33,[0.18455706847276837],24.01343846321106
34,[0.18455706847276837],24.737103700637817
35,[0.18455706847276837],25.48041558265686
36,[0.18455706847276837],26.20025086402893
37,[0.18455706847276837],26.93482255935669
38,[0.18455706847276837],27.67067790031433
39,[0.18455706847276837],28.37665843963623
40,[0.18455706847276837],29.101758241653442
41,[0.18411584857765523],29.826159954071045
42,[0.18411584857765523],30.554808139801025
43,[0.18411584857765523],31.269180059432983
44,[0.18411584857765523],31.99377155303955
45,[0.18411584857765523],32.7216420173645
46,[0.18411584857765523],33.462584257125854
47,[0.18411584857765523],34.20288562774658
48,[0.18411584857765523],34.934839963912964
49,[0.18411584857765523],35.65922737121582
50,[0.18411584857765523],36.3876633644104
51,[0.18411584857765523],37.141433238983154
52,[0.18411584857765523],37.864052295684814
53,[0.18411584857765523],38.59394907951355
54,[0.18411584857765523],39.31068277359009
55,[0.18411584857765523],40.03539681434631
56,[0.18411584857765523],40.770299673080444
57,[0.18411584857765523],41.503039836883545
58,[0.18411584857765523],42.236499071121216
59,[0.18411584857765523],42.95660400390625
60,[0.18411584857765523],43.68455410003662
61,[0.18411584857765523],44.41842818260193
62,[0.18411584857765523],45.15745687484741
63,[0.18411584857765523],45.88941025733948
64,[0.18411584857765523],46.6148362159729
65,[0.18411584857765523],47.34353280067444
66,[0.18411584857765523],48.05891132354736
67,[0.18411584857765523],48.78103804588318
68,[0.18411584857765523],49.49284267425537
69,[0.18411584857765523],50.22557020187378
70,[0.18411584857765523],50.93842315673828
71,[0.18411584857765523],51.665557861328125
72,[0.18411584857765523],52.38769030570984
73,[0.18411584857765523],53.11483359336853
74,[0.18411584857765523],53.85195779800415
75,[0.18411584857765523],54.56401586532593
76,[0.18411584857765523],55.29582619667053
77,[0.18411584857765523],56.014169692993164
78,[0.18411584857765523],56.737759590148926
79,[0.18411584857765523],57.4698851108551
80,[0.18411584857765523],58.17816925048828
81,[0.18411584857765523],58.91405391693115
82,[0.18411584857765523],59.64758610725403
83,[0.18411584857765523],60.364901542663574
84,[0.18411584857765523],61.095741987228394
85,[0.18411584857765523],61.84418439865112
86,[0.18411584857765523],62.59484672546387
87,[0.18411584857765523],63.31220006942749
88,[0.18411584857765523],64.05664658546448
89,[0.18411584857765523],64.77909469604492
90,[0.18411584857765523],65.49718904495239
91,[0.18411584857765523],66.21755170822144
92,[0.18411584857765523],66.97064876556396
93,[0.18411584857765523],67.68274688720703
94,[0.18411584857765523],68.4164981842041
95,[0.18411584857765523],69.14637088775635
96,[0.18411584857765523],69.90293741226196
97,[0.18411584857765523],70.62021732330322
98,[0.18411584857765523],71.36906886100769
99,[0.18411584857765523],72.10121870040894
100,[0.18411584857765523],72.84916186332703
101,[0.18411584857765523],73.58065700531006
102,[0.18411584857765523],74.3220489025116
103,[0.18411584857765523],75.05913472175598
104,[0.18411584857765523],75.79473114013672
105,[0.18411584857765523],76.50950479507446
106,[0.18411584857765523],77.22225737571716
107,[0.18411584857765523],77.95556497573853
108,[0.18411584857765523],78.69027376174927
109,[0.18411584857765523],79.4175455570221
110,[0.18411584857765523],80.16123223304749
111,[0.18411584857765523],80.8812906742096
112,[0.18411584857765523],81.61389374732971
113,[0.18411584857765523],82.34799647331238
114,[0.18411584857765523],83.07694745063782
115,[0.18411584857765523],83.81100463867188
116,[0.18411584857765523],84.52839183807373
117,[0.18411584857765523],85.25512742996216
118,[0.18411584857765523],85.97691631317139
119,[0.18411584857765523],86.71309351921082
120,[0.18411584857765523],87.44951796531677
121,[0.18411584857765523],88.16765427589417
122,[0.18411584857765523],88.8918080329895
123,[0.18411584857765523],89.61608743667603
124,[0.18411584857765523],90.34706735610962
125,[0.18411584857765523],91.08362102508545
126,[0.18411584857765523],91.7949321269989
127,[0.18411584857765523],92.50870656967163
128,[0.18411584857765523],93.22984480857849
129,[0.18411584857765523],93.97283387184143
130,[0.18411584857765523],94.70143795013428
131,[0.18411584857765523],95.41224789619446
132,[0.18411584857765523],96.13084816932678
133,[0.18411584857765523],96.84976077079773
134,[0.18411584857765523],97.57349967956543
135,[0.18411584857765523],98.32701373100281
136,[0.18411584857765523],99.09354853630066
137,[0.18411584857765523],99.8040988445282
138,[0.18411584857765523],100.51722550392151
139,[0.18411584857765523],101.23491144180298
140,[0.18411584857765523],101.95116329193115
141,[0.18411584857765523],102.66136646270752
142,[0.18411584857765523],103.38388895988464
143,[0.18411584857765523],104.10608673095703
144,[0.18411584857765523],104.8343596458435
145,[0.18411584857765523],105.5469799041748
146,[0.18411584857765523],106.25096154212952
147,[0.18411584857765523],106.97271943092346
148,[0.18411584857765523],107.69972038269043
149,[0.18411584857765523],108.40213942527771
150,[0.18411584857765523],109.12750124931335
151,[0.18411584857765523],109.85240936279297
152,[0.18411584857765523],110.57034134864807
153,[0.18411584857765523],111.29446005821228
154,[0.18411584857765523],112.01981472969055
155,[0.18411584857765523],112.75165557861328
156,[0.18411584857765523],113.45345163345337
157,[0.18411584857765523],114.17301678657532
158,[0.18411584857765523],114.89032363891602
159,[0.18411584857765523],115.58817553520203
160,[0.18411584857765523],116.29950332641602
161,[0.18411584857765523],117.02295160293579
162,[0.18411584857765523],117.73964309692383
163,[0.18411584857765523],118.47107434272766
164,[0.18411584857765523],119.1962513923645
165,[0.18411584857765523],119.91228151321411
166,[0.18411584857765523],120.60752391815186
167,[0.18411584857765523],121.29727602005005
168,[0.18411584857765523],122.01514267921448
169,[0.18411584857765523],122.71506905555725
170,[0.18411584857765523],123.42391514778137
171,[0.18411584857765523],124.15377736091614
172,[0.18411584857765523],124.88605856895447
173,[0.18411584857765523],125.60963535308838
174,[0.18411584857765523],126.3286018371582
175,[0.18411584857765523],127.06308197975159
176,[0.18411584857765523],127.78156089782715
177,[0.18411584857765523],128.51178359985352
178,[0.18411584857765523],129.23211359977722
179,[0.18411584857765523],129.96064019203186
180,[0.18411584857765523],130.704820394516
181,[0.17658931289255536],131.4173572063446
182,[0.17658931289255536],132.11499786376953
183,[0.17658931289255536],132.82306551933289
184,[0.17658931289255536],133.53747701644897
185,[0.17658931289255536],134.2546329498291
186,[0.17658931289255536],134.99003410339355
187,[0.17658931289255536],135.71221566200256
188,[0.17658931289255536],136.41400837898254
189,[0.17658931289255536],137.1176769733429
190,[0.17658931289255536],137.8280313014984
191,[0.17658931289255536],138.5580403804779
