Evaluation Number,Fitness Value,Computing Time
2,[0.2574468197626987],0.5622737407684326
3,[0.2543799447333603],0.8524792194366455
4,[0.2543799447333603],1.142313003540039
5,[0.24836966254088516],1.4177052974700928
6,[0.24836966254088516],1.6960878372192383
7,[0.24836966254088516],1.977550745010376
8,[0.24836966254088516],2.2647266387939453
9,[0.24836966254088516],2.5473949909210205
10,[0.24836966254088516],2.826589584350586
11,[0.24836966254088516],3.099073648452759
12,[0.24836966254088516],3.3868963718414307
13,[0.2407501705524051],3.6766271591186523
14,[0.2384143327592782],3.9602134227752686
15,[0.2384143327592782],4.2340264320373535
16,[0.2384143327592782],4.507233142852783
17,[0.2384143327592782],4.779114246368408
18,[0.2384143327592782],5.06859278678894
19,[0.2384143327592782],5.348416090011597
20,[0.2384143327592782],5.632939100265503
21,[0.2384143327592782],5.911179065704346
22,[0.2384143327592782],6.180745363235474
23,[0.2384143327592782],6.47109055519104
24,[0.2384143327592782],6.74946141242981
25,[0.2384143327592782],7.034743309020996
26,[0.2384143327592782],7.324471950531006
27,[0.2384143327592782],7.602425813674927
28,[0.2384143327592782],7.885967969894409
29,[0.2384143327592782],8.164879322052002
30,[0.2384143327592782],8.44315791130066
31,[0.2384143327592782],8.713584661483765
32,[0.2384143327592782],8.989563226699829
33,[0.2384143327592782],9.264824390411377
34,[0.2384143327592782],9.540226221084595
35,[0.2384143327592782],9.81441593170166
36,[0.2384143327592782],10.093070030212402
37,[0.2384143327592782],10.374751806259155
38,[0.2384143327592782],10.647981882095337
39,[0.2384143327592782],10.921593427658081
40,[0.2384143327592782],11.211638689041138
41,[0.2384143327592782],11.494056463241577
42,[0.2384143327592782],11.779022455215454
43,[0.2384143327592782],12.051087617874146
44,[0.2384143327592782],12.320282459259033
45,[0.2384143327592782],12.613033294677734
46,[0.2384143327592782],12.896019697189331
47,[0.2384143327592782],13.175615310668945
48,[0.2384143327592782],13.453863620758057
49,[0.2384143327592782],13.729931354522705
50,[0.2384143327592782],14.017884969711304
51,[0.2384143327592782],14.31314206123352
52,[0.2384143327592782],14.593513011932373
53,[0.2384143327592782],14.86779236793518
54,[0.2384143327592782],15.141225099563599
55,[0.2384143327592782],15.413020610809326
56,[0.2384143327592782],15.682394742965698
57,[0.2384143327592782],15.949821472167969
58,[0.2384143327592782],16.22586750984192
59,[0.2384143327592782],16.510149717330933
60,[0.2384143327592782],16.79944348335266
61,[0.2384143327592782],17.07510542869568
62,[0.2384143327592782],17.372361660003662
63,[0.2384143327592782],17.657541275024414
64,[0.2384143327592782],17.930249214172363
65,[0.2384143327592782],18.21307396888733
66,[0.23717983924685343],18.49050259590149
67,[0.23717983924685343],18.757720470428467
68,[0.23717983924685343],19.037540674209595
69,[0.23717983924685343],19.309041500091553
70,[0.23717983924685343],19.592345714569092
71,[0.23717983924685343],19.877750873565674
72,[0.23717983924685343],20.157398462295532
73,[0.23717983924685343],20.445150136947632
74,[0.23717983924685343],20.71901774406433
75,[0.23717983924685343],21.00464653968811
76,[0.23717983924685343],21.29593563079834
77,[0.22749982273227728],21.57460069656372
78,[0.22749982273227728],21.842252731323242
79,[0.22749982273227728],22.126276969909668
80,[0.22749982273227728],22.39942479133606
81,[0.22749982273227728],22.681990385055542
82,[0.22749982273227728],22.966501712799072
83,[0.22749982273227728],23.239275217056274
84,[0.22749982273227728],23.51673436164856
85,[0.22749982273227728],23.801299810409546
86,[0.22749982273227728],24.082823276519775
87,[0.22749982273227728],24.359721660614014
88,[0.22749982273227728],24.63605570793152
89,[0.22749982273227728],24.920791387557983
90,[0.22749982273227728],25.1995952129364
91,[0.22749982273227728],25.477423191070557
92,[0.22749982273227728],25.760753393173218
93,[0.22749982273227728],26.038628816604614
94,[0.22749982273227728],26.309210300445557
95,[0.22749982273227728],26.58527374267578
96,[0.22749982273227728],26.867454051971436
97,[0.22749982273227728],27.14357852935791
98,[0.22749982273227728],27.43679714202881
99,[0.22749982273227728],27.709728956222534
100,[0.22749982273227728],27.993906497955322
101,[0.22749982273227728],28.268133401870728
102,[0.22749982273227728],28.55301070213318
103,[0.22749982273227728],28.834208250045776
104,[0.22749982273227728],29.10745906829834
105,[0.22749982273227728],29.383187294006348
106,[0.22749982273227728],29.670629024505615
107,[0.22749982273227728],29.942951440811157
108,[0.22749982273227728],30.21696448326111
109,[0.22749982273227728],30.497820615768433
110,[0.22749982273227728],30.787765979766846
111,[0.22749982273227728],31.059879302978516
112,[0.22749982273227728],31.341963529586792
113,[0.22749982273227728],31.625037908554077
