Evaluation Number,Fitness Value,Computing Time
2,[0.25037671193440925],0.8191308975219727
3,[0.24260012659539454],1.2298800945281982
4,[0.24260012659539454],1.644688367843628
5,[0.24260012659539454],2.0722649097442627
6,[0.24260012659539454],2.493271827697754
7,[0.24181985500096081],2.919691324234009
8,[0.24181985500096081],3.3461766242980957
9,[0.24181985500096081],3.7651360034942627
10,[0.24181985500096081],4.19120454788208
11,[0.24181985500096081],4.616242408752441
12,[0.23781972078178687],5.03590989112854
13,[0.23781972078178687],5.442554235458374
14,[0.23781972078178687],5.866503000259399
15,[0.23781972078178687],6.289735555648804
16,[0.23781972078178687],6.707184314727783
17,[0.23781972078178687],7.119355916976929
18,[0.23781972078178687],7.540095090866089
19,[0.23781972078178687],7.9532434940338135
20,[0.23781972078178687],8.356189250946045
21,[0.23781972078178687],8.758503675460815
22,[0.23781972078178687],9.182025909423828
23,[0.23781972078178687],9.599933624267578
24,[0.23781972078178687],10.01434850692749
25,[0.23781972078178687],10.434047222137451
26,[0.23781972078178687],10.845199584960938
27,[0.23781972078178687],11.265957355499268
28,[0.23781972078178687],11.670882940292358
29,[0.23781972078178687],12.076183319091797
30,[0.23781972078178687],12.499592781066895
31,[0.23781972078178687],12.917834997177124
32,[0.23781972078178687],13.317877292633057
33,[0.23781972078178687],13.73685359954834
34,[0.23781972078178687],14.149960994720459
35,[0.23781972078178687],14.561846494674683
36,[0.23781972078178687],14.991935014724731
37,[0.23781972078178687],15.424256086349487
38,[0.23781972078178687],15.82162070274353
39,[0.23781972078178687],16.236414670944214
40,[0.23781972078178687],16.670341730117798
41,[0.23781972078178687],17.08118462562561
42,[0.23781972078178687],17.489166498184204
43,[0.2322855727200595],17.912381887435913
44,[0.2322855727200595],18.334921836853027
45,[0.2322855727200595],18.75766158103943
46,[0.2322855727200595],19.163650512695312
47,[0.2322855727200595],19.587260961532593
48,[0.2322855727200595],20.00506901741028
49,[0.2322855727200595],20.410358667373657
50,[0.2322855727200595],20.845869541168213
51,[0.2322855727200595],21.260255336761475
52,[0.2322855727200595],21.66576910018921
53,[0.2322855727200595],22.073614597320557
54,[0.2322855727200595],22.47815990447998
55,[0.2322855727200595],22.882999420166016
56,[0.2322855727200595],23.304770946502686
57,[0.2322855727200595],23.718268871307373
58,[0.2322855727200595],24.132844924926758
59,[0.2322855727200595],24.554784536361694
60,[0.2322855727200595],24.97019100189209
61,[0.23082268964551478],25.408127784729004
62,[0.23082268964551478],25.815932035446167
63,[0.23082268964551478],26.242145538330078
64,[0.23082268964551478],26.656617164611816
65,[0.23082268964551478],27.06351900100708
66,[0.23082268964551478],27.468024730682373
67,[0.23082268964551478],27.881008863449097
68,[0.23082268964551478],28.302159547805786
69,[0.23082268964551478],28.70626926422119
70,[0.23082268964551478],29.112746953964233
71,[0.23082268964551478],29.520912647247314
72,[0.23082268964551478],29.92366337776184
73,[0.23082268964551478],30.31964135169983
74,[0.23082268964551478],30.735073566436768
75,[0.23082268964551478],31.147944688796997
76,[0.23082268964551478],31.558738470077515
77,[0.23082268964551478],31.979305744171143
78,[0.23082268964551478],32.38743209838867
79,[0.23082268964551478],32.793617248535156
80,[0.23082268964551478],33.20764756202698
81,[0.23082268964551478],33.62795543670654
82,[0.23082268964551478],34.03753304481506
83,[0.23082268964551478],34.43875598907471
84,[0.23082268964551478],34.84973359107971
85,[0.23082268964551478],35.27201056480408
86,[0.23082268964551478],35.68798065185547
87,[0.23082268964551478],36.107436656951904
88,[0.23082268964551478],36.5069100856781
89,[0.23082268964551478],36.92391586303711
90,[0.23082268964551478],37.34413552284241
91,[0.23082268964551478],37.760894775390625
92,[0.23082268964551478],38.18325161933899
93,[0.23082268964551478],38.60020160675049
94,[0.23082268964551478],39.02987837791443
95,[0.23082268964551478],39.43263792991638
96,[0.23082268964551478],39.839226722717285
97,[0.23082268964551478],40.245272159576416
98,[0.23082268964551478],40.67048978805542
99,[0.23082268964551478],41.090535402297974
100,[0.23082268964551478],41.50655961036682
101,[0.23082268964551478],41.918416261672974
102,[0.22992191827476216],42.34625601768494
103,[0.22992191827476216],42.78810477256775
104,[0.22992191827476216],43.20685601234436
105,[0.22992191827476216],43.63507032394409
106,[0.22992191827476216],44.0592839717865
107,[0.22992191827476216],44.47596526145935
108,[0.22992191827476216],44.885717153549194
109,[0.22992191827476216],45.31537866592407
110,[0.22992191827476216],45.71856951713562
111,[0.22992191827476216],46.11951231956482
112,[0.22992191827476216],46.55034041404724
113,[0.22992191827476216],46.9813437461853
114,[0.22992191827476216],47.39597034454346
115,[0.22992191827476216],47.80661869049072
116,[0.22992191827476216],48.239413022994995
117,[0.22992191827476216],48.66515922546387
118,[0.22992191827476216],49.088725328445435
119,[0.22992191827476216],49.50886392593384
120,[0.22992191827476216],49.939770460128784
121,[0.22992191827476216],50.362175703048706
122,[0.22992191827476216],50.77198934555054
123,[0.22992191827476216],51.183807134628296
124,[0.22992191827476216],51.593722105026245
125,[0.22992191827476216],52.01455497741699
126,[0.22992191827476216],52.43617558479309
127,[0.22992191827476216],52.838566303253174
128,[0.22992191827476216],53.25910139083862
129,[0.22992191827476216],53.667285203933716
130,[0.22992191827476216],54.07318115234375
131,[0.22992191827476216],54.4877564907074
132,[0.22992191827476216],54.90782356262207
133,[0.22992191827476216],55.32793641090393
134,[0.22992191827476216],55.73460626602173
135,[0.22992191827476216],56.1563401222229
136,[0.22992191827476216],56.58216738700867
137,[0.22992191827476216],56.99777960777283
138,[0.22992191827476216],57.41199278831482
139,[0.22992191827476216],57.82566165924072
140,[0.22992191827476216],58.22817301750183
141,[0.22992191827476216],58.63412928581238
142,[0.22992191827476216],59.03307056427002
143,[0.22992191827476216],59.45375204086304
144,[0.22992191827476216],59.858540534973145
145,[0.22992191827476216],60.276456117630005
146,[0.22992191827476216],60.6996648311615
147,[0.22992191827476216],61.121108293533325
148,[0.22992191827476216],61.53271698951721
149,[0.22992191827476216],61.954150676727295
150,[0.22992191827476216],62.362781286239624
151,[0.22992191827476216],62.77063608169556
152,[0.22992191827476216],63.17930459976196
153,[0.22992191827476216],63.58390665054321
154,[0.22992191827476216],64.00009655952454
155,[0.22992191827476216],64.40359807014465
156,[0.22992191827476216],64.82228684425354
157,[0.22992191827476216],65.23484802246094
158,[0.22992191827476216],65.63853359222412
159,[0.22992191827476216],66.06741499900818
160,[0.22992191827476216],66.46533679962158
161,[0.22992191827476216],66.87347388267517
162,[0.22992191827476216],67.27642965316772
163,[0.22992191827476216],67.68048691749573
164,[0.22992191827476216],68.09366703033447
165,[0.22992191827476216],68.49584245681763
166,[0.22992191827476216],68.91302990913391
167,[0.22992191827476216],69.32217478752136
168,[0.22992191827476216],69.73084855079651
169,[0.22992191827476216],70.14421224594116
170,[0.22992191827476216],70.55778527259827
171,[0.22992191827476216],70.98460412025452
172,[0.22992191827476216],71.39186835289001
173,[0.22992191827476216],71.81430125236511
174,[0.22992191827476216],72.21782946586609
175,[0.22992191827476216],72.62939858436584
176,[0.22992191827476216],73.03925013542175
177,[0.22992191827476216],73.46175408363342
178,[0.22992191827476216],73.87957167625427
179,[0.22992191827476216],74.31231784820557
180,[0.22992191827476216],74.74156451225281
181,[0.22992191827476216],75.17042231559753
182,[0.22992191827476216],75.58844351768494
183,[0.22992191827476216],75.99564790725708
184,[0.22992191827476216],76.41344881057739
185,[0.22992191827476216],76.83030271530151
186,[0.22992191827476216],77.24188137054443
187,[0.22992191827476216],77.6517870426178
188,[0.22992191827476216],78.07842779159546
189,[0.22992191827476216],78.49158716201782
190,[0.22992191827476216],78.90727019309998
191,[0.22992191827476216],79.33433103561401
192,[0.22992191827476216],79.75221586227417
193,[0.22992191827476216],80.16976857185364
194,[0.22992191827476216],80.57900929450989
195,[0.22992191827476216],80.99180722236633
196,[0.22992191827476216],81.416086435318
197,[0.22992191827476216],81.85459351539612
198,[0.22992191827476216],82.26227355003357
199,[0.22992191827476216],82.68553876876831
200,[0.22992191827476216],83.0845422744751
201,[0.22992191827476216],83.51468753814697
202,[0.22992191827476216],83.92675161361694
203,[0.22992191827476216],84.34103035926819
204,[0.22992191827476216],84.76209592819214
205,[0.22992191827476216],85.19671320915222
206,[0.22992191827476216],85.60841035842896
207,[0.22992191827476216],86.03023934364319
208,[0.22992191827476216],86.42671322822571
209,[0.2289288599863846],86.84059143066406
210,[0.2289288599863846],87.26207995414734
211,[0.2289288599863846],87.67267847061157
212,[0.2289288599863846],88.09872794151306
213,[0.2289288599863846],88.49328351020813
214,[0.2289288599863846],88.910808801651
215,[0.2289288599863846],89.3206615447998
216,[0.2289288599863846],89.72188425064087
217,[0.2289288599863846],90.13679480552673
218,[0.2289288599863846],90.53085231781006
219,[0.2289288599863846],90.94400572776794
220,[0.2289288599863846],91.35463428497314
221,[0.2289288599863846],91.77098441123962
222,[0.2289288599863846],92.18491744995117
223,[0.2289288599863846],92.60448908805847
224,[0.2289288599863846],93.01062393188477
225,[0.2289288599863846],93.407461643219
226,[0.2289288599863846],93.83412766456604
227,[0.2289288599863846],94.24466156959534
228,[0.2289288599863846],94.65155148506165
229,[0.2289288599863846],95.0696370601654
230,[0.2289288599863846],95.48350095748901
231,[0.2289288599863846],95.88490629196167
232,[0.2289288599863846],96.28685760498047
233,[0.2289288599863846],96.69357013702393
234,[0.2289288599863846],97.09992837905884
235,[0.2289288599863846],97.50558829307556
236,[0.2289288599863846],97.91096949577332
237,[0.2289288599863846],98.33525276184082
238,[0.2289288599863846],98.7338457107544
239,[0.2289288599863846],99.15329241752625
240,[0.2289288599863846],99.55725026130676
241,[0.2289288599863846],99.95870423316956
242,[0.2289288599863846],100.3684709072113
243,[0.2289288599863846],100.7785632610321
244,[0.2289288599863846],101.1983232498169
245,[0.2289288599863846],101.61259365081787
246,[0.2289288599863846],102.01899194717407
247,[0.2289288599863846],102.43132781982422
248,[0.2289288599863846],102.85406184196472
249,[0.2289288599863846],103.2667965888977
250,[0.2289288599863846],103.68568396568298
251,[0.2289288599863846],104.10234117507935
252,[0.2289288599863846],104.52655553817749
253,[0.2289288599863846],104.94657611846924
254,[0.2289288599863846],105.35985589027405
255,[0.2289288599863846],105.76673030853271
256,[0.2289288599863846],106.18406367301941
257,[0.2289288599863846],106.58237624168396
258,[0.2289288599863846],107.00639820098877
259,[0.2289288599863846],107.42534375190735
260,[0.2289288599863846],107.84587502479553
261,[0.2289288599863846],108.25924229621887
262,[0.2289288599863846],108.6746416091919
263,[0.2289288599863846],109.08964967727661
264,[0.2289288599863846],109.50723481178284
265,[0.2289288599863846],109.9263653755188
266,[0.2289288599863846],110.35633397102356
267,[0.2289288599863846],110.7607810497284
268,[0.2289288599863846],111.17142677307129
269,[0.2289288599863846],111.57662296295166
270,[0.2289288599863846],112.00341153144836
271,[0.2289288599863846],112.42878103256226
272,[0.2289288599863846],112.85044741630554
273,[0.2289288599863846],113.2635850906372
274,[0.2289288599863846],113.68840956687927
275,[0.2289288599863846],114.09579682350159
276,[0.2289288599863846],114.50674104690552
277,[0.2289288599863846],114.96339178085327
278,[0.2289288599863846],115.4734091758728
279,[0.2289288599863846],115.98069262504578
280,[0.2289288599863846],116.46022844314575
281,[0.2289288599863846],116.95890736579895
282,[0.2289288599863846],117.3750729560852
283,[0.2289288599863846],117.78911876678467
284,[0.2289288599863846],118.20737504959106
285,[0.2289288599863846],118.62912940979004
286,[0.2289288599863846],119.04219794273376
287,[0.2289288599863846],119.45388174057007
288,[0.2289288599863846],119.87196564674377
289,[0.2289288599863846],120.27723479270935
290,[0.2289288599863846],120.69439768791199
291,[0.2289288599863846],121.11574816703796
292,[0.2289288599863846],121.54409170150757
293,[0.2289288599863846],121.95401620864868
294,[0.2289288599863846],122.36117839813232
295,[0.2289288599863846],122.77583980560303
296,[0.2289288599863846],123.17773985862732
297,[0.2289288599863846],123.58195042610168
298,[0.2289288599863846],124.01535272598267
299,[0.2289288599863846],124.42319798469543
300,[0.2289288599863846],124.84060072898865
301,[0.2289288599863846],125.24723219871521
302,[0.2289288599863846],125.65533256530762
303,[0.2289288599863846],126.06113600730896
304,[0.2289288599863846],126.48825883865356
305,[0.2271876708708905],126.91328644752502
306,[0.2271876708708905],127.32847833633423
307,[0.2271876708708905],127.74668192863464
308,[0.2271876708708905],128.15632033348083
309,[0.2271876708708905],128.5807752609253
310,[0.2271876708708905],129.00937342643738
311,[0.2271876708708905],129.4157748222351
312,[0.2271876708708905],129.8303074836731
313,[0.2271876708708905],130.23045945167542
314,[0.2271876708708905],130.61943221092224
315,[0.2271876708708905],131.04872179031372
316,[0.2271876708708905],131.46910214424133
317,[0.2271876708708905],131.88197374343872
318,[0.2271876708708905],132.31777620315552
319,[0.2271876708708905],132.72633409500122
320,[0.2271876708708905],133.13196539878845
321,[0.2271876708708905],133.5421483516693
322,[0.2271876708708905],133.9563775062561
323,[0.2271876708708905],134.3589506149292
324,[0.2271876708708905],134.77617239952087
325,[0.2271876708708905],135.19340085983276
326,[0.2271876708708905],135.59963417053223
327,[0.2271876708708905],136.02220249176025
328,[0.2271876708708905],136.44856452941895
329,[0.2271876708708905],136.88122010231018
330,[0.2271876708708905],137.3011965751648
331,[0.2271876708708905],137.70547032356262
332,[0.2271876708708905],138.1104438304901
333,[0.2271876708708905],138.5093412399292
334,[0.2271876708708905],138.92228984832764
335,[0.2271876708708905],139.3267297744751
336,[0.2271876708708905],139.74839639663696
337,[0.2271876708708905],140.17237639427185
338,[0.2271876708708905],140.5889310836792
339,[0.2271876708708905],141.00932264328003
340,[0.2271876708708905],141.438374042511
341,[0.2271876708708905],141.85836744308472
342,[0.2271876708708905],142.2832896709442
343,[0.2271876708708905],142.69884848594666
344,[0.2271876708708905],143.11484026908875
345,[0.2271876708708905],143.53855419158936
346,[0.2271876708708905],143.9627184867859
