,sub_problem,sub_fval,solution,qaoa_time
0,"[1318, 34, 1337, 644, 1097, 1260, 300]",0.2521540446777332,[0. 1. 1. 0. 1. 0. 1.],0.8394315242767334
1,"[1052, 1636, 1108, 513, 1508, 283, 1862]",0.25005806205374265,[1. 1. 1. 1. 1. 0. 1.],0.6812124252319336
2,"[36, 1156, 1703, 1087, 825, 717, 1685]",0.24826799475065647,[1. 1. 0. 1. 0. 1. 1.],0.6564805507659912
3,"[1019, 1349, 1137, 76, 354, 529, 1676]",0.24781752219911724,[0. 0. 1. 1. 0. 1. 0.],0.6814675331115723
4,"[336, 1658, 826, 1920, 711, 558, 1331]",0.24765706976150664,[1. 0. 1. 1. 1. 1. 0.],0.6827189922332764
5,"[965, 615, 1519, 1013, 177, 1627, 1720]",0.2457581097107618,[0. 1. 1. 1. 0. 0. 0.],0.6787369251251221
6,"[574, 86, 39, 1530, 1296, 747, 972]",0.2457581097107618,[0. 0. 1. 0. 1. 1. 1.],0.6917219161987305
7,"[1423, 1153, 348, 1388, 468, 744, 183]",0.2455514980293273,[0. 1. 1. 1. 0. 0. 0.],0.7823612689971924
8,"[417, 637, 83, 597, 1305, 457, 1308]",0.2454774077766235,[1. 0. 1. 0. 1. 0. 1.],0.6886913776397705
9,"[1287, 1531, 1765, 488, 865, 1419, 1673]",0.24529009362610796,[0. 1. 0. 0. 1. 0. 1.],0.6974263191223145
10,"[845, 1346, 938, 423, 287, 484, 668]",0.2451076027323993,[0. 0. 0. 0. 1. 0. 0.],0.6976096630096436
11,"[1904, 741, 453, 1400, 821, 678, 1516]",0.2441466815766581,[1. 0. 1. 1. 1. 0. 0.],0.6986854076385498
12,"[875, 890, 1807, 691, 1794, 124, 1441]",0.24310950584164798,[1. 1. 1. 0. 1. 0. 0.],0.705702543258667
13,"[1101, 376, 91, 270, 1300, 1844, 257]",0.24099151958368026,[0. 1. 1. 1. 0. 1. 0.],0.7088713645935059
14,"[1645, 1259, 140, 200, 1517, 1216, 1488]",0.23862240666424966,[0. 0. 0. 1. 1. 1. 1.],0.7075018882751465
15,"[1341, 229, 1830, 1466, 1867, 1812, 1465]",0.23841840839970083,[0. 0. 0. 0. 1. 1. 0.],0.7017867565155029
16,"[551, 70, 677, 452, 1285, 108, 351]",0.2379335663552231,[1. 1. 1. 0. 0. 0. 0.],0.7006266117095947
17,"[1638, 342, 537, 1358, 1823, 1816, 1480]",0.23764499937876563,[0. 1. 0. 1. 0. 0. 1.],0.6986651420593262
18,"[1443, 1442, 1848, 111, 528, 986, 1763]",0.2354302076066281,[1. 1. 1. 1. 0. 1. 1.],0.7009871006011963
19,"[578, 1582, 766, 723, 1373, 907, 657]",0.23380568334921267,[1. 1. 0. 1. 0. 0. 0.],0.7071301937103271
20,"[1414, 292, 493, 634, 1148, 967, 674]",0.23289246459144516,[1. 0. 1. 1. 0. 0. 0.],0.7060670852661133
21,"[224, 1521, 1002, 380, 1410, 1113, 1834]",0.22937852111488194,[1. 1. 1. 1. 1. 1. 0.],0.7106003761291504
22,"[635, 775, 486, 630, 1274, 1431, 790]",0.22912324101433035,[1. 1. 1. 0. 1. 0. 1.],0.7885246276855469
23,"[1106, 698, 56, 959, 204, 416, 1417]",0.2287999005973549,[0. 1. 1. 1. 1. 1. 1.],0.7044961452484131
24,"[483, 164, 1863, 993, 370, 1028, 1224]",0.2283409027676379,[0. 0. 0. 1. 0. 0. 1.],0.7035272121429443
25,"[1215, 365, 1570, 1363, 844, 541, 1640]",0.22796853712937046,[0. 0. 1. 0. 1. 1. 0.],0.7011661529541016
26,"[1485, 386, 495, 1624, 1752, 263, 217]",0.22708074956731025,[0. 1. 1. 0. 1. 0. 0.],0.7078752517700195
27,"[1512, 829, 958, 585, 165, 1131, 1851]",0.22465406999868687,[0. 0. 1. 0. 1. 1. 1.],0.70485520362854
28,"[1168, 973, 103, 1444, 1094, 1495, 540]",0.22448528343721633,[0. 0. 0. 0. 0. 1. 0.],0.693828821182251
29,"[708, 1080, 1602, 1077, 1785, 1150, 1656]",0.22436837036166038,[1. 0. 1. 1. 0. 0. 0.],0.6821959018707275
30,"[1389, 1284, 1387, 1523, 1652, 206, 346]",0.22429888039081614,[1. 1. 1. 0. 0. 0. 0.],0.7075374126434326
31,"[696, 139, 909, 811, 426, 1275, 1668]",0.22387264917358715,[0. 0. 1. 1. 0. 0. 1.],0.7011535167694092
32,"[1253, 1610, 31, 43, 1518, 419, 1553]",0.22380249194414328,[0. 0. 1. 0. 0. 0. 0.],0.661569356918335
33,"[1728, 713, 276, 63, 329, 226, 1207]",0.223507021258977,[0. 0. 0. 0. 0. 1. 1.],0.697166919708252
34,"[1256, 1522, 218, 1727, 1622, 618, 1491]",0.22273273517952905,[1. 1. 1. 0. 0. 1. 1.],0.6990783214569092
35,"[828, 1347, 195, 869, 1838, 1565, 1745]",0.22266858624429836,[0. 1. 1. 1. 1. 0. 0.],0.6866588592529297
36,"[193, 189, 1326, 1918, 1905, 1393, 162]",0.22266858624429842,[0. 1. 0. 1. 1. 0. 0.],0.7615265846252441
37,"[202, 612, 298, 1091, 1664, 794, 133]",0.2220323931932226,[1. 0. 0. 0. 0. 1. 1.],0.6778392791748047
38,"[1528, 147, 659, 651, 1497, 1888, 1599]",0.22199975177625283,[0. 0. 1. 0. 0. 0. 1.],0.6756277084350586
39,"[1158, 1237, 1753, 1769, 1536, 1505, 1162]",0.22175128131040978,[0. 1. 1. 1. 1. 0. 1.],0.6715195178985596
40,"[1316, 1810, 1009, 260, 1836, 1334, 1344]",0.22136253206805195,[1. 0. 0. 1. 0. 0. 0.],0.6688458919525146
41,"[175, 11, 1037, 1045, 1669, 661, 1057]",0.2207025199254269,[0. 0. 1. 1. 1. 0. 1.],0.666555643081665
42,"[290, 864, 694, 1702, 750, 1422, 1247]",0.21929211832455317,[0. 0. 1. 1. 0. 0. 1.],0.6601579189300537
43,"[478, 1573, 1061, 1266, 267, 1814, 508]",0.2189023803905547,[1. 1. 0. 0. 1. 1. 0.],0.6769266128540039
44,"[314, 853, 888, 1797, 1167, 858, 1190]",0.2184301582443797,[0. 1. 1. 1. 1. 0. 0.],0.6797940731048584
45,"[1299, 646, 427, 901, 1576, 1369, 1267]",0.21637536495048745,[1. 1. 0. 0. 0. 1. 1.],0.687633752822876
46,"[506, 1277, 1547, 1336, 722, 282, 1486]",0.21614400456296204,[0. 0. 0. 1. 0. 0. 0.],0.6448593139648438
47,"[656, 974, 1535, 1102, 1509, 1686, 1551]",0.21589281851574268,[0. 1. 0. 1. 1. 0. 0.],0.644611120223999
48,"[1593, 498, 454, 33, 1897, 1152, 1450]",0.2141819731186253,[0. 1. 0. 0. 0. 0. 1.],0.6645607948303223
49,"[1382, 1252, 158, 704, 1191, 673, 1383]",0.21409800329264306,[1. 1. 1. 0. 0. 0. 1.],0.6806957721710205
50,"[1293, 1295, 194, 24, 77, 1049, 220]",0.2136595399789319,[1. 1. 1. 0. 1. 1. 0.],0.7689995765686035
51,"[584, 536, 1325, 1731, 1654, 1208, 327]",0.21209922827802785,[1. 1. 1. 0. 1. 0. 0.],0.6835808753967285
52,"[32, 1647, 756, 579, 1721, 1526, 655]",0.21200547948060527,[0. 0. 0. 0. 0. 0. 0.],0.6716439723968506
53,"[1507, 1885, 771, 831, 429, 739, 1283]",0.21113150436545638,[1. 1. 1. 0. 0. 1. 0.],0.688056230545044
54,"[1620, 1404, 572, 1073, 1214, 3, 30]",0.20996205038363627,[0. 0. 1. 0. 0. 1. 1.],0.6905074119567871
55,"[1027, 1901, 950, 254, 1540, 1079, 1764]",0.2095429030684824,[0. 1. 1. 1. 0. 0. 0.],0.6916635036468506
56,"[1568, 1826, 1453, 44, 1281, 1010, 575]",0.20854253306474374,[0. 0. 1. 1. 1. 0. 0.],0.6971158981323242
57,"[449, 1637, 605, 1367, 807, 1391, 803]",0.20760942180645306,[0. 1. 1. 0. 1. 0. 0.],0.6798853874206543
58,"[422, 1231, 1194, 1040, 7, 1434, 555]",0.20740210669951967,[0. 0. 0. 0. 1. 1. 0.],0.709010124206543
59,"[1694, 850, 940, 1691, 385, 123, 640]",0.20726106942957656,[1. 0. 0. 0. 0. 1. 1.],0.7042038440704346
60,"[1189, 1356, 773, 872, 447, 180, 596]",0.20695110427970928,[1. 0. 0. 0. 1. 1. 1.],0.7068874835968018
61,"[1304, 1762, 1456, 724, 191, 404, 1278]",0.20665045767258164,[1. 0. 0. 1. 1. 0. 0.],0.6922450065612793
62,"[1493, 1489, 17, 977, 510, 588, 1662]",0.20649783490117854,[0. 1. 0. 0. 0. 0. 0.],0.7201981544494629
63,"[47, 1451, 1614, 866, 1074, 1481, 1354]",0.20490247416342522,[1. 1. 1. 0. 0. 1. 1.],0.7118542194366455
64,"[573, 121, 318, 851, 1398, 1915, 930]",0.20452871169356648,[0. 0. 0. 1. 0. 1. 1.],0.802161693572998
65,"[1732, 795, 1841, 1222, 1173, 1545, 695]",0.20301848876962156,[0. 1. 1. 0. 1. 0. 0.],0.7124090194702148
66,"[89, 877, 883, 823, 1723, 581, 1457]",0.20262667801329104,[1. 1. 0. 0. 0. 0. 1.],0.7070217132568359
67,"[428, 1409, 1104, 1910, 1883, 174, 746]",0.20219197221442653,[1. 0. 0. 1. 0. 1. 1.],0.704007625579834
68,"[239, 598, 718, 13, 1615, 80, 1594]",0.201475213562815,[0. 0. 0. 0. 0. 0. 1.],0.6832592487335205
69,"[1221, 870, 277, 867, 594, 1689, 1792]",0.2012842472698922,[0. 1. 0. 0. 0. 1. 0.],0.6944847106933594
70,"[1088, 1648, 533, 625, 545, 641, 1212]",0.20057873683452507,[1. 1. 1. 0. 1. 0. 0.],0.6817662715911865
71,"[470, 922, 303, 688, 274, 729, 1675]",0.20026059113283937,[1. 0. 0. 0. 0. 0. 0.],0.6510210037231445
72,"[1248, 1860, 1873, 1655, 1534, 679, 388]",0.19969757355308332,[0. 1. 1. 1. 0. 1. 0.],0.6689555644989014
73,"[439, 455, 681, 1510, 830, 758, 210]",0.19919220297023021,[1. 1. 1. 0. 0. 1. 0.],0.6716370582580566
74,"[1515, 1697, 1200, 1487, 763, 941, 458]",0.19900387977148357,[0. 1. 1. 0. 0. 0. 1.],0.6658241748809814
75,"[171, 789, 1667, 262, 753, 1352, 662]",0.19839630062874222,[0. 1. 0. 0. 1. 1. 1.],0.6795692443847656
76,"[707, 1506, 1099, 1401, 1808, 580, 852]",0.198090528745262,[1. 1. 1. 1. 1. 1. 0.],0.6775288581848145
77,"[931, 1126, 859, 1759, 917, 1603, 1909]",0.1976980097716837,[0. 0. 0. 0. 0. 0. 0.],0.6401090621948242
78,"[8, 382, 473, 390, 1306, 1246, 1588]",0.1974246484152142,[0. 1. 1. 1. 0. 0. 0.],0.739004373550415
79,"[1324, 642, 1056, 1121, 639, 971, 1787]",0.19660030628412742,[1. 0. 0. 0. 1. 0. 1.],0.6884360313415527
80,"[1744, 1801, 430, 1227, 633, 1076, 163]",0.19639183780872965,[1. 1. 0. 1. 0. 0. 0.],0.6802272796630859
81,"[761, 1546, 40, 617, 1235, 393, 898]",0.1962471188843703,[1. 1. 1. 0. 0. 1. 0.],0.6868119239807129
82,"[928, 471, 235, 64, 1474, 1532, 1852]",0.19624711888437024,[0. 1. 0. 0. 1. 0. 0.],0.6928901672363281
83,"[1081, 553, 796, 148, 293, 891, 1124]",0.19523603866588216,[1. 1. 1. 1. 1. 0. 1.],0.6921486854553223
84,"[792, 1110, 343, 1578, 1800, 1770, 1418]",0.1948915027155473,[0. 1. 1. 0. 0. 0. 0.],0.6929564476013184
85,"[1917, 55, 1591, 62, 172, 1149, 1635]",0.1946079682496486,[0. 0. 0. 0. 1. 0. 1.],0.6764378547668457
86,"[1262, 273, 942, 968, 159, 1684, 1000]",0.19451839149099268,[0. 0. 0. 1. 1. 0. 0.],0.6885371208190918
87,"[1371, 550, 106, 1180, 78, 1912, 1707]",0.19437861641893572,[0. 0. 1. 1. 0. 0. 1.],0.700340986251831
88,"[1690, 893, 1899, 1824, 1366, 1698, 1606]",0.19385653758129984,[0. 0. 0. 1. 0. 0. 1.],0.6865067481994629
89,"[349, 353, 576, 2, 248, 1063, 1900]",0.19313898592556197,[0. 1. 1. 1. 0. 0. 0.],0.6801290512084961
90,"[1892, 1484, 671, 1054, 1756, 798, 1454]",0.19306462968482974,[0. 0. 1. 0. 1. 0. 0.],0.6996927261352539
91,"[219, 692, 1782, 1682, 1586, 1889, 1249]",0.192022437737455,[0. 1. 0. 1. 0. 1. 0.],0.7215244770050049
92,"[1740, 81, 301, 1070, 1343, 1196, 1458]",0.19197436351997504,[0. 0. 1. 0. 1. 1. 1.],0.7080018520355225
93,"[394, 490, 355, 1709, 1251, 1030, 1868]",0.1905044302846467,[1. 0. 0. 1. 1. 1. 0.],0.7974169254302979
94,"[9, 141, 230, 924, 1820, 1464, 570]",0.19004705603785974,[1. 0. 0. 1. 0. 1. 1.],0.7055540084838867
95,"[896, 409, 1116, 1699, 1029, 132, 1775]",0.18974320273576809,[0. 0. 0. 0. 0. 0. 0.],0.7030520439147949
96,"[818, 476, 29, 1796, 1672, 899, 1169]",0.18973874145660455,[0. 1. 1. 0. 0. 1. 0.],0.7037203311920166
97,"[1641, 991, 237, 643, 1717, 45, 1218]",0.1890641844247965,[1. 0. 0. 1. 1. 0. 1.],0.6953182220458984
98,"[154, 153, 1117, 511, 1425, 1527, 921]",0.18731106253423135,[0. 0. 1. 1. 1. 1. 1.],0.7008688449859619
99,"[1567, 1175, 564, 1157, 936, 410, 1204]",0.18619099013368892,[0. 0. 1. 1. 1. 1. 1.],0.6943981647491455
100,"[546, 649, 400, 557, 1365, 131, 1730]",0.1851768091035918,[0. 0. 1. 0. 0. 1. 0.],0.7001802921295166
101,"[25, 1426, 1921, 1130, 519, 910, 1424]",0.1848709501722967,[0. 0. 1. 0. 0. 1. 0.],0.6891028881072998
102,"[670, 19, 514, 1015, 1914, 1468, 1203]",0.184608320372167,[1. 1. 1. 1. 0. 0. 0.],0.6980743408203125
103,"[425, 1405, 879, 6, 1396, 827, 1381]",0.18368378649490028,[1. 0. 0. 1. 0. 0. 0.],0.6788442134857178
104,"[1788, 1351, 1856, 1549, 1321, 268, 231]",0.18302773257824292,[0. 1. 0. 0. 0. 1. 1.],0.6837451457977295
105,"[1835, 481, 905, 1071, 469, 1201, 1268]",0.1825723766279322,[0. 1. 0. 0. 1. 1. 1.],0.6867988109588623
106,"[547, 538, 745, 1072, 799, 1501, 109]",0.1816894322472808,[0. 1. 0. 0. 1. 0. 1.],0.6886060237884521
