Evaluation Number,Fitness Value,Computing Time
2,[0.23194229391119037],0.03315019607543945
3,[0.21428196655522058],0.04712367057800293
4,[0.21428196655522058],0.06105756759643555
5,[0.21428196655522058],0.07329320907592773
6,[0.21428196655522058],0.08506655693054199
7,[0.21428196655522058],0.09778690338134766
8,[0.21428196655522058],0.10808658599853516
9,[0.21428196655522058],0.1214601993560791
10,[0.21428196655522058],0.13455939292907715
11,[0.21428196655522058],0.14691400527954102
12,[0.21428196655522058],0.1590728759765625
13,[0.21428196655522058],0.17095041275024414
