Evaluation Number,Fitness Value,Computing Time
2,[0.24249997609929622],0.5041389465332031
3,[0.24249997609929622],0.759739875793457
4,[0.23851639986790701],1.0019512176513672
5,[0.23851639986790701],1.2498502731323242
6,[0.23851639986790701],1.5239274501800537
7,[0.23803856773954996],1.8158073425292969
8,[0.23803856773954996],2.1199545860290527
9,[0.23803856773954996],2.432260274887085
10,[0.23803856773954996],2.733414888381958
11,[0.23803856773954996],3.0305490493774414
12,[0.23803856773954996],3.330186367034912
13,[0.23803856773954996],3.606846570968628
14,[0.23803856773954996],3.900860071182251
15,[0.23803856773954996],4.181320905685425
16,[0.23803856773954996],4.480860471725464
17,[0.23803856773954996],4.754889011383057
18,[0.23803856773954996],5.002443075180054
19,[0.23803856773954996],5.2558274269104
20,[0.23803856773954996],5.514617681503296
21,[0.23803856773954996],5.774510145187378
22,[0.23803856773954996],6.033230304718018
23,[0.23803856773954996],6.284120321273804
24,[0.23803856773954996],6.547884941101074
25,[0.23803856773954996],6.793606281280518
26,[0.23803856773954996],7.045542478561401
27,[0.23803856773954996],7.306928396224976
28,[0.23803856773954996],7.560828685760498
29,[0.23803856773954996],7.817903757095337
30,[0.23803856773954996],8.07835602760315
31,[0.23803856773954996],8.325700044631958
32,[0.23803856773954996],8.576976776123047
33,[0.23803856773954996],8.831098794937134
34,[0.23803856773954996],9.089989423751831
35,[0.23803856773954996],9.342832326889038
36,[0.23803856773954996],9.601178169250488
37,[0.23803856773954996],9.85952377319336
38,[0.23803856773954996],10.110010862350464
39,[0.23536932813492176],10.40024447441101
40,[0.23536932813492176],10.666510343551636
41,[0.23536932813492176],10.918018102645874
42,[0.23536932813492176],11.161452293395996
43,[0.23536932813492176],11.41380262374878
44,[0.23536932813492176],11.669788360595703
45,[0.23536932813492176],11.92063283920288
46,[0.23536932813492176],12.17088270187378
47,[0.23536932813492176],12.418033838272095
48,[0.23536932813492176],12.680360794067383
49,[0.23536932813492176],12.929744482040405
50,[0.23536932813492176],13.167877674102783
51,[0.23536932813492176],13.411870002746582
52,[0.23536932813492176],13.666354894638062
53,[0.23536932813492176],13.919668912887573
54,[0.23536932813492176],14.169281244277954
55,[0.23536932813492176],14.417263269424438
56,[0.23536932813492176],14.670213460922241
57,[0.23536932813492176],14.936538934707642
58,[0.23536932813492176],15.188027620315552
59,[0.23536932813492176],15.457324028015137
60,[0.23536932813492176],15.70568037033081
61,[0.23536932813492176],15.960538625717163
62,[0.23536932813492176],16.20769715309143
63,[0.23536932813492176],16.462966203689575
64,[0.23536932813492176],16.71704864501953
65,[0.23536932813492176],16.96812629699707
66,[0.23536932813492176],17.2219979763031
67,[0.23536932813492176],17.476644039154053
68,[0.23536932813492176],17.73092746734619
69,[0.23536932813492176],17.985183238983154
70,[0.23536932813492176],18.23915672302246
71,[0.23536932813492176],18.48235583305359
72,[0.23536932813492176],18.736586093902588
73,[0.23536932813492176],18.982203006744385
74,[0.23536932813492176],19.229265451431274
75,[0.23536932813492176],19.474170207977295
76,[0.23536932813492176],19.720703125
77,[0.23536932813492176],19.97612977027893
78,[0.23536932813492176],20.221773862838745
79,[0.23536932813492176],20.48325800895691
80,[0.23536932813492176],20.73521900177002
81,[0.23536932813492176],20.985019207000732
82,[0.23536932813492176],21.236021518707275
83,[0.23536932813492176],21.483458995819092
84,[0.23536932813492176],21.73395299911499
85,[0.23536932813492176],21.98716711997986
86,[0.23536932813492176],22.241278171539307
87,[0.23536932813492176],22.496752500534058
88,[0.23536932813492176],22.753284454345703
89,[0.23536932813492176],23.00390315055847
90,[0.23536932813492176],23.248894453048706
91,[0.23536932813492176],23.504393100738525
92,[0.23536932813492176],23.759373903274536
93,[0.23536932813492176],24.010542631149292
94,[0.23536932813492176],24.26471972465515
95,[0.23536932813492176],24.512420415878296
96,[0.23536932813492176],24.74932026863098
97,[0.23536932813492176],25.008440256118774
98,[0.23536932813492176],25.25934386253357
99,[0.23536932813492176],25.52701497077942
100,[0.23536932813492176],25.791029930114746
101,[0.23536932813492176],26.03585958480835
102,[0.23536932813492176],26.28473925590515
103,[0.23536932813492176],26.54248571395874
104,[0.23536932813492176],26.7853684425354
105,[0.23536932813492176],27.030209064483643
106,[0.23536932813492176],27.28189992904663
107,[0.23536932813492176],27.537175178527832
108,[0.23536932813492176],27.783514499664307
109,[0.23536932813492176],28.028886079788208
110,[0.23536932813492176],28.285778284072876
111,[0.23536932813492176],28.546097993850708
112,[0.23536932813492176],28.796202898025513
113,[0.23536932813492176],29.04929232597351
114,[0.23536932813492176],29.29548954963684
115,[0.23536932813492176],29.562934398651123
116,[0.23536932813492176],29.814160585403442
117,[0.23536932813492176],30.067068576812744
118,[0.23536932813492176],30.321662187576294
119,[0.23536932813492176],30.57347321510315
120,[0.23536932813492176],30.82833194732666
121,[0.23536932813492176],31.08407163619995
122,[0.23536932813492176],31.332216024398804
123,[0.23536932813492176],31.587010383605957
124,[0.23536932813492176],31.8466637134552
125,[0.23536932813492176],32.09108638763428
126,[0.23536932813492176],32.33919095993042
127,[0.23536932813492176],32.5881826877594
128,[0.23536932813492176],32.84102272987366
129,[0.23536932813492176],33.08827257156372
130,[0.23536932813492176],33.34906244277954
131,[0.23536932813492176],33.618369340896606
132,[0.23536932813492176],33.86923789978027
133,[0.23536932813492176],34.12393569946289
134,[0.23536932813492176],34.37120175361633
135,[0.23536932813492176],34.62593173980713
136,[0.23536932813492176],34.86519408226013
137,[0.23536932813492176],35.110827922821045
138,[0.23536932813492176],35.36551809310913
139,[0.23536932813492176],35.611342668533325
140,[0.23536932813492176],35.8660831451416
141,[0.23536932813492176],36.12364459037781
142,[0.23536932813492176],36.37457060813904
143,[0.23536932813492176],36.618746280670166
144,[0.23536932813492176],36.87197542190552
145,[0.23536932813492176],37.11889934539795
146,[0.23536932813492176],37.36173701286316
147,[0.23536932813492176],37.620240449905396
148,[0.23536932813492176],37.8682587146759
149,[0.23536932813492176],38.12093210220337
150,[0.23536932813492176],38.38646388053894
151,[0.23536932813492176],38.641688108444214
152,[0.23536932813492176],38.89226746559143
153,[0.23536932813492176],39.15216875076294
154,[0.23536932813492176],39.39999580383301
155,[0.23536932813492176],39.647650957107544
156,[0.23536932813492176],39.903228521347046
157,[0.23536932813492176],40.1547908782959
158,[0.23536932813492176],40.40030264854431
159,[0.23536932813492176],40.65584945678711
160,[0.23536932813492176],40.90772080421448
161,[0.23536932813492176],41.1477313041687
162,[0.23536932813492176],41.3987340927124
163,[0.23536932813492176],41.643275022506714
164,[0.23536932813492176],41.90248084068298
165,[0.23536932813492176],42.148154497146606
166,[0.23536932813492176],42.39539909362793
167,[0.23536932813492176],42.64509463310242
168,[0.23536932813492176],42.88647532463074
169,[0.23536932813492176],43.138527393341064
170,[0.23536932813492176],43.38414192199707
171,[0.23536932813492176],43.63633704185486
172,[0.23536932813492176],43.88918995857239
173,[0.23536932813492176],44.13423204421997
174,[0.23536932813492176],44.38284993171692
175,[0.23536932813492176],44.62892508506775
176,[0.23536932813492176],44.875842571258545
177,[0.23536932813492176],45.12594509124756
178,[0.23536932813492176],45.37566256523132
179,[0.23536932813492176],45.65968871116638
180,[0.23536932813492176],45.9065945148468
181,[0.23536932813492176],46.14729595184326
182,[0.23536932813492176],46.400553703308105
183,[0.23536932813492176],46.6573588848114
184,[0.23536932813492176],46.90652656555176
185,[0.23536932813492176],47.164947748184204
186,[0.23536932813492176],47.41880702972412
187,[0.23536932813492176],47.66532325744629
188,[0.23536932813492176],47.92091178894043
189,[0.23536932813492176],48.174418926239014
190,[0.23536932813492176],48.428170919418335
191,[0.23536932813492176],48.682971239089966
192,[0.23536932813492176],48.93597745895386
193,[0.23536932813492176],49.196266412734985
194,[0.23532791315169782],49.43642497062683
195,[0.23532791315169782],49.680564165115356
196,[0.23532791315169782],49.94147348403931
197,[0.23532791315169782],50.19241976737976
198,[0.23532791315169782],50.44578528404236
199,[0.23532791315169782],50.70264506340027
200,[0.23532791315169782],50.96038460731506
201,[0.23532791315169782],51.211527585983276
202,[0.23532791315169782],51.47429442405701
203,[0.23532791315169782],51.72803092002869
204,[0.23532791315169782],51.9771773815155
205,[0.23532791315169782],52.22846460342407
206,[0.23532791315169782],52.48611617088318
207,[0.23532791315169782],52.739198446273804
208,[0.23532791315169782],52.99449563026428
209,[0.23532791315169782],53.2423734664917
210,[0.23532791315169782],53.500826597213745
211,[0.23532791315169782],53.75470161437988
212,[0.23532791315169782],53.99714684486389
213,[0.23532791315169782],54.25047969818115
214,[0.23532791315169782],54.49900269508362
215,[0.23532791315169782],54.75246047973633
216,[0.23532791315169782],55.01017117500305
217,[0.23532791315169782],55.2673761844635
218,[0.23532791315169782],55.51381826400757
219,[0.23532791315169782],55.76270270347595
220,[0.23532791315169782],56.03616809844971
221,[0.23532791315169782],56.28944706916809
222,[0.23532791315169782],56.550936222076416
223,[0.23532791315169782],56.794228076934814
224,[0.23532791315169782],57.05493712425232
225,[0.23532791315169782],57.313491344451904
226,[0.23532791315169782],57.55959439277649
227,[0.23532791315169782],57.80890202522278
228,[0.23532791315169782],58.0557918548584
229,[0.23532791315169782],58.299513816833496
230,[0.23532791315169782],58.55076003074646
231,[0.23532791315169782],58.80576205253601
232,[0.23532791315169782],59.06556820869446
233,[0.23532791315169782],59.31778311729431
234,[0.23532791315169782],59.568801403045654
235,[0.23532791315169782],59.82037854194641
236,[0.23532791315169782],60.06603169441223
237,[0.23532791315169782],60.30549240112305
238,[0.23532791315169782],60.55104374885559
239,[0.23532791315169782],60.801361322402954
240,[0.23532791315169782],61.04886507987976
241,[0.23532791315169782],61.30471706390381
242,[0.23532791315169782],61.53910970687866
243,[0.23532791315169782],61.7909619808197
244,[0.23532791315169782],62.04154324531555
245,[0.23532791315169782],62.293837785720825
246,[0.23532791315169782],62.551793813705444
247,[0.23532791315169782],62.80036640167236
248,[0.23532791315169782],63.05126357078552
249,[0.23532791315169782],63.31794476509094
250,[0.23532791315169782],63.56967329978943
251,[0.23532791315169782],63.8153715133667
252,[0.23532791315169782],64.05710768699646
253,[0.23532791315169782],64.30316734313965
254,[0.23532791315169782],64.5479667186737
255,[0.23532791315169782],64.80111074447632
256,[0.23532791315169782],65.05529642105103
257,[0.23532791315169782],65.30996990203857
258,[0.23532791315169782],65.56590485572815
259,[0.23532791315169782],65.81281280517578
260,[0.23532791315169782],66.0659728050232
261,[0.23532791315169782],66.31178045272827
262,[0.23532791315169782],66.55603909492493
263,[0.23532791315169782],66.79875802993774
264,[0.23532791315169782],67.04231595993042
265,[0.23532791315169782],67.29381823539734
266,[0.23532791315169782],67.54592728614807
267,[0.23532791315169782],67.80170178413391
268,[0.23532791315169782],68.05538558959961
269,[0.23532791315169782],68.31231904029846
270,[0.23532791315169782],68.54759860038757
271,[0.23532791315169782],68.80444121360779
272,[0.23532791315169782],69.04955530166626
273,[0.23532791315169782],69.3009045124054
274,[0.23532791315169782],69.55518651008606
275,[0.23532791315169782],69.79575037956238
276,[0.23532791315169782],70.04799628257751
277,[0.23532791315169782],70.29028654098511
278,[0.23532791315169782],70.53848576545715
279,[0.23532791315169782],70.78266620635986
280,[0.23532791315169782],71.03034901618958
281,[0.23532791315169782],71.2799551486969
282,[0.23532791315169782],71.52768802642822
283,[0.23532791315169782],71.78229212760925
284,[0.23532791315169782],72.03547716140747
285,[0.23532791315169782],72.28344750404358
286,[0.23532791315169782],72.53360939025879
287,[0.23532791315169782],72.77941083908081
288,[0.23235869293239653],73.02078819274902
289,[0.23235869293239653],73.26675772666931
290,[0.23235869293239653],73.51086163520813
291,[0.23235869293239653],73.7502052783966
292,[0.23235869293239653],73.999520778656
293,[0.23235869293239653],74.24515962600708
294,[0.23235869293239653],74.50662803649902
295,[0.23235869293239653],74.7872052192688
296,[0.23235869293239653],75.04536581039429
297,[0.23235869293239653],75.32066440582275
298,[0.23235869293239653],75.58274388313293
299,[0.23235869293239653],75.83805656433105
300,[0.23235869293239653],76.07647657394409
301,[0.23235869293239653],76.33244371414185
302,[0.23235869293239653],76.58216667175293
303,[0.23235869293239653],76.83281064033508
304,[0.23235869293239653],77.0863630771637
305,[0.23235869293239653],77.32911419868469
306,[0.23235869293239653],77.57795977592468
307,[0.23235869293239653],77.82136607170105
308,[0.23235869293239653],78.07359147071838
309,[0.23235869293239653],78.31905245780945
310,[0.23235869293239653],78.56978058815002
311,[0.23235869293239653],78.816659450531
312,[0.23235869293239653],79.07878923416138
313,[0.23235869293239653],79.32407021522522
314,[0.23235869293239653],79.58023524284363
315,[0.23235869293239653],79.83627653121948
316,[0.23235869293239653],80.09410738945007
317,[0.23235869293239653],80.33909869194031
318,[0.23235869293239653],80.58682322502136
319,[0.23235869293239653],80.83836436271667
320,[0.23235869293239653],81.09285521507263
321,[0.23235869293239653],81.3393394947052
322,[0.23235869293239653],81.58090233802795
323,[0.23235869293239653],81.82620286941528
324,[0.23235869293239653],82.07474303245544
325,[0.23235869293239653],82.32363319396973
326,[0.23235869293239653],82.56824946403503
327,[0.23235869293239653],82.81053853034973
328,[0.23235869293239653],83.069100856781
329,[0.23235869293239653],83.31857514381409
330,[0.23235869293239653],83.5681984424591
331,[0.23235869293239653],83.82037281990051
332,[0.23235869293239653],84.06092429161072
333,[0.23235869293239653],84.30408978462219
334,[0.23235869293239653],84.55328845977783
335,[0.23235869293239653],84.8057758808136
336,[0.23235869293239653],85.05686974525452
337,[0.23235869293239653],85.31270551681519
338,[0.23235869293239653],85.54651498794556
339,[0.23235869293239653],85.79588651657104
340,[0.23235869293239653],86.04588723182678
341,[0.23235869293239653],86.30567932128906
342,[0.23235869293239653],86.5529408454895
343,[0.23235869293239653],86.81640291213989
344,[0.23235869293239653],87.06174778938293
345,[0.23235869293239653],87.31849360466003
346,[0.23235869293239653],87.57091426849365
347,[0.23235869293239653],87.82437062263489
348,[0.23235869293239653],88.08015513420105
349,[0.23235869293239653],88.3298909664154
350,[0.23235869293239653],88.5822434425354
351,[0.23235869293239653],88.83554530143738
352,[0.23235869293239653],89.09480738639832
353,[0.23235869293239653],89.3508710861206
354,[0.23235869293239653],89.60037732124329
355,[0.23235869293239653],89.86586046218872
356,[0.23235869293239653],90.11774015426636
357,[0.23235869293239653],90.37309575080872
358,[0.23235869293239653],90.62144494056702
359,[0.23235869293239653],90.8640296459198
360,[0.23235869293239653],91.1083607673645
361,[0.23235869293239653],91.359126329422
362,[0.23235869293239653],91.60588216781616
363,[0.23235869293239653],91.85228991508484
364,[0.23235869293239653],92.09890747070312
365,[0.23235869293239653],92.3477098941803
366,[0.23235869293239653],92.59285235404968
367,[0.23235869293239653],92.84564304351807
368,[0.23235869293239653],93.10011386871338
369,[0.23235869293239653],93.34952163696289
370,[0.23235869293239653],93.59211373329163
371,[0.23235869293239653],93.82615971565247
372,[0.23235869293239653],94.08360934257507
373,[0.23235869293239653],94.33654880523682
374,[0.23235869293239653],94.58612537384033
375,[0.23235869293239653],94.84494090080261
376,[0.23235869293239653],95.09319353103638
377,[0.23235869293239653],95.34104466438293
378,[0.23235869293239653],95.58753323554993
379,[0.23235869293239653],95.83437657356262
380,[0.23235869293239653],96.094571352005
381,[0.23235869293239653],96.34548044204712
382,[0.23235869293239653],96.60122418403625
383,[0.23235869293239653],96.83946585655212
384,[0.23235869293239653],97.08580160140991
385,[0.23235869293239653],97.33332681655884
386,[0.23235869293239653],97.58091402053833
387,[0.23235869293239653],97.83601665496826
388,[0.23235869293239653],98.08828854560852
389,[0.23235869293239653],98.34403610229492
390,[0.23235869293239653],98.59164357185364
391,[0.23235869293239653],98.83282423019409
392,[0.23235869293239653],99.08619570732117
393,[0.23235869293239653],99.33884000778198
394,[0.23235869293239653],99.5831880569458
395,[0.23235869293239653],99.8313672542572
396,[0.23235869293239653],100.09200239181519
397,[0.23235869293239653],100.34277367591858
398,[0.23235869293239653],100.5854823589325
399,[0.23235869293239653],100.84316325187683
400,[0.23235869293239653],101.09200739860535
401,[0.23235869293239653],101.34312677383423
402,[0.23235869293239653],101.58707427978516
