Evaluation Number,Fitness Value,Computing Time
2,[0.24232242238240215],0.8441216945648193
3,[0.24232242238240215],1.26393461227417
4,[0.24232242238240215],1.67047119140625
5,[0.24232242238240215],2.0832884311676025
6,[0.24232242238240215],2.4839751720428467
7,[0.24232242238240215],2.8799936771392822
8,[0.24232242238240215],3.2956581115722656
9,[0.24232242238240215],3.7030270099639893
10,[0.24232242238240215],4.121808052062988
11,[0.23151621690392835],4.5390238761901855
12,[0.23151621690392835],4.964624881744385
13,[0.23151621690392835],5.389251470565796
14,[0.23151621690392835],5.797626972198486
15,[0.23151621690392835],6.203676700592041
16,[0.23151621690392835],6.627431392669678
17,[0.23151621690392835],7.03326678276062
18,[0.23151621690392835],7.448153257369995
19,[0.23151621690392835],7.877074480056763
20,[0.23151621690392835],8.29756474494934
21,[0.23151621690392835],8.704777717590332
22,[0.23151621690392835],9.111262321472168
23,[0.23151621690392835],9.522186040878296
24,[0.23151621690392835],9.922644138336182
25,[0.23151621690392835],10.335468292236328
26,[0.23151621690392835],10.751861572265625
27,[0.23151621690392835],11.162264347076416
28,[0.23151621690392835],11.578566551208496
29,[0.23151621690392835],12.001697540283203
30,[0.23151621690392835],12.413079977035522
31,[0.23151621690392835],12.829014778137207
32,[0.23151621690392835],13.244325399398804
33,[0.23151621690392835],13.655113458633423
34,[0.23151621690392835],14.066420555114746
35,[0.23151621690392835],14.47767448425293
36,[0.23151621690392835],14.87952446937561
37,[0.23151621690392835],15.282240152359009
38,[0.23151621690392835],15.685173034667969
39,[0.23151621690392835],16.087863206863403
40,[0.23151621690392835],16.499792337417603
41,[0.23151621690392835],16.928439617156982
42,[0.23151621690392835],17.35385274887085
43,[0.23151621690392835],17.758427619934082
44,[0.23151621690392835],18.17829179763794
45,[0.23151621690392835],18.59873342514038
46,[0.23151621690392835],19.01880955696106
47,[0.23151621690392835],19.426433324813843
48,[0.23151621690392835],19.829846620559692
49,[0.23151621690392835],20.251163721084595
50,[0.23151621690392835],20.660698413848877
51,[0.23031509968419606],21.08210802078247
52,[0.23031509968419606],21.499213218688965
53,[0.23031509968419606],21.917545557022095
54,[0.23031509968419606],22.335341691970825
55,[0.23031509968419606],22.760135173797607
56,[0.23031509968419606],23.184406757354736
57,[0.23031509968419606],23.583855628967285
58,[0.23031509968419606],24.001132249832153
59,[0.23031509968419606],24.433587789535522
