,sub_problem,sub_fval,solution,qaoa_time
0,"[224, 849, 1653, 745, 1788, 1543, 305]",0.25059595958481984,[0. 0. 0. 1. 1. 0. 1.],0.7725698947906494
1,"[1803, 1496, 1679, 1430, 976, 177, 1174]",0.2498618374625547,[0. 0. 0. 0. 1. 0. 0.],0.661494255065918
2,"[1363, 987, 410, 66, 414, 336, 334]",0.2495399333754722,[0. 0. 0. 1. 0. 0. 0.],0.678851842880249
3,"[1595, 1648, 1319, 1132, 1135, 1750, 55]",0.24840457394290505,[1. 0. 0. 1. 1. 0. 0.],0.6564188003540039
4,"[1847, 1780, 840, 463, 943, 494, 1505]",0.24776356398764784,[0. 1. 0. 0. 0. 0. 0.],0.6510863304138184
5,"[1077, 1634, 273, 75, 100, 1058, 970]",0.2472716251645417,[0. 0. 0. 1. 0. 1. 0.],0.722883939743042
6,"[677, 1843, 591, 158, 776, 65, 150]",0.24617178550510757,[1. 0. 0. 1. 0. 0. 0.],0.9368486404418945
7,"[1537, 841, 762, 1308, 262, 1806, 171]",0.24558708883296204,[1. 1. 0. 0. 0. 0. 0.],0.7783212661743164
8,"[799, 1468, 1321, 1850, 1390, 679, 1142]",0.2442924242607374,[0. 0. 1. 1. 0. 0. 1.],0.7683696746826172
9,"[1682, 916, 1365, 443, 92, 213, 1120]",0.24361438247023046,[0. 0. 1. 1. 0. 0. 0.],0.7709534168243408
10,"[461, 1185, 219, 110, 705, 1763, 419]",0.24339577756980044,[0. 1. 0. 0. 0. 1. 0.],0.7481842041015625
11,"[24, 1660, 1715, 1900, 1616, 1494, 34]",0.24205903214090105,[1. 1. 0. 0. 0. 0. 1.],0.764695405960083
12,"[1753, 276, 78, 1458, 298, 1370, 200]",0.24071016967886583,[0. 1. 1. 0. 0. 0. 0.],0.7613542079925537
13,"[1775, 791, 1924, 1571, 1267, 1888, 1372]",0.23966145378939427,[0. 0. 0. 1. 0. 0. 0.],0.7571690082550049
14,"[1585, 602, 1699, 1784, 1789, 428, 973]",0.23928311990425563,[0. 0. 1. 0. 0. 1. 0.],0.7581689357757568
15,"[1450, 1671, 663, 25, 1017, 14, 766]",0.23841245043328915,[1. 0. 0. 0. 0. 0. 0.],0.7576532363891602
16,"[475, 22, 882, 1079, 425, 27, 1691]",0.23800292994884606,[0. 0. 0. 0. 0. 0. 1.],0.7604866027832031
17,"[917, 1597, 1573, 85, 825, 140, 1513]",0.23701950192067203,[0. 1. 1. 0. 0. 1. 0.],0.7626893520355225
18,"[1152, 1774, 1084, 1285, 206, 1414, 1705]",0.23670657608938198,[0. 0. 1. 1. 1. 0. 1.],0.7674567699432373
19,"[742, 1008, 90, 291, 1489, 1325, 1220]",0.23588879822222472,[1. 0. 0. 0. 0. 0. 1.],0.8502206802368164
20,"[1162, 510, 1592, 761, 1836, 1659, 1125]",0.23531798565748513,[0. 0. 1. 0. 0. 0. 0.],0.7605710029602051
21,"[1420, 229, 784, 480, 1260, 43, 1333]",0.23432203885076244,[0. 1. 1. 0. 0. 1. 1.],0.7627580165863037
22,"[704, 1304, 1577, 390, 865, 1198, 967]",0.23420195341351258,[0. 0. 0. 1. 1. 0. 1.],0.7581562995910645
23,"[1548, 1572, 680, 1867, 1293, 915, 912]",0.2324613073067056,[1. 0. 1. 0. 1. 0. 0.],0.7610435485839844
24,"[1227, 1031, 1400, 513, 45, 124, 587]",0.23117336639671915,[0. 0. 1. 0. 0. 1. 1.],0.750725269317627
25,"[1294, 1453, 1326, 447, 850, 304, 79]",0.23026457416777238,[0. 0. 0. 0. 0. 0. 0.],0.7548415660858154
26,"[156, 1670, 1225, 977, 652, 848, 265]",0.22902086518547793,[0. 1. 0. 0. 0. 1. 0.],0.7575557231903076
27,"[236, 73, 132, 1645, 1881, 1702, 1576]",0.22840518557937833,[0. 1. 1. 1. 0. 0. 0.],0.7556087970733643
28,"[614, 871, 350, 1403, 634, 1675, 1091]",0.227968413857566,[1. 1. 0. 1. 0. 0. 0.],0.7580580711364746
29,"[773, 118, 81, 942, 270, 1455, 244]",0.22767151798727261,[0. 1. 0. 0. 0. 0. 1.],0.7591042518615723
30,"[395, 268, 700, 1475, 28, 1503, 604]",0.22726230840525777,[1. 1. 0. 0. 1. 0. 1.],0.7616767883300781
31,"[502, 1868, 722, 435, 1210, 379, 1809]",0.22556860884952584,[0. 0. 1. 0. 0. 0. 0.],0.7599895000457764
32,"[559, 509, 1157, 280, 1718, 1361, 934]",0.22469795425366557,[0. 0. 1. 0. 0. 1. 0.],0.8472812175750732
33,"[1811, 330, 1123, 576, 159, 1351, 765]",0.22385397038767912,[1. 1. 1. 1. 0. 0. 0.],0.7592740058898926
34,"[347, 812, 678, 286, 107, 524, 1061]",0.22350940849356393,[0. 0. 0. 1. 0. 1. 0.],0.7613997459411621
35,"[1609, 1877, 1313, 758, 1883, 332, 462]",0.22222094255746616,[1. 1. 0. 1. 1. 0. 0.],0.7544069290161133
36,"[781, 1298, 890, 774, 96, 1346, 1398]",0.22152643415501438,[0. 1. 0. 1. 1. 0. 1.],0.7564394474029541
37,"[70, 1194, 113, 189, 1637, 220, 1544]",0.2211179750349717,[0. 1. 0. 0. 0. 1. 1.],0.7631514072418213
38,"[860, 82, 1328, 1768, 586, 1211, 360]",0.2201002554242242,[0. 0. 0. 1. 0. 0. 0.],0.768855094909668
39,"[21, 1385, 1614, 529, 137, 1209, 1524]",0.21939208174232697,[1. 0. 0. 0. 0. 0. 1.],0.7669637203216553
40,"[1515, 67, 411, 54, 1118, 995, 1517]",0.21929114023319235,[1. 0. 1. 0. 0. 1. 0.],0.764507532119751
41,"[1297, 1492, 566, 886, 835, 902, 1856]",0.21874857772371978,[1. 0. 0. 1. 0. 0. 0.],0.7524070739746094
42,"[19, 1043, 1574, 818, 879, 512, 222]",0.2172356139187425,[1. 0. 1. 1. 1. 0. 0.],0.7691752910614014
43,"[969, 828, 822, 288, 69, 1446, 802]",0.216030503849322,[0. 0. 0. 0. 0. 1. 0.],0.7572903633117676
44,"[1087, 1726, 959, 1668, 392, 1641, 617]",0.21549163893746645,[0. 0. 1. 1. 1. 1. 1.],0.7565567493438721
45,"[1480, 103, 122, 1890, 872, 906, 981]",0.21445185735620462,[1. 0. 1. 1. 1. 0. 1.],0.8343422412872314
46,"[944, 1554, 998, 974, 1500, 528, 296]",0.2131520226733512,[1. 0. 0. 0. 0. 1. 0.],0.7608144283294678
47,"[345, 1530, 141, 633, 1255, 23, 1611]",0.21205850270257995,[1. 1. 0. 0. 0. 0. 1.],0.766326904296875
