,sub_problem,sub_fval,solution,qaoa_time
67,"[1562, 45, 750, 1428, 1664, 220, 1440]",0.1979836882276371,[1. 0. 0. 1. 0. 0. 1.],0.7053573131561279
68,"[1705, 44, 679, 123, 1584, 1329, 165]",0.19719132370546588,[0. 1. 1. 1. 0. 1. 1.],0.7156989574432373
69,"[1195, 337, 1354, 1889, 1317, 334, 1791]",0.19618292297250733,[1. 1. 1. 1. 1. 0. 1.],0.7151966094970703
70,"[1339, 1715, 291, 152, 812, 805, 1506]",0.19553281684100343,[1. 0. 0. 0. 1. 0. 1.],0.7184197902679443
71,"[1012, 1098, 1347, 1765, 1762, 885, 305]",0.19516854293695968,[0. 0. 1. 0. 0. 1. 0.],0.7174136638641357
72,"[1541, 770, 1815, 1612, 496, 703, 159]",0.19457222685894243,[0. 1. 0. 1. 0. 1. 1.],0.7171692848205566
73,"[231, 1415, 320, 1188, 861, 1243, 499]",0.19424630933537895,[1. 0. 0. 0. 0. 0. 1.],0.7173285484313965
74,"[1694, 844, 1678, 260, 1827, 249, 978]",0.19387261784014667,[1. 1. 1. 1. 1. 0. 0.],0.7157192230224609
75,"[815, 1877, 830, 131, 710, 935, 1335]",0.19373532057864837,[1. 1. 0. 1. 0. 1. 1.],0.7021069526672363
76,"[1, 1882, 868, 547, 1630, 1028, 1598]",0.1936558188745629,[0. 1. 1. 0. 1. 0. 1.],0.7179985046386719
77,"[1349, 517, 1009, 495, 1726, 693, 1797]",0.1930275219315239,[0. 1. 0. 1. 0. 1. 1.],0.7186906337738037
78,"[705, 798, 719, 903, 22, 952, 1263]",0.19284131128078894,[0. 0. 1. 0. 0. 1. 0.],0.7621634006500244
79,"[467, 1755, 465, 19, 1812, 95, 1411]",0.19138819640427063,[0. 0. 1. 1. 1. 1. 1.],0.709604024887085
80,"[510, 134, 1275, 85, 1379, 430, 1591]",0.1911951765111965,[0. 0. 0. 1. 0. 0. 0.],0.7154994010925293
81,"[638, 1352, 102, 1652, 1920, 57, 801]",0.19070334638743644,[1. 1. 1. 0. 1. 0. 1.],0.7189426422119141
82,"[401, 521, 4, 494, 1451, 1272, 603]",0.18901296529026176,[0. 1. 1. 0. 1. 0. 1.],0.7122139930725098
83,"[657, 564, 1110, 1025, 1497, 1326, 772]",0.18763638738665306,[0. 1. 1. 1. 0. 0. 0.],0.7209062576293945
84,"[1564, 837, 894, 1587, 1586, 1037, 954]",0.1865607451684516,[1. 0. 1. 1. 0. 1. 0.],0.7189681529998779
85,"[740, 1312, 520, 1492, 1319, 223, 1532]",0.18603391008522607,[1. 0. 0. 1. 0. 0. 0.],0.7213804721832275
86,"[876, 683, 1031, 1915, 776, 1548, 1094]",0.18557275526333566,[1. 1. 0. 1. 0. 0. 0.],0.7069458961486816
87,"[1581, 1147, 1494, 1406, 711, 1115, 1267]",0.1854091814211633,[1. 1. 0. 1. 1. 0. 1.],0.7177557945251465
88,"[932, 908, 1568, 1029, 1608, 12, 335]",0.18510672954296203,[1. 0. 0. 0. 0. 1. 1.],0.7152180671691895
89,"[1561, 1460, 204, 1680, 576, 704, 1064]",0.18474367846259318,[0. 0. 1. 0. 1. 0. 0.],0.7209262847900391
90,"[658, 1315, 654, 103, 550, 16, 851]",0.18472084881509704,[0. 1. 1. 0. 0. 0. 1.],0.7101728916168213
91,"[1232, 586, 1439, 1281, 882, 1601, 1336]",0.18395441213953434,[0. 0. 0. 1. 0. 1. 1.],0.715003490447998
92,"[1383, 353, 1257, 633, 278, 1679, 1102]",0.18200486141166702,[1. 1. 0. 0. 1. 1. 1.],0.8136582374572754
93,"[1351, 1197, 641, 1721, 1655, 1727, 504]",0.18155043256886366,[1. 0. 0. 0. 1. 0. 1.],0.7099528312683105
94,"[359, 1786, 114, 71, 1808, 631, 1153]",0.18126684237719395,[0. 0. 0. 0. 1. 0. 1.],0.7132601737976074
95,"[1530, 702, 32, 473, 1893, 1867, 1704]",0.18095924165042157,[0. 0. 0. 1. 0. 1. 0.],0.7035109996795654
96,"[1559, 1078, 1015, 405, 1023, 417, 962]",0.18091749282584801,[0. 1. 1. 0. 0. 0. 1.],0.705169677734375
97,"[1629, 324, 1674, 528, 756, 624, 1396]",0.18067868385082497,[0. 0. 0. 0. 0. 0. 0.],0.7102270126342773
98,"[1803, 1187, 872, 1304, 640, 800, 392]",0.1798041292702902,[0. 1. 0. 1. 1. 0. 0.],0.7118039131164551
99,"[20, 1544, 1749, 1324, 1697, 1614, 714]",0.17909239664835266,[1. 0. 1. 1. 1. 1. 0.],0.7138171195983887
100,"[559, 1449, 737, 277, 946, 1174, 689]",0.17882011905812834,[1. 0. 0. 0. 0. 0. 0.],0.6921613216400146
101,"[942, 259, 387, 513, 351, 1303, 86]",0.1781501517731378,[0. 0. 0. 1. 0. 1. 0.],0.7087488174438477
102,"[557, 390, 195, 218, 149, 663, 1525]",0.1781501517731378,[0. 1. 0. 1. 1. 0. 1.],0.6867320537567139
103,"[725, 1160, 1296, 927, 163, 886, 1809]",0.17806003446629973,[0. 1. 1. 0. 0. 1. 0.],0.71565842628479
104,"[169, 372, 649, 39, 1570, 807, 620]",0.17640036950272375,[1. 1. 0. 1. 0. 1. 1.],0.7211177349090576
105,"[1909, 18, 1696, 329, 895, 1563, 666]",0.17613188707624408,[0. 0. 1. 0. 1. 0. 0.],0.7169744968414307
106,"[1178, 856, 1825, 444, 924, 287, 80]",0.17474760849547952,[1. 1. 1. 0. 1. 1. 0.],0.7202987670898438
107,"[678, 224, 211, 744, 1790, 1327, 1364]",0.17374438370011527,[0. 1. 0. 0. 0. 1. 1.],0.7786967754364014
108,"[1368, 1021, 1670, 783, 529, 1298, 925]",0.17356035484822444,[1. 0. 0. 0. 1. 0. 0.],0.7088932991027832
109,"[1683, 914, 1384, 1156, 1839, 1190, 1635]",0.17213031481355937,[0. 0. 1. 1. 0. 0. 1.],0.7225522994995117
110,"[1408, 1553, 541, 1878, 1344, 1217, 1837]",0.17203914245738014,[0. 0. 1. 1. 0. 0. 1.],0.7207081317901611
111,"[1547, 380, 498, 1203, 907, 1906, 992]",0.1718997173839808,[0. 1. 1. 0. 0. 0. 0.],0.7183659076690674
112,"[1816, 1292, 1517, 738, 668, 1500, 581]",0.17133313950164267,[0. 0. 1. 1. 0. 1. 0.],0.730363130569458
113,"[1863, 181, 1479, 790, 462, 822, 838]",0.17098715807596582,[0. 1. 1. 1. 0. 0. 0.],0.7129395008087158
114,"[1504, 1539, 453, 1010, 164, 1394, 289]",0.17075123278659796,[0. 1. 1. 0. 0. 1. 0.],0.71980881690979
115,"[1297, 826, 1128, 1084, 61, 1850, 369]",0.17058994108987494,[1. 0. 0. 0. 0. 0. 1.],0.7173995971679688
116,"[567, 1450, 508, 1566, 1621, 391, 455]",0.1692415148204181,[0. 1. 0. 1. 1. 0. 1.],0.7166423797607422
117,"[1813, 985, 183, 1447, 319, 1030, 1087]",0.1691474187348773,[1. 0. 0. 1. 1. 1. 0.],0.7157261371612549
118,"[1472, 1057, 1235, 470, 1493, 507, 17]",0.16894261906796504,[1. 1. 0. 1. 0. 0. 0.],0.7053630352020264
119,"[176, 315, 1417, 375, 1044, 1744, 1533]",0.16864717681165767,[0. 0. 1. 0. 0. 1. 1.],0.6856014728546143
120,"[1088, 1404, 352, 99, 1577, 582, 731]",0.1684363291801298,[1. 0. 0. 0. 1. 1. 0.],0.6570203304290771
121,"[1291, 1430, 52, 40, 493, 1565, 540]",0.1681344754524375,[0. 1. 0. 1. 0. 0. 0.],0.7304797172546387
122,"[376, 1792, 516, 1145, 479, 410, 1550]",0.16765361352610672,[1. 0. 0. 1. 0. 1. 1.],0.6656589508056641
123,"[1287, 767, 1737, 332, 1363, 957, 371]",0.16744552409813762,[0. 0. 0. 0. 0. 0. 0.],0.613276481628418
124,"[833, 1865, 858, 3, 208, 406, 1700]",0.1672847660175732,[0. 1. 0. 1. 1. 0. 0.],0.6569240093231201
125,"[133, 267, 1279, 771, 1086, 969, 1229]",0.16693812011078554,[1. 1. 0. 1. 0. 1. 1.],0.6521787643432617
126,"[429, 1535, 104, 1268, 610, 1238, 943]",0.16686525749080372,[0. 0. 1. 1. 0. 0. 0.],0.6172573566436768
127,"[1194, 700, 253, 141, 25, 76, 1118]",0.16649335863225698,[0. 0. 1. 0. 0. 0. 1.],0.6366174221038818
128,"[1062, 533, 1780, 514, 554, 457, 452]",0.16607938633447827,[1. 0. 1. 1. 0. 0. 0.],0.6408810615539551
129,"[1747, 1321, 1427, 1024, 1376, 1917, 1729]",0.16517013136879727,[1. 0. 0. 1. 1. 0. 1.],0.6464262008666992
130,"[622, 1677, 1854, 1778, 1146, 1470, 762]",0.16473073047673695,[0. 1. 0. 0. 1. 0. 0.],0.6561355590820312
131,"[1690, 857, 1149, 356, 786, 214, 140]",0.16454715459833552,[0. 0. 0. 1. 0. 1. 0.],0.6545226573944092
132,"[900, 36, 151, 129, 1230, 370, 216]",0.16342420399173752,[0. 0. 1. 1. 0. 0. 0.],0.6653280258178711
133,"[1585, 262, 1549, 1325, 1308, 1016, 618]",0.16316179654249835,[0. 0. 0. 1. 1. 0. 1.],0.6704199314117432
134,"[1800, 947, 67, 795, 1554, 202, 1657]",0.1629940293351689,[0. 1. 1. 1. 1. 1. 0.],0.7434215545654297
135,"[849, 745, 1515, 117, 1649, 817, 1072]",0.1629940293351689,[1. 0. 0. 0. 0. 0. 0.],0.69883131980896
136,"[229, 1798, 62, 1853, 293, 1165, 1059]",0.16233075977178393,[0. 1. 0. 0. 1. 0. 0.],0.6879827976226807
137,"[880, 579, 173, 1223, 1728, 1201, 673]",0.1615550264040403,[1. 0. 1. 0. 0. 1. 0.],0.6648094654083252
138,"[1896, 1005, 1501, 1628, 326, 1713, 1210]",0.16145955344592244,[0. 1. 0. 0. 0. 0. 1.],0.6919751167297363
139,"[72, 1076, 713, 697, 1050, 1343, 1510]",0.16073656027723338,[0. 0. 0. 1. 1. 0. 0.],0.6921629905700684
140,"[1734, 1150, 890, 1182, 961, 460, 210]",0.16044285127182725,[0. 0. 1. 1. 1. 0. 0.],0.7003204822540283
141,"[1316, 656, 741, 346, 619, 1632, 1126]",0.16009131945348468,[1. 0. 0. 0. 1. 0. 0.],0.7138915061950684
142,"[879, 64, 1836, 1684, 1886, 1070, 1226]",0.15990729900049716,[0. 0. 0. 0. 0. 0. 0.],0.6688921451568604
143,"[1425, 1654, 1522, 1362, 1239, 472, 806]",0.1597438151213068,[1. 1. 1. 0. 0. 0. 0.],0.7190625667572021
144,"[93, 563, 1121, 797, 1200, 217, 244]",0.15944752118886352,[1. 0. 0. 0. 0. 0. 0.],0.7173161506652832
145,"[384, 213, 1826, 691, 295, 1385, 308]",0.1590481667611334,[1. 1. 0. 0. 1. 1. 0.],0.7224516868591309
146,"[977, 1247, 1651, 660, 273, 994, 996]",0.1577736710307505,[0. 1. 0. 1. 0. 0. 0.],0.7275111675262451
147,"[1175, 810, 754, 1097, 1286, 1395, 87]",0.15753162250294664,[0. 0. 0. 1. 0. 1. 0.],0.7127296924591064
148,"[1913, 1748, 1524, 530, 1001, 1369, 138]",0.1566303209853483,[1. 0. 0. 0. 1. 1. 0.],0.6967034339904785
149,"[226, 33, 604, 60, 1788, 1770, 1656]",0.15650489591449052,[0. 0. 0. 0. 0. 0. 0.],0.7742128372192383
150,"[1707, 236, 573, 1901, 432, 990, 1491]",0.1558230592443456,[1. 0. 0. 1. 1. 0. 1.],0.6881148815155029
151,"[685, 929, 715, 227, 569, 1177, 1458]",0.1549441108102957,[1. 1. 1. 0. 0. 0. 1.],0.6745388507843018
152,"[1454, 441, 1718, 1486, 1623, 1225, 364]",0.15395891088896163,[0. 1. 1. 0. 0. 1. 0.],0.656984806060791
153,"[1092, 1452, 59, 546, 203, 556, 960]",0.15237527938458467,[1. 1. 0. 0. 1. 0. 1.],0.6503674983978271
154,"[94, 292, 50, 712, 148, 986, 436]",0.15119653388480309,[0. 0. 0. 0. 1. 1. 0.],0.6518096923828125
155,"[73, 256, 186, 989, 613, 1416, 1053]",0.15102528871438903,[0. 0. 0. 0. 0. 0. 1.],0.6589577198028564
156,"[937, 1668, 1688, 15, 58, 1419, 1861]",0.1505081969870404,[0. 1. 0. 0. 0. 0. 1.],0.6625511646270752
157,"[1856, 491, 322, 281, 955, 1331, 1079]",0.15018578485778591,[0. 1. 1. 0. 1. 0. 0.],0.6596524715423584
158,"[862, 630, 1378, 108, 1633, 1753, 471]",0.14996840099841302,[0. 0. 0. 0. 0. 1. 1.],0.677055835723877
159,"[313, 1640, 765, 1796, 1407, 632, 602]",0.1491242193551085,[1. 0. 1. 0. 0. 1. 0.],0.6720864772796631
160,"[1446, 1717, 443, 972, 1653, 1639, 1382]",0.14870989336922957,[0. 0. 0. 1. 1. 1. 1.],0.6833107471466064
161,"[146, 144, 1069, 1211, 941, 1164, 170]",0.1482472315195668,[0. 0. 0. 0. 0. 0. 0.],0.660067081451416
162,"[1252, 1357, 1531, 1282, 896, 449, 1424]",0.1469265714763118,[1. 0. 1. 0. 0. 0. 0.],0.6674528121948242
163,"[1122, 600, 944, 1205, 612, 1768, 1609]",0.14658416986261535,[0. 0. 1. 0. 0. 0. 0.],0.7363991737365723
164,"[1711, 845, 931, 785, 759, 518, 889]",0.1462957487082892,[0. 0. 0. 0. 0. 0. 0.],0.6523778438568115
165,"[1578, 1774, 1574, 331, 551, 1834, 89]",0.1461380500518391,[0. 0. 0. 0. 1. 0. 1.],0.6857471466064453
166,"[56, 667, 345, 1328, 1481, 171, 254]",0.1460159537567478,[1. 1. 0. 1. 1. 0. 0.],0.6859509944915771
167,"[184, 294, 1638, 997, 543, 404, 307]",0.1456747034953416,[0. 1. 0. 0. 0. 0. 1.],0.6911242008209229
168,"[350, 1859, 303, 1213, 1173, 1921, 884]",0.145565037560718,[0. 0. 0. 0. 1. 1. 1.],0.6765499114990234
169,"[1627, 1898, 587, 648, 1026, 1499, 8]",0.14538691992170844,[0. 0. 0. 1. 0. 0. 0.],0.6665606498718262
170,"[298, 717, 1277, 846, 1875, 1093, 306]",0.1452552278262628,[0. 0. 0. 1. 0. 1. 1.],0.6452212333679199
171,"[553, 1919, 88, 1733, 699, 672, 555]",0.14502083105849595,[1. 0. 1. 0. 0. 0. 0.],0.6814174652099609
172,"[339, 1495, 1340, 1890, 90, 784, 1241]",0.1450017106100376,[1. 0. 0. 0. 1. 1. 0.],0.6861474514007568
173,"[237, 904, 1650, 1300, 488, 596, 782]",0.14443129676885902,[0. 1. 1. 0. 0. 1. 0.],0.7304878234863281
174,"[435, 1682, 172, 269, 938, 478, 1301]",0.1441480040860392,[0. 1. 1. 1. 0. 1. 0.],0.7205567359924316
175,"[953, 14, 1442, 1388, 377, 1183, 1701]",0.1437877384072517,[1. 0. 1. 1. 1. 0. 0.],0.7150135040283203
176,"[1399, 1605, 873, 722, 1592, 400, 626]",0.1437640811004668,[1. 1. 0. 0. 0. 0. 1.],0.7885441780090332
177,"[1042, 1751, 475, 1356, 991, 280, 490]",0.14349845757091365,[0. 1. 1. 0. 0. 0. 0.],0.7229864597320557
178,"[919, 357, 1049, 1013, 1162, 489, 1259]",0.14321095011066945,[0. 0. 1. 1. 0. 1. 0.],0.7176704406738281
179,"[1528, 403, 143, 1418, 1065, 950, 63]",0.1430143184522617,[0. 0. 0. 0. 0. 1. 0.],0.7145819664001465
180,"[570, 1693, 1910, 10, 768, 1457, 526]",0.14216892278530352,[1. 0. 1. 1. 1. 1. 0.],0.710284948348999
181,"[1572, 598, 396, 970, 642, 1215, 732]",0.14197158731403117,[0. 0. 0. 1. 0. 0. 0.],0.704028844833374
182,"[614, 609, 855, 194, 168, 1410, 906]",0.14159718352173975,[1. 1. 0. 1. 0. 1. 0.],0.704045295715332
183,"[1100, 344, 589, 124, 1474, 816, 1589]",0.14143558062555545,[0. 0. 0. 0. 1. 0. 1.],0.7124662399291992
184,"[1032, 1436, 419, 1143, 1117, 1647, 456]",0.1411994556093489,[1. 0. 0. 0. 1. 0. 0.],0.7079379558563232
185,"[1558, 48, 1624, 611, 775, 347, 1240]",0.14111163271230284,[1. 1. 0. 0. 1. 0. 0.],0.7192444801330566
186,"[389, 1198, 1061, 698, 1401, 1520, 225]",0.14090628512148287,[1. 0. 0. 1. 1. 1. 0.],0.7172658443450928
187,"[1370, 1372, 1434, 979, 1573, 643, 524]",0.13990391565558352,[0. 1. 1. 0. 0. 1. 0.],0.7184202671051025
188,"[1620, 686, 592, 481, 348, 1270, 1602]",0.139818156047522,[0. 0. 0. 1. 0. 0. 1.],0.7003183364868164
189,"[9, 338, 761, 1381, 1124, 930, 450]",0.13956112114950275,[0. 0. 0. 0. 1. 1. 1.],0.7939407825469971
190,"[386, 708, 1899, 1206, 1155, 1254, 1545]",0.1393608235871456,[1. 1. 0. 0. 1. 0. 0.],0.7166187763214111
191,"[177, 1389, 1732, 1874, 1699, 270, 637]",0.13933629005441797,[0. 1. 0. 0. 0. 0. 0.],0.7157130241394043
192,"[1642, 192, 1891, 27, 367, 676, 1703]",0.1391924478885734,[1. 0. 0. 0. 1. 0. 0.],0.701871395111084
193,"[193, 998, 1371, 1810, 1526, 981, 1490]",0.1389342731774916,[0. 0. 0. 0. 0. 1. 1.],0.7224607467651367
194,"[779, 1663, 577, 1760, 265, 13, 373]",0.1370989671689788,[0. 1. 1. 0. 0. 0. 1.],0.7202277183532715
195,"[1034, 1400, 1214, 1095, 161, 1180, 519]",0.13677940348198012,[1. 1. 0. 0. 0. 1. 0.],0.7190313339233398
196,"[1596, 126, 1131, 701, 446, 212, 1887]",0.13632119950214383,[1. 0. 1. 0. 0. 1. 0.],0.715576171875
197,"[29, 47, 309, 755, 1489, 1228, 157]",0.13564864803265422,[0. 1. 0. 1. 1. 0. 0.],0.6985633373260498
198,"[241, 948, 1876, 5, 1511, 288, 1894]",0.13548835769233541,[0. 0. 0. 0. 0. 0. 1.],0.7202613353729248
199,"[594, 458, 1330, 1723, 1847, 728, 1662]",0.13523354408405924,[0. 0. 0. 0. 0. 0. 0.],0.7078962326049805
200,"[539, 323, 51, 1871, 793, 1675, 867]",0.13412048570429408,[1. 0. 1. 0. 1. 0. 0.],0.7200689315795898
201,"[426, 1779, 379, 1179, 601, 1772, 266]",0.13388202714070274,[0. 0. 0. 0. 1. 1. 0.],0.7068419456481934
202,"[1444, 1761, 625, 31, 464, 757, 1745]",0.13256156876463432,[0. 1. 0. 1. 1. 1. 0.],0.7118241786956787
203,"[81, 792, 1420, 1138, 635, 652, 973]",0.13241419142478486,[0. 0. 0. 0. 1. 0. 0.],0.7862927913665771
