,sub_problem,sub_fval,solution,qaoa_time
102,"[670, 478, 1174, 820, 1627, 168, 1391]",0.1769946184682603,[1. 1. 0. 0. 0. 0. 0.],0.6502735614776611
103,"[49, 321, 1631, 991, 396, 1789, 409]",0.17591536747627165,[1. 1. 1. 0. 1. 1. 0.],0.6570932865142822
104,"[1592, 27, 1044, 1761, 921, 1603, 672]",0.17385626893574568,[0. 0. 0. 1. 1. 0. 0.],0.6607029438018799
105,"[270, 1511, 950, 1579, 1037, 1762, 501]",0.17359660046913297,[0. 0. 1. 1. 1. 0. 0.],0.6572644710540771
106,"[82, 432, 173, 79, 926, 459, 395]",0.17341835487133228,[0. 1. 1. 1. 0. 0. 1.],0.6613383293151855
107,"[1856, 1575, 1481, 21, 1021, 1492, 1230]",0.17278647782258896,[0. 1. 1. 1. 0. 1. 0.],0.6602139472961426
108,"[560, 1875, 1832, 1173, 1119, 1903, 772]",0.1724277466619629,[0. 0. 1. 1. 0. 0. 0.],0.6575973033905029
109,"[1237, 260, 1836, 1743, 1380, 312, 1189]",0.17197217891182143,[1. 1. 0. 1. 0. 1. 1.],0.6567935943603516
110,"[351, 550, 935, 410, 1056, 1209, 1107]",0.17175762961664967,[0. 0. 1. 1. 0. 1. 0.],0.6491169929504395
111,"[1458, 1769, 709, 1274, 26, 281, 939]",0.17168842286623928,[1. 1. 0. 1. 1. 0. 1.],0.6540460586547852
112,"[1222, 389, 1721, 764, 612, 583, 1839]",0.17132687163908517,[0. 1. 0. 0. 0. 1. 0.],0.6495635509490967
113,"[448, 617, 1757, 621, 1635, 931, 556]",0.1708938617746439,[1. 0. 0. 0. 1. 0. 0.],0.6417379379272461
114,"[601, 554, 1828, 641, 1545, 925, 276]",0.1708623086492505,[1. 0. 0. 0. 0. 0. 0.],0.6347692012786865
115,"[844, 197, 992, 1299, 1574, 401, 1296]",0.17038641510997254,[1. 1. 0. 1. 0. 0. 1.],0.7334136962890625
116,"[1509, 1064, 629, 862, 1524, 1201, 1854]",0.1701234633850884,[1. 0. 0. 0. 0. 1. 0.],0.6544539928436279
117,"[1725, 1008, 1704, 1569, 527, 1443, 1683]",0.1700678829063816,[0. 1. 0. 1. 0. 1. 0.],0.6572520732879639
118,"[1552, 1513, 1739, 1494, 852, 1656, 24]",0.1699677750897031,[0. 1. 1. 0. 0. 0. 0.],0.6531178951263428
119,"[1053, 1568, 1898, 1659, 1069, 1486, 427]",0.1697701805528603,[1. 0. 0. 0. 0. 0. 0.],0.6341094970703125
120,"[485, 1799, 1641, 76, 1011, 1103, 77]",0.16876465304166433,[0. 1. 1. 0. 1. 1. 1.],0.6396219730377197
121,"[1562, 1062, 482, 418, 1475, 113, 491]",0.1679506818555642,[1. 1. 0. 1. 1. 1. 1.],0.6514711380004883
122,"[337, 1074, 404, 305, 1315, 453, 1344]",0.1673463421853888,[1. 0. 0. 0. 1. 1. 0.],0.6558146476745605
123,"[1019, 553, 1412, 924, 648, 1873, 528]",0.16691271484363043,[0. 1. 0. 1. 1. 1. 0.],0.6553661823272705
124,"[958, 744, 1193, 451, 346, 1096, 1770]",0.16686540373808834,[1. 0. 0. 1. 0. 0. 0.],0.6396994590759277
125,"[470, 1417, 1790, 917, 1160, 1207, 545]",0.16657672543893934,[1. 1. 0. 0. 1. 1. 1.],0.6619954109191895
126,"[439, 461, 235, 1912, 95, 1800, 1826]",0.16647980795950817,[1. 1. 0. 0. 1. 0. 0.],0.6615676879882812
127,"[919, 1735, 523, 1435, 1510, 663, 357]",0.16629707111107714,[0. 0. 0. 1. 0. 0. 0.],0.6576805114746094
128,"[1549, 970, 1599, 1236, 669, 884, 441]",0.16572555379517068,[0. 1. 1. 1. 0. 1. 1.],0.6629598140716553
129,"[960, 1674, 990, 313, 543, 370, 533]",0.1647977395183028,[1. 0. 0. 1. 0. 0. 0.],0.7279503345489502
130,"[1020, 253, 1017, 352, 916, 196, 72]",0.1645340293287989,[1. 1. 0. 0. 0. 0. 0.],0.6463580131530762
131,"[907, 642, 70, 1444, 225, 1349, 1866]",0.1643820352164146,[0. 0. 1. 0. 1. 0. 1.],0.6463823318481445
132,"[1135, 1897, 1373, 318, 63, 1715, 963]",0.16429501485565726,[0. 0. 0. 0. 0. 0. 0.],0.6530420780181885
133,"[945, 982, 420, 1014, 1738, 1186, 1307]",0.16420630712697373,[1. 1. 0. 1. 1. 0. 0.],0.649585485458374
134,"[1825, 944, 1432, 1421, 1915, 230, 1269]",0.16264492092700678,[1. 1. 1. 1. 1. 0. 1.],0.6531615257263184
135,"[653, 1131, 706, 835, 928, 1607, 56]",0.16236589501890283,[1. 1. 0. 0. 0. 0. 1.],0.6589522361755371
136,"[1332, 994, 779, 99, 1127, 1480, 299]",0.1621523687739468,[1. 0. 0. 0. 1. 1. 0.],0.6580185890197754
137,"[1589, 1523, 1309, 710, 201, 1280, 73]",0.16188860237391275,[1. 0. 1. 0. 1. 0. 0.],0.6544156074523926
138,"[549, 871, 291, 1661, 1663, 1387, 952]",0.1616064654071516,[0. 1. 0. 0. 1. 0. 1.],0.6579103469848633
139,"[838, 805, 1445, 1764, 515, 1820, 452]",0.16094020956474173,[0. 0. 1. 0. 0. 0. 0.],0.6649751663208008
140,"[85, 1796, 137, 1891, 1675, 748, 1339]",0.1597336954484105,[1. 0. 0. 0. 0. 1. 1.],0.6474196910858154
141,"[1431, 1185, 1729, 1324, 1033, 1834, 867]",0.1594274550065469,[0. 1. 1. 1. 0. 0. 0.],0.6669113636016846
142,"[1701, 557, 1001, 1317, 287, 280, 282]",0.15942745500654693,[0. 0. 1. 1. 1. 0. 0.],0.6531188488006592
143,"[1381, 219, 698, 1512, 328, 920, 1776]",0.15922523367697874,[0. 0. 1. 0. 0. 0. 0.],0.66072678565979
144,"[1217, 799, 283, 1116, 1357, 1016, 514]",0.15785490077087067,[0. 1. 0. 0. 0. 0. 1.],0.7161056995391846
145,"[1358, 416, 646, 1476, 456, 993, 1232]",0.15756693607021027,[1. 0. 1. 1. 0. 1. 0.],0.6643667221069336
146,"[264, 240, 817, 703, 1049, 794, 847]",0.1573869823509877,[1. 0. 0. 1. 1. 1. 0.],0.652193546295166
147,"[134, 973, 211, 391, 140, 267, 1895]",0.15601979858294296,[0. 0. 0. 0. 0. 1. 1.],0.6586971282958984
148,"[1605, 932, 1183, 1807, 914, 668, 462]",0.1557080455972915,[1. 1. 0. 1. 0. 0. 0.],0.6620080471038818
149,"[1333, 1259, 1538, 1032, 947, 1310, 1493]",0.15449232400169233,[0. 0. 1. 1. 1. 0. 0.],0.6500959396362305
150,"[1343, 1896, 1377, 1446, 886, 689, 1634]",0.1529555396682044,[0. 0. 0. 0. 1. 0. 1.],0.6640470027923584
151,"[776, 1587, 1711, 1463, 1284, 784, 277]",0.15244426007007056,[0. 1. 0. 1. 0. 1. 0.],0.666358232498169
152,"[677, 1244, 1829, 136, 1247, 1345, 602]",0.15182011407894175,[1. 1. 1. 1. 1. 1. 0.],0.6741659641265869
153,"[942, 909, 156, 1108, 760, 334, 1164]",0.15118652711122074,[0. 1. 1. 1. 0. 0. 0.],0.6662497520446777
154,"[1438, 392, 1658, 984, 821, 1847, 736]",0.1509591246404067,[0. 0. 0. 0. 1. 0. 0.],0.6663024425506592
155,"[1418, 879, 484, 360, 315, 911, 798]",0.1502359880936391,[0. 0. 0. 1. 0. 1. 0.],0.6567223072052002
156,"[742, 1168, 1558, 866, 1139, 1123, 860]",0.15005215560662158,[0. 0. 1. 0. 1. 0. 1.],0.6644918918609619
157,"[1706, 1271, 1046, 713, 1765, 1291, 1268]",0.1498762773455477,[1. 0. 0. 0. 0. 0. 0.],0.6668989658355713
158,"[1451, 1822, 468, 1079, 1890, 1430, 540]",0.14908721220090684,[0. 1. 0. 0. 0. 1. 0.],0.6615321636199951
159,"[1876, 1384, 956, 1688, 35, 585, 1612]",0.14764712356570944,[0. 1. 1. 0. 1. 0. 1.],0.7301332950592041
160,"[127, 1489, 618, 1401, 29, 250, 172]",0.14749336833174143,[0. 1. 1. 1. 0. 0. 1.],0.6615843772888184
161,"[1593, 244, 1018, 1746, 45, 521, 274]",0.14630219145062487,[0. 0. 0. 1. 0. 1. 0.],0.6445956230163574
162,"[792, 1023, 400, 1308, 655, 1598, 941]",0.14570548162072616,[0. 0. 0. 1. 0. 1. 0.],0.6633353233337402
163,"[1215, 110, 141, 957, 1644, 255, 1483]",0.14554778691863704,[0. 0. 0. 0. 1. 0. 0.],0.6649386882781982
164,"[584, 686, 880, 1433, 339, 959, 890]",0.14478152912714531,[1. 0. 1. 1. 1. 1. 1.],0.6648790836334229
165,"[542, 749, 949, 1455, 220, 836, 802]",0.1441349346572057,[1. 1. 0. 1. 0. 0. 0.],0.6664736270904541
166,"[989, 1342, 1643, 31, 1734, 1713, 1678]",0.14388546620346954,[0. 0. 1. 1. 0. 0. 1.],0.6649978160858154
167,"[1424, 1581, 1115, 666, 1664, 1654, 1698]",0.1436558661913289,[0. 1. 0. 0. 0. 0. 0.],0.6746549606323242
168,"[406, 732, 775, 1583, 50, 1884, 1551]",0.14335547184269526,[0. 0. 1. 0. 0. 1. 0.],0.6493415832519531
169,"[1328, 1257, 811, 1550, 1265, 1243, 1750]",0.1431056266029329,[1. 0. 0. 1. 1. 0. 0.],0.6566858291625977
170,"[577, 1539, 1850, 1287, 1106, 1849, 1235]",0.14196019847202138,[1. 1. 0. 0. 0. 1. 0.],0.6541464328765869
171,"[1255, 1602, 929, 1375, 807, 889, 659]",0.1418179903492821,[0. 1. 1. 1. 1. 0. 0.],0.6504476070404053
172,"[1325, 887, 986, 94, 1640, 1466, 1437]",0.14079485112052365,[1. 0. 1. 0. 0. 0. 0.],0.634840726852417
173,"[1817, 893, 1143, 859, 1813, 1057, 1498]",0.1401523145000974,[0. 0. 0. 0. 1. 1. 1.],0.7345564365386963
174,"[731, 1370, 330, 745, 1409, 1267, 870]",0.13956546588273933,[0. 0. 1. 0. 0. 0. 0.],0.6438579559326172
175,"[1199, 685, 1120, 882, 814, 1920, 1719]",0.13892558744788197,[1. 1. 0. 0. 1. 0. 0.],0.6519696712493896
176,"[114, 497, 1877, 1867, 531, 1785, 493]",0.1386496399464892,[0. 0. 1. 0. 1. 0. 0.],0.6452295780181885
177,"[1710, 1360, 1077, 898, 390, 1399, 972]",0.13772149359669664,[0. 0. 1. 0. 1. 1. 1.],0.6516523361206055
178,"[1691, 1043, 1741, 324, 578, 1452, 1125]",0.13734080503812446,[0. 0. 0. 0. 0. 1. 0.],0.6473112106323242
179,"[575, 586, 213, 1531, 25, 1752, 155]",0.13705361487520373,[0. 0. 1. 1. 0. 0. 0.],0.6512603759765625
180,"[1580, 20, 430, 516, 1002, 362, 472]",0.13685290174021625,[0. 1. 0. 0. 0. 0. 0.],0.6460471153259277
181,"[405, 1450, 1448, 203, 166, 1378, 561]",0.13592081500717104,[0. 1. 1. 0. 1. 0. 0.],0.6505203247070312
182,"[122, 19, 520, 1755, 1907, 444, 858]",0.13576791002307775,[0. 0. 0. 0. 0. 0. 0.],0.6568634510040283
183,"[223, 503, 1347, 595, 358, 1038, 68]",0.13485328637480673,[0. 0. 1. 1. 0. 1. 1.],0.6591415405273438
184,"[311, 1385, 1254, 1393, 754, 403, 1087]",0.13464995107824732,[0. 1. 0. 0. 0. 0. 0.],0.6599042415618896
185,"[1353, 67, 143, 1530, 1919, 1742, 22]",0.13450252321300904,[0. 1. 0. 0. 0. 0. 0.],0.6501312255859375
186,"[1812, 322, 1646, 753, 394, 1700, 1536]",0.13429602542751054,[1. 1. 0. 1. 1. 0. 0.],0.6641840934753418
187,"[1564, 1403, 218, 458, 1128, 1336, 1716]",0.13329876230927493,[1. 0. 0. 0. 0. 0. 1.],0.7260630130767822
188,"[1361, 816, 1205, 803, 44, 1454, 1045]",0.13248358651779385,[0. 0. 0. 0. 1. 0. 1.],0.6483354568481445
189,"[510, 823, 1204, 1080, 1162, 1224, 1154]",0.13215199119190355,[0. 0. 0. 0. 0. 0. 0.],0.6589159965515137
190,"[1532, 812, 1685, 192, 382, 1094, 198]",0.1317771081893129,[0. 1. 0. 0. 0. 0. 0.],0.6576638221740723
191,"[243, 971, 1712, 896, 1273, 1156, 1693]",0.131522440484191,[0. 0. 1. 0. 1. 1. 0.],0.6649360656738281
192,"[1323, 1628, 1194, 474, 1137, 1651, 1262]",0.131318931115752,[0. 0. 0. 0. 0. 0. 0.],0.648723840713501
193,"[795, 1275, 1195, 91, 1871, 176, 184]",0.13074107011418742,[1. 0. 0. 1. 0. 0. 0.],0.6627089977264404
194,"[1676, 1823, 354, 457, 1099, 1506, 1321]",0.1303973267713739,[0. 0. 0. 0. 1. 1. 0.],0.6605789661407471
195,"[1228, 1340, 1226, 182, 1148, 1098, 1192]",0.13031228842433706,[0. 0. 0. 0. 0. 0. 0.],0.6394219398498535
196,"[419, 1410, 1541, 304, 1914, 1848, 555]",0.1300954409232281,[0. 1. 0. 0. 0. 0. 0.],0.6566450595855713
197,"[593, 48, 1388, 573, 657, 153, 489]",0.12990364347111305,[0. 1. 1. 0. 0. 0. 1.],0.6618349552154541
198,"[1853, 833, 1780, 131, 269, 1626, 1818]",0.1287020734971187,[0. 0. 1. 1. 1. 1. 0.],0.660245418548584
199,"[1364, 1392, 117, 603, 1003, 256, 1621]",0.12849411921897075,[1. 0. 0. 1. 1. 0. 0.],0.6642551422119141
200,"[1220, 895, 874, 1578, 246, 202, 1341]",0.12833446341891794,[0. 0. 0. 0. 0. 1. 0.],0.6511473655700684
201,"[1402, 1798, 273, 64, 599, 84, 481]",0.1282599355496298,[0. 1. 0. 0. 1. 0. 1.],0.7255251407623291
202,"[115, 207, 1413, 1241, 678, 4, 900]",0.12799379612299572,[0. 0. 0. 0. 0. 1. 0.],0.6597414016723633
203,"[1121, 693, 1892, 1751, 1819, 1229, 239]",0.12784737226075332,[0. 0. 0. 0. 1. 0. 0.],0.6563334465026855
