Evaluation Number,Fitness Value,Computing Time
2,[0.28548983911793085],0.028079986572265625
3,[0.22359270598074238],0.04098391532897949
4,[0.20373477352382263],0.05230069160461426
5,[0.20373477352382263],0.06497812271118164
6,[0.20373477352382263],0.07702159881591797
7,[0.20373477352382263],0.08987259864807129
8,[0.20373477352382263],0.10119009017944336
9,[0.20373477352382263],0.11202502250671387
10,[0.18949826250247304],0.12259149551391602
11,[0.18949826250247304],0.13211369514465332
12,[0.18949826250247304],0.14444708824157715
13,[0.18949826250247304],0.1567549705505371
