,sub_problem,sub_fval,solution,qaoa_time
22,"[162, 163, 1429, 910, 161, 41, 1861]",0.23550677318984511,[0. 0. 1. 1. 1. 0. 0.],0.7206921577453613
23,"[305, 1159, 1618, 1882, 616, 1842, 450]",0.2348920583381086,[1. 1. 1. 1. 0. 1. 0.],0.7184884548187256
24,"[705, 1048, 331, 1654, 819, 1630, 630]",0.23438254880096487,[0. 0. 0. 0. 0. 1. 0.],0.7200303077697754
25,"[692, 1064, 1880, 1494, 1160, 1419, 1830]",0.23385161970309767,[1. 0. 0. 0. 0. 1. 1.],0.7189838886260986
26,"[166, 172, 1586, 468, 75, 242, 309]",0.2333748128065123,[0. 1. 1. 1. 1. 0. 1.],0.714458703994751
27,"[1368, 237, 680, 1096, 838, 1036, 875]",0.23235935001992705,[0. 1. 1. 0. 1. 1. 0.],0.7154347896575928
28,"[57, 980, 782, 1194, 1670, 972, 556]",0.23125752507024647,[1. 0. 1. 1. 1. 0. 0.],0.7137694358825684
29,"[60, 1203, 1859, 313, 56, 1000, 1399]",0.2303743182213861,[0. 1. 1. 0. 0. 0. 1.],0.7277557849884033
30,"[561, 685, 1315, 1070, 670, 193, 1057]",0.2294638964715637,[1. 1. 0. 0. 1. 1. 0.],0.7275707721710205
31,"[37, 755, 1873, 322, 849, 584, 885]",0.2283498231712748,[1. 0. 0. 1. 0. 0. 0.],0.7264082431793213
32,"[491, 1585, 1898, 971, 214, 485, 565]",0.22819483011632774,[1. 0. 0. 1. 0. 1. 0.],0.7959921360015869
33,"[11, 644, 1469, 1594, 99, 1144, 1637]",0.22767584831770957,[0. 0. 1. 0. 0. 1. 0.],0.7296075820922852
34,"[729, 519, 638, 620, 90, 793, 1917]",0.22751457603188568,[1. 0. 0. 0. 0. 0. 0.],0.7390298843383789
35,"[1103, 990, 921, 1785, 286, 829, 714]",0.2270485794770738,[0. 1. 0. 0. 1. 0. 0.],0.7244946956634521
36,"[1869, 1888, 32, 158, 422, 1808, 688]",0.22605925821368403,[1. 0. 1. 1. 1. 1. 1.],0.7370030879974365
37,"[831, 1247, 1759, 1510, 1404, 182, 540]",0.22526728946949748,[1. 1. 0. 0. 0. 0. 0.],0.7242114543914795
38,"[698, 1393, 157, 1829, 739, 967, 948]",0.22445798460133895,[0. 0. 0. 1. 0. 1. 0.],0.7310669422149658
39,"[1549, 91, 1851, 1340, 368, 964, 1910]",0.2232816175043007,[0. 0. 1. 0. 0. 0. 1.],0.7277345657348633
40,"[269, 184, 346, 349, 308, 64, 1538]",0.22238096880633876,[0. 0. 0. 0. 1. 1. 0.],0.720740556716919
41,"[1899, 362, 1100, 963, 467, 1264, 927]",0.22100301048034135,[0. 0. 1. 0. 0. 1. 0.],0.7017979621887207
42,"[871, 216, 1055, 1714, 1805, 1350, 1608]",0.2200484291687919,[1. 1. 1. 0. 0. 1. 1.],0.6864621639251709
43,"[898, 145, 627, 1012, 244, 1756, 994]",0.2199552877124834,[0. 1. 1. 0. 1. 0. 0.],0.6749215126037598
44,"[1518, 632, 1335, 625, 1199, 833, 1912]",0.21975411098796757,[0. 0. 0. 1. 1. 0. 1.],0.6847455501556396
45,"[171, 667, 299, 510, 492, 1050, 66]",0.21904241881058162,[0. 0. 0. 0. 0. 0. 1.],0.7508361339569092
46,"[1852, 1056, 78, 83, 1367, 236, 672]",0.21797065622777564,[1. 0. 1. 0. 0. 0. 1.],0.6797544956207275
47,"[1633, 1197, 206, 1903, 1757, 709, 841]",0.21721576626905065,[0. 0. 0. 0. 1. 0. 1.],0.6992712020874023
48,"[386, 1834, 1563, 676, 853, 1837, 1691]",0.21550147464815234,[1. 1. 1. 1. 1. 0. 1.],0.7317924499511719
49,"[302, 1798, 1870, 1298, 924, 781, 748]",0.21495748650682905,[1. 0. 0. 1. 0. 0. 0.],0.7367408275604248
50,"[1384, 228, 315, 280, 1358, 639, 1587]",0.21380458047724102,[1. 0. 0. 0. 1. 0. 0.],0.7316930294036865
51,"[1084, 712, 432, 942, 1002, 1440, 1080]",0.21315765169116246,[1. 0. 0. 0. 0. 1. 0.],0.7350437641143799
52,"[806, 146, 1881, 847, 1331, 785, 1406]",0.21189546484961733,[0. 1. 0. 1. 0. 0. 0.],0.7284221649169922
53,"[661, 1288, 1519, 727, 1209, 605, 866]",0.2117747279807469,[0. 0. 1. 0. 0. 0. 1.],0.7248797416687012
54,"[505, 1623, 606, 290, 600, 296, 529]",0.2107149145986045,[1. 1. 0. 0. 0. 0. 0.],0.7335584163665771
55,"[151, 978, 1321, 1037, 1017, 1377, 986]",0.20914395231417268,[0. 1. 1. 1. 0. 0. 0.],0.7389914989471436
56,"[1674, 1124, 1724, 1690, 1635, 53, 288]",0.20904047273769036,[0. 0. 0. 0. 1. 1. 0.],0.7335784435272217
57,"[1503, 1226, 1667, 724, 725, 1599, 1534]",0.2079328599241579,[0. 1. 1. 0. 0. 0. 1.],0.7424213886260986
58,"[926, 1517, 1286, 1387, 1285, 872, 1576]",0.20702028400917508,[1. 0. 0. 1. 1. 1. 0.],0.8203017711639404
59,"[1090, 891, 1761, 1700, 476, 1219, 1526]",0.2056561824932298,[0. 0. 0. 1. 1. 1. 0.],0.7071125507354736
60,"[1477, 1391, 1086, 961, 946, 94, 1067]",0.20456646351436808,[1. 1. 1. 0. 0. 0. 0.],0.6854393482208252
61,"[320, 883, 336, 27, 1789, 1471, 1863]",0.2042609753886662,[1. 0. 0. 0. 0. 0. 0.],0.6876246929168701
62,"[1110, 141, 327, 1201, 1887, 1773, 511]",0.20349271227956747,[1. 0. 0. 1. 0. 1. 0.],0.6722617149353027
63,"[200, 217, 77, 843, 373, 572, 311]",0.20200311414710842,[0. 0. 0. 1. 0. 0. 0.],0.6813509464263916
64,"[3, 1567, 1287, 489, 1646, 516, 396]",0.20103715401444391,[1. 0. 0. 0. 0. 0. 1.],0.7007365226745605
65,"[211, 887, 100, 545, 251, 1332, 1218]",0.20006862230862132,[0. 0. 0. 0. 0. 0. 0.],0.7123363018035889
66,"[1645, 1418, 414, 962, 174, 1758, 1179]",0.1993048559504052,[1. 0. 0. 1. 1. 0. 0.],0.727628231048584
67,"[196, 504, 226, 1636, 1497, 1616, 198]",0.1984804599095648,[0. 0. 0. 0. 1. 0. 0.],0.7247564792633057
68,"[235, 74, 321, 760, 1212, 1342, 1883]",0.19766830538320962,[0. 0. 0. 0. 0. 1. 1.],0.7312722206115723
69,"[784, 525, 1139, 1047, 1606, 493, 1602]",0.1968342649982859,[1. 0. 0. 0. 0. 1. 1.],0.7167127132415771
70,"[1353, 1448, 656, 1740, 970, 1601, 1378]",0.19564706200249135,[1. 0. 0. 1. 0. 0. 0.],0.7205512523651123
71,"[354, 694, 1207, 798, 148, 1718, 1550]",0.1953835694085772,[1. 0. 0. 1. 0. 0. 0.],0.8131968975067139
72,"[1835, 804, 612, 1019, 889, 1921, 326]",0.19486282796333457,[0. 0. 1. 0. 1. 0. 1.],0.7238335609436035
73,"[303, 501, 996, 402, 1092, 254, 58]",0.19401566576631601,[0. 1. 1. 0. 0. 0. 0.],0.7006990909576416
74,"[1702, 1307, 240, 456, 1499, 1465, 453]",0.19320232792206513,[0. 1. 1. 0. 1. 0. 1.],0.7351171970367432
75,"[1120, 1276, 1807, 1895, 1417, 24, 607]",0.1922384314889848,[0. 0. 0. 0. 0. 1. 1.],0.725196361541748
76,"[1394, 455, 1249, 1171, 1022, 1233, 1706]",0.19206748521314648,[1. 0. 1. 0. 1. 1. 0.],0.7179975509643555
77,"[1236, 186, 88, 945, 1294, 1626, 1118]",0.191310589347715,[0. 0. 0. 1. 0. 0. 0.],0.7043941020965576
78,"[958, 1313, 1614, 547, 1344, 1578, 1061]",0.19035854611673683,[0. 0. 0. 0. 0. 0. 0.],0.6919393539428711
79,"[1365, 959, 125, 966, 1320, 1174, 1686]",0.1896993181267866,[1. 1. 0. 1. 0. 0. 0.],0.6896195411682129
80,"[1229, 1127, 1775, 626, 1736, 101, 1612]",0.18860665303267413,[0. 0. 0. 0. 0. 0. 0.],0.6889777183532715
81,"[348, 1650, 886, 1809, 1662, 741, 1051]",0.1882070259852173,[0. 0. 1. 0. 1. 0. 0.],0.7111320495605469
82,"[1271, 1126, 439, 643, 1316, 1436, 1362]",0.18673998448454507,[0. 1. 1. 0. 0. 1. 1.],0.7055032253265381
83,"[291, 895, 1257, 479, 1642, 1213, 623]",0.18604629372989342,[0. 0. 0. 0. 1. 1. 0.],0.7099170684814453
84,"[1806, 1696, 977, 1244, 1240, 1246, 123]",0.18475541294886527,[0. 0. 0. 1. 0. 0. 1.],0.7946481704711914
85,"[771, 1398, 1472, 412, 398, 1793, 1878]",0.183747040244151,[0. 1. 0. 1. 1. 0. 0.],0.7133536338806152
86,"[846, 1474, 911, 715, 893, 1577, 433]",0.18335004739960026,[1. 0. 1. 0. 0. 0. 0.],0.710900068283081
87,"[401, 905, 1010, 263, 1108, 1792, 813]",0.18196895741115027,[1. 0. 0. 0. 0. 1. 1.],0.7155969142913818
88,"[1708, 167, 477, 1300, 1027, 49, 153]",0.18127304111767734,[0. 0. 0. 0. 0. 0. 0.],0.7088322639465332
89,"[1182, 508, 1063, 1855, 1547, 1360, 1749]",0.18061798803205362,[1. 0. 0. 1. 0. 1. 0.],0.6965174674987793
90,"[1460, 1825, 252, 284, 984, 1278, 413]",0.1797873605026971,[0. 0. 0. 1. 1. 1. 0.],0.7079825401306152
91,"[210, 385, 181, 1165, 115, 426, 499]",0.17944835547798868,[0. 1. 1. 1. 0. 0. 0.],0.7041013240814209
92,"[1333, 800, 364, 775, 436, 1426, 1545]",0.1792087891092807,[1. 0. 0. 0. 0. 0. 0.],0.7080540657043457
93,"[1504, 1020, 261, 1914, 103, 997, 458]",0.17782399986326644,[1. 0. 0. 0. 0. 1. 0.],0.7045905590057373
94,"[1711, 1559, 580, 18, 823, 703, 611]",0.1768411454647929,[1. 1. 1. 0. 1. 0. 0.],0.7132034301757812
95,"[1600, 1725, 1074, 1016, 1506, 129, 1380]",0.1764714036288064,[0. 0. 0. 1. 1. 0. 1.],0.7214906215667725
96,"[207, 552, 1544, 122, 690, 837, 1669]",0.1758361111879291,[0. 1. 1. 1. 0. 1. 0.],0.726219892501831
97,"[267, 783, 653, 1857, 870, 13, 298]",0.1750254162052864,[1. 0. 1. 0. 0. 1. 0.],0.7288625240325928
98,"[1310, 812, 1748, 1844, 1088, 1592, 1692]",0.1748393540193119,[0. 0. 0. 0. 1. 1. 1.],0.7875237464904785
99,"[1401, 1668, 350, 832, 221, 749, 1755]",0.17402209868176488,[1. 1. 0. 1. 1. 0. 1.],0.705127477645874
100,"[1146, 1701, 1528, 1871, 1513, 1520, 1744]",0.17348059609325456,[0. 1. 0. 1. 0. 1. 0.],0.709923267364502
101,"[576, 1629, 1811, 1023, 1783, 20, 947]",0.17295230487149435,[1. 0. 1. 1. 0. 0. 0.],0.7134273052215576
102,"[1099, 965, 10, 1765, 358, 7, 427]",0.17253766058302222,[1. 1. 0. 1. 0. 0. 1.],0.719799280166626
103,"[253, 180, 671, 377, 1658, 1803, 175]",0.17244329039831052,[0. 1. 1. 1. 1. 0. 0.],0.7040600776672363
104,"[521, 537, 1589, 255, 848, 1282, 1797]",0.17137417203629696,[0. 1. 0. 0. 1. 1. 0.],0.7172060012817383
105,"[1317, 343, 750, 204, 1607, 454, 1041]",0.170729380833088,[0. 0. 1. 1. 1. 1. 0.],0.7048354148864746
106,"[538, 1728, 835, 675, 1376, 1652, 1304]",0.17024210276588958,[1. 0. 0. 1. 0. 0. 0.],0.6839148998260498
107,"[1555, 1722, 743, 462, 114, 392, 515]",0.16928134928441807,[1. 1. 0. 0. 0. 1. 0.],0.6902070045471191
108,"[421, 982, 1507, 1447, 706, 1237, 1800]",0.16915226085995055,[0. 0. 0. 0. 1. 0. 0.],0.6733713150024414
109,"[1876, 1105, 1274, 1450, 417, 1542, 1551]",0.16809747015633042,[0. 1. 1. 1. 0. 0. 0.],0.6804530620574951
110,"[1011, 480, 1357, 1818, 245, 554, 678]",0.16706618181746455,[0. 0. 0. 0. 1. 1. 0.],0.7059516906738281
111,"[1777, 108, 1813, 660, 822, 1609, 867]",0.16617890191323623,[1. 1. 0. 0. 0. 1. 0.],0.7124302387237549
112,"[650, 797, 1280, 1166, 1255, 1322, 1405]",0.16529957925129982,[0. 0. 1. 1. 0. 0. 1.],0.7850961685180664
113,"[502, 1415, 1193, 1615, 8, 1568, 1121]",0.16440929718771966,[0. 1. 1. 1. 0. 1. 0.],0.7184064388275146
114,"[1498, 646, 1839, 1180, 564, 28, 463]",0.163280009691363,[0. 0. 1. 0. 0. 1. 0.],0.7279312610626221
115,"[1018, 1820, 1710, 1523, 1742, 353, 333]",0.1628508538915234,[0. 0. 1. 0. 0. 1. 0.],0.7308220863342285
116,"[1262, 1303, 1328, 379, 239, 509, 664]",0.16198133577147222,[0. 0. 0. 0. 0. 0. 0.],0.7235257625579834
117,"[573, 1078, 1195, 1059, 1463, 1079, 72]",0.16107954268700306,[1. 0. 1. 1. 1. 0. 0.],0.7094216346740723
118,"[423, 1085, 1573, 1617, 1784, 856, 1801]",0.1604273644495581,[1. 0. 1. 1. 0. 0. 0.],0.7165186405181885
119,"[1804, 227, 594, 1760, 1564, 1638, 1205]",0.1601565171420981,[1. 0. 1. 0. 0. 0. 0.],0.7008223533630371
120,"[697, 1431, 803, 593, 59, 1840, 1]",0.15933649517652068,[1. 0. 0. 0. 0. 0. 1.],0.7020814418792725
121,"[578, 788, 941, 1400, 1251, 1478, 1290]",0.1591120783173873,[0. 1. 0. 1. 0. 1. 0.],0.6815841197967529
122,"[1275, 1452, 522, 1574, 957, 595, 188]",0.15823437291437836,[1. 0. 1. 1. 1. 1. 0.],0.6764116287231445
123,"[1076, 1073, 1135, 933, 665, 1920, 272]",0.15722045657750053,[1. 1. 1. 0. 1. 0. 1.],0.6933233737945557
124,"[1509, 419, 1024, 46, 293, 1475, 615]",0.1561711010792283,[0. 0. 1. 1. 1. 0. 0.],0.7032907009124756
125,"[1250, 1753, 746, 96, 673, 1430, 1416]",0.15590474510225388,[1. 0. 1. 1. 1. 0. 1.],0.7131078243255615
126,"[587, 1885, 919, 723, 1782, 1712, 278]",0.15493910398321778,[1. 0. 0. 1. 0. 1. 0.],0.7762372493743896
127,"[730, 404, 1408, 2, 1665, 1677, 1032]",0.1545051953432789,[1. 0. 0. 0. 0. 1. 0.],0.7136654853820801
128,"[1919, 859, 674, 192, 1675, 1173, 718]",0.15407879565084837,[1. 0. 0. 0. 0. 1. 0.],0.7308011054992676
129,"[425, 1123, 1035, 1747, 76, 613, 603]",0.15404489637343569,[0. 1. 1. 0. 1. 0. 0.],0.724088191986084
130,"[1133, 232, 1512, 478, 1649, 117, 1168]",0.15326357491527157,[0. 1. 1. 0. 0. 0. 0.],0.7212224006652832
131,"[1500, 1814, 562, 928, 940, 1215, 1129]",0.15264946468396712,[0. 0. 0. 0. 0. 0. 0.],0.738060474395752
132,"[149, 1610, 1787, 1819, 920, 1152, 590]",0.15213200718586245,[0. 0. 0. 0. 0. 0. 1.],0.7272629737854004
133,"[923, 1058, 716, 689, 359, 757, 179]",0.15016784910720815,[0. 1. 0. 1. 0. 1. 0.],0.7352199554443359
134,"[1648, 247, 1482, 1699, 1136, 1769, 1210]",0.14978215764515562,[0. 1. 0. 1. 1. 0. 0.],0.7355101108551025
135,"[285, 1627, 420, 1138, 136, 589, 1208]",0.14870223087737658,[1. 1. 0. 1. 0. 1. 1.],0.7359416484832764
136,"[1671, 1821, 306, 316, 1548, 262, 1833]",0.1475119074751729,[0. 1. 0. 0. 1. 0. 0.],0.7349865436553955
137,"[387, 1065, 726, 380, 1723, 1854, 858]",0.14686256383943447,[0. 0. 0. 0. 0. 0. 0.],0.7371730804443359
138,"[470, 39, 799, 1192, 1422, 92, 851]",0.14554288002104043,[0. 0. 0. 0. 1. 0. 1.],0.7354264259338379
139,"[1066, 1802, 821, 1476, 1533, 440, 631]",0.1441563385014561,[0. 0. 0. 1. 0. 0. 0.],0.8197593688964844
140,"[1351, 1253, 215, 1689, 111, 1235, 381]",0.14374961282827445,[0. 1. 1. 0. 0. 0. 0.],0.7310397624969482
141,"[238, 617, 939, 1493, 140, 1359, 890]",0.14321482290542345,[0. 1. 0. 1. 1. 1. 0.],0.7342419624328613
142,"[1516, 1896, 1046, 762, 258, 577, 1536]",0.14253489413519393,[0. 0. 1. 0. 0. 0. 1.],0.7354629039764404
143,"[830, 494, 388, 104, 1372, 696, 524]",0.14164952133585793,[1. 0. 1. 0. 0. 1. 1.],0.7337653636932373
144,"[1220, 1234, 371, 67, 1683, 61, 624]",0.14121845563736327,[1. 0. 0. 0. 0. 1. 0.],0.7303109169006348
145,"[1155, 1731, 1069, 1911, 645, 389, 733]",0.14102871143412082,[0. 0. 1. 1. 0. 1. 0.],0.7360222339630127
146,"[1892, 218, 294, 1644, 1900, 1632, 1543]",0.1405560354471781,[1. 0. 0. 0. 0. 0. 0.],0.741163969039917
147,"[1483, 243, 1467, 277, 586, 1411, 1485]",0.14033562014589734,[1. 0. 0. 1. 0. 0. 0.],0.7373523712158203
148,"[932, 1145, 438, 1248, 1363, 952, 79]",0.13967440032141776,[0. 0. 0. 1. 0. 0. 0.],0.7399656772613525
149,"[1284, 1524, 1072, 1147, 581, 93, 490]",0.13890754153831522,[0. 1. 0. 0. 1. 0. 0.],0.7383389472961426
150,"[1625, 1572, 1272, 857, 1125, 1772, 1565]",0.13812078297720146,[0. 0. 1. 0. 0. 1. 0.],0.7359521389007568
151,"[1265, 766, 1355, 87, 282, 701, 457]",0.1373648900431288,[0. 0. 0. 1. 0. 1. 0.],0.7286312580108643
152,"[347, 464, 717, 1695, 809, 1015, 168]",0.13667284255742548,[0. 0. 1. 0. 1. 0. 1.],0.7485871315002441
153,"[1647, 466, 737, 1492, 535, 527, 1412]",0.1364706107164857,[0. 0. 0. 0. 1. 0. 0.],0.8123278617858887
154,"[1605, 1727, 1556, 1427, 0, 1305, 548]",0.1358260341800557,[0. 1. 1. 1. 0. 0. 1.],0.7380387783050537
155,"[1521, 1514, 1098, 523, 219, 909, 1505]",0.13484428289052036,[1. 0. 0. 1. 0. 0. 0.],0.7396793365478516
156,"[1225, 1746, 662, 1537, 1795, 1907, 878]",0.13463165161288668,[0. 0. 0. 1. 0. 1. 1.],0.7399430274963379
157,"[1445, 1106, 1029, 471, 1791, 1575, 702]",0.13407227340052005,[0. 1. 0. 0. 1. 0. 0.],0.7378318309783936
158,"[1717, 234, 633, 550, 1008, 208, 1680]",0.13349647024539024,[0. 0. 0. 1. 0. 0. 1.],0.739973783493042
159,"[1296, 360, 1868, 767, 1856, 275, 1347]",0.1328342973977924,[0. 0. 0. 0. 0. 1. 0.],0.7397904396057129
160,"[683, 1189, 241, 1346, 1164, 979, 342]",0.13246776615301314,[0. 1. 0. 0. 0. 0. 1.],0.7380220890045166
161,"[85, 487, 995, 1720, 1267, 1901, 1732]",0.13164901913256946,[0. 0. 0. 1. 0. 0. 0.],0.7400400638580322
162,"[437, 1049, 1750, 1923, 861, 751, 1906]",0.13164901913256952,[0. 0. 0. 0. 0. 0. 1.],0.751673698425293
163,"[1709, 276, 791, 1181, 1111, 1579, 190]",0.1313720682909603,[1. 0. 0. 0. 0. 0. 1.],0.7362587451934814
164,"[1117, 1515, 1764, 868, 642, 514, 983]",0.131009005128321,[1. 1. 0. 0. 1. 1. 0.],0.7357175350189209
165,"[918, 734, 842, 1824, 906, 1570, 609]",0.13046561880981428,[0. 1. 0. 0. 0. 0. 0.],0.7380740642547607
166,"[907, 1140, 474, 681, 45, 1557, 772]",0.13016014421616243,[1. 0. 0. 1. 0. 0. 0.],0.7308599948883057
167,"[416, 340, 434, 744, 790, 610, 634]",0.1291517379608079,[0. 0. 0. 1. 0. 1. 0.],0.8123102188110352
168,"[335, 1374, 1202, 1571, 202, 435, 902]",0.12842198591490436,[0. 0. 0. 1. 1. 0. 0.],0.7368531227111816
169,"[1112, 223, 814, 185, 575, 1841, 1657]",0.12785218779274918,[0. 0. 0. 0. 1. 0. 1.],0.7375872135162354
170,"[557, 1703, 1433, 230, 14, 668, 1738]",0.126695700775796,[1. 0. 0. 0. 0. 0. 0.],0.7334926128387451
171,"[1224, 1364, 1622, 517, 1552, 1461, 1341]",0.12588098173449722,[0. 0. 1. 0. 0. 1. 1.],0.734220027923584
172,"[1656, 409, 1891, 618, 394, 95, 1501]",0.12555274565303468,[1. 0. 0. 0. 0. 0. 0.],0.7358708381652832
173,"[1089, 560, 1495, 1781, 1003, 1299, 1001]",0.12462876491233343,[1. 0. 1. 1. 0. 0. 0.],0.7347803115844727
174,"[1828, 1242, 1053, 30, 36, 916, 1684]",0.12310852977163321,[1. 0. 1. 0. 0. 0. 1.],0.7370929718017578
175,"[418, 246, 693, 992, 532, 170, 1624]",0.12275089641313604,[0. 0. 1. 1. 1. 0. 1.],0.718656063079834
176,"[873, 1268, 1263, 1924, 1455, 1137, 1297]",0.12268588191156321,[0. 0. 0. 0. 0. 0. 0.],0.7325854301452637
177,"[1094, 1531, 430, 740, 931, 345, 531]",0.12216227923507417,[1. 0. 0. 0. 1. 0. 0.],0.73403000831604
178,"[1771, 542, 1676, 1252, 1767, 1369, 1705]",0.12100902200236918,[0. 1. 0. 0. 0. 0. 1.],0.7345707416534424
179,"[1704, 925, 297, 1113, 1481, 26, 1034]",0.11985589496756505,[0. 0. 1. 0. 0. 0. 0.],0.7349338531494141
180,"[1640, 279, 599, 598, 1480, 1766, 1590]",0.11932356805516922,[0. 0. 0. 0. 1. 1. 0.],0.7368202209472656
181,"[778, 1388, 768, 6, 448, 266, 1198]",0.11929781319927903,[0. 1. 0. 0. 0. 0. 0.],0.8080365657806396
182,"[52, 1186, 16, 495, 1102, 1187, 1289]",0.11926923520556112,[0. 1. 1. 0. 0. 0. 1.],0.7144491672515869
183,"[105, 551, 695, 938, 1392, 1109, 378]",0.11855651035470649,[0. 0. 1. 0. 0. 1. 0.],0.718876838684082
184,"[1909, 281, 1009, 119, 1562, 178, 719]",0.11759218383911131,[0. 0. 0. 1. 0. 1. 1.],0.6991093158721924
185,"[301, 636, 1167, 763, 1894, 1348, 1114]",0.11692162004369838,[1. 1. 0. 0. 0. 0. 0.],0.68302321434021
186,"[366, 42, 1486, 1693, 1044, 447, 374]",0.116775272529857,[0. 0. 0. 1. 1. 0. 0.],0.68243408203125
187,"[1794, 1862, 559, 1838, 113, 1762, 1425]",0.11518800838114157,[0. 0. 0. 0. 0. 1. 0.],0.7001159191131592
188,"[1776, 1375, 1068, 390, 1457, 1443, 955]",0.11413251621734238,[1. 1. 0. 1. 0. 0. 0.],0.7030186653137207
189,"[497, 1522, 183, 1438, 817, 249, 764]",0.11329505291404583,[0. 0. 0. 0. 0. 1. 0.],0.7126126289367676
190,"[1309, 1530, 1822, 1664, 50, 1487, 1770]",0.11257775020674259,[0. 1. 1. 0. 0. 0. 0.],0.7164516448974609
191,"[442, 913, 1890, 1077, 197, 1007, 649]",0.11200065024985507,[0. 0. 1. 0. 1. 0. 0.],0.7103192806243896
192,"[1529, 270, 372, 120, 62, 897, 1128]",0.11112271136590027,[0. 0. 1. 0. 0. 1. 1.],0.7075669765472412
193,"[1190, 54, 728, 292, 1122, 912, 444]",0.11064604854079016,[0. 0. 0. 0. 1. 0. 0.],0.6950252056121826
194,"[707, 1790, 1651, 1539, 9, 1848, 1107]",0.11037359832551344,[0. 1. 1. 0. 1. 0. 0.],0.688779354095459
195,"[1081, 133, 747, 720, 382, 35, 1134]",0.10977717933851944,[1. 0. 0. 0. 0. 0. 0.],0.7783799171447754
196,"[708, 1428, 568, 1685, 1413, 558, 1028]",0.10902709466795796,[0. 0. 1. 0. 0. 0. 1.],0.7043483257293701
197,"[1410, 1915, 544, 579, 1454, 139, 684]",0.10797407772119991,[0. 0. 1. 1. 0. 1. 0.],0.7182159423828125
198,"[776, 836, 1737, 1324, 756, 520, 165]",0.10744013686773733,[0. 0. 1. 0. 0. 0. 0.],0.7251009941101074
199,"[1030, 339, 429, 344, 588, 1149, 1836]",0.10666863990869285,[0. 0. 1. 1. 1. 0. 0.],0.7292699813842773
200,"[1796, 1239, 900, 118, 647, 802, 1847]",0.10659780465402591,[1. 0. 0. 0. 1. 0. 0.],0.7436978816986084
201,"[1256, 834, 901, 1682, 1232, 1858, 1484]",0.10563172117670179,[1. 0. 0. 0. 0. 0. 0.],0.7266604900360107
202,"[888, 1132, 102, 1511, 780, 770, 869]",0.10483427067247701,[0. 1. 0. 0. 0. 0. 0.],0.7257928848266602
203,"[233, 896, 481, 1619, 1451, 903, 271]",0.1042540664441685,[0. 1. 0. 0. 1. 1. 0.],0.7181065082550049
