,sub_problem,sub_fval,solution,qaoa_time
0,"[1654, 661, 1426, 1424, 1635, 1534, 1640]",0.250503637060084,[0. 0. 0. 0. 1. 1. 0.],0.7640893459320068
1,"[742, 637, 1647, 38, 1670, 326, 1048]",0.24963476685882346,[1. 1. 0. 1. 1. 1. 0.],0.6566851139068604
2,"[1040, 733, 1836, 1345, 331, 135, 244]",0.24948902730271572,[0. 0. 0. 0. 0. 0. 1.],0.6647472381591797
3,"[1042, 621, 1891, 426, 512, 1844, 1014]",0.24936846376164484,[0. 1. 0. 0. 1. 0. 0.],0.6601948738098145
4,"[1001, 484, 1143, 406, 362, 722, 1087]",0.24905167862354266,[0. 1. 0. 0. 0. 1. 0.],0.6637084484100342
5,"[1267, 240, 1671, 1527, 493, 105, 1101]",0.2488271018787901,[0. 1. 0. 0. 1. 1. 1.],0.6705687046051025
6,"[1423, 1875, 1269, 407, 718, 1858, 1391]",0.24834733744529028,[0. 0. 1. 0. 0. 0. 1.],0.7507550716400146
7,"[1147, 410, 1747, 495, 15, 811, 1369]",0.24786748719123916,[0. 0. 0. 0. 1. 0. 0.],0.6969273090362549
8,"[574, 623, 812, 608, 644, 359, 1770]",0.24759078959373082,[0. 0. 0. 1. 0. 0. 0.],0.6938552856445312
9,"[1431, 1486, 479, 598, 781, 193, 511]",0.2472733834566956,[0. 0. 1. 0. 0. 1. 0.],0.6955175399780273
10,"[435, 398, 946, 107, 353, 287, 1071]",0.2454717812037412,[0. 1. 0. 0. 1. 0. 1.],0.6960630416870117
11,"[464, 1284, 30, 227, 1678, 1082, 481]",0.24471347080214068,[0. 0. 0. 0. 0. 0. 0.],0.6928999423980713
12,"[218, 1222, 1231, 634, 1275, 1187, 681]",0.24246647554274503,[0. 0. 0. 0. 1. 0. 1.],0.6921355724334717
13,"[1405, 66, 832, 959, 842, 856, 311]",0.24155314544682743,[1. 1. 1. 1. 0. 0. 0.],0.6929762363433838
14,"[917, 1568, 980, 1864, 1540, 21, 1332]",0.2404709979225334,[0. 1. 0. 1. 0. 1. 0.],0.6900599002838135
15,"[1183, 575, 1008, 1763, 906, 1650, 1399]",0.24005429839983433,[0. 1. 0. 1. 0. 0. 1.],0.6848452091217041
16,"[551, 128, 520, 235, 239, 790, 1796]",0.23946659078046004,[1. 0. 0. 0. 0. 0. 1.],0.6781473159790039
17,"[1411, 1065, 1877, 830, 1722, 1247, 1563]",0.237926967821293,[0. 0. 1. 1. 1. 1. 1.],0.6925079822540283
18,"[514, 1323, 1525, 1228, 1224, 342, 1685]",0.23722538483574737,[1. 1. 0. 1. 0. 1. 0.],0.7005348205566406
19,"[853, 1131, 828, 366, 1732, 1416, 262]",0.23623726542721102,[1. 1. 0. 0. 0. 1. 0.],0.7729690074920654
20,"[1177, 1826, 1617, 1435, 1260, 281, 436]",0.23568481313308098,[1. 1. 1. 1. 0. 0. 0.],0.6988074779510498
21,"[1159, 1636, 441, 564, 169, 1202, 1441]",0.23383609201371205,[1. 0. 0. 0. 0. 0. 0.],0.6912069320678711
22,"[93, 1186, 703, 964, 629, 277, 1783]",0.23328155719770888,[0. 1. 0. 0. 0. 1. 0.],0.6979575157165527
